Date, X, Y, Z
A.D. 2023-Jan-25 00:00:00.0000 TDB, 1227.469, -806.9144, -34.84113
A.D. 2023-Jan-26 00:00:00.0000 TDB, 1227.88, -806.2185, -34.86961
A.D. 2023-Jan-27 00:00:00.0000 TDB, 1228.292, -805.5223, -34.89806
A.D. 2023-Jan-28 00:00:00.0000 TDB, 1228.702, -804.826, -34.92648
A.D. 2023-Jan-29 00:00:00.0000 TDB, 1229.113, -804.1294, -34.95488
A.D. 2023-Jan-30 00:00:00.0000 TDB, 1229.523, -803.4326, -34.98327
A.D. 2023-Jan-31 00:00:00.0000 TDB, 1229.932, -802.7355, -35.01166
A.D. 2023-Feb-01 00:00:00.0000 TDB, 1230.342, -802.0382, -35.04005
A.D. 2023-Feb-02 00:00:00.0000 TDB, 1230.751, -801.3405, -35.06845
A.D. 2023-Feb-03 00:00:00.0000 TDB, 1231.159, -800.6426, -35.09686
A.D. 2023-Feb-04 00:00:00.0000 TDB, 1231.567, -799.9445, -35.12527
A.D. 2023-Feb-05 00:00:00.0000 TDB, 1231.975, -799.246, -35.15369
A.D. 2023-Feb-06 00:00:00.0000 TDB, 1232.383, -798.5472, -35.18211
A.D. 2023-Feb-07 00:00:00.0000 TDB, 1232.79, -797.8482, -35.21052
A.D. 2023-Feb-08 00:00:00.0000 TDB, 1233.196, -797.1489, -35.23891
A.D. 2023-Feb-09 00:00:00.0000 TDB, 1233.602, -796.4494, -35.26727
A.D. 2023-Feb-10 00:00:00.0000 TDB, 1234.008, -795.7497, -35.29561
A.D. 2023-Feb-11 00:00:00.0000 TDB, 1234.413, -795.0498, -35.32391
A.D. 2023-Feb-12 00:00:00.0000 TDB, 1234.818, -794.3496, -35.35218
A.D. 2023-Feb-13 00:00:00.0000 TDB, 1235.223, -793.6493, -35.38043
A.D. 2023-Feb-14 00:00:00.0000 TDB, 1235.627, -792.9487, -35.40865
A.D. 2023-Feb-15 00:00:00.0000 TDB, 1236.031, -792.2479, -35.43687
A.D. 2023-Feb-16 00:00:00.0000 TDB, 1236.434, -791.5468, -35.46508
A.D. 2023-Feb-17 00:00:00.0000 TDB, 1236.837, -790.8455, -35.49329
A.D. 2023-Feb-18 00:00:00.0000 TDB, 1237.24, -790.1439, -35.52152
A.D. 2023-Feb-19 00:00:00.0000 TDB, 1237.642, -789.442, -35.54975
A.D. 2023-Feb-20 00:00:00.0000 TDB, 1238.044, -788.7397, -35.57799
A.D. 2023-Feb-21 00:00:00.0000 TDB, 1238.446, -788.0373, -35.60624
A.D. 2023-Feb-22 00:00:00.0000 TDB, 1238.847, -787.3346, -35.63448
A.D. 2023-Feb-23 00:00:00.0000 TDB, 1239.248, -786.6316, -35.66271
A.D. 2023-Feb-24 00:00:00.0000 TDB, 1239.648, -785.9284, -35.69091
A.D. 2023-Feb-25 00:00:00.0000 TDB, 1240.048, -785.2249, -35.7191
A.D. 2023-Feb-26 00:00:00.0000 TDB, 1240.448, -784.5212, -35.74726
A.D. 2023-Feb-27 00:00:00.0000 TDB, 1240.847, -783.8173, -35.77538
A.D. 2023-Feb-28 00:00:00.0000 TDB, 1241.246, -783.1133, -35.80348
A.D. 2023-Mar-01 00:00:00.0000 TDB, 1241.644, -782.4089, -35.83154
A.D. 2023-Mar-02 00:00:00.0000 TDB, 1242.042, -781.7045, -35.85959
A.D. 2023-Mar-03 00:00:00.0000 TDB, 1242.44, -780.9998, -35.88763
A.D. 2023-Mar-04 00:00:00.0000 TDB, 1242.837, -780.2947, -35.91566
A.D. 2023-Mar-05 00:00:00.0000 TDB, 1243.234, -779.5894, -35.9437
A.D. 2023-Mar-06 00:00:00.0000 TDB, 1243.63, -778.8839, -35.97175
A.D. 2023-Mar-07 00:00:00.0000 TDB, 1244.027, -778.178, -35.99981
A.D. 2023-Mar-08 00:00:00.0000 TDB, 1244.422, -777.4719, -36.02787
A.D. 2023-Mar-09 00:00:00.0000 TDB, 1244.818, -776.7655, -36.05593
A.D. 2023-Mar-10 00:00:00.0000 TDB, 1245.213, -776.0589, -36.08399
A.D. 2023-Mar-11 00:00:00.0000 TDB, 1245.607, -775.352, -36.11204
A.D. 2023-Mar-12 00:00:00.0000 TDB, 1246.001, -774.6448, -36.14008
A.D. 2023-Mar-13 00:00:00.0000 TDB, 1246.395, -773.9375, -36.16808
A.D. 2023-Mar-14 00:00:00.0000 TDB, 1246.788, -773.2299, -36.19605
A.D. 2023-Mar-15 00:00:00.0000 TDB, 1247.181, -772.5221, -36.224
A.D. 2023-Mar-16 00:00:00.0000 TDB, 1247.574, -771.8141, -36.25191
A.D. 2023-Mar-17 00:00:00.0000 TDB, 1247.966, -771.1059, -36.2798
A.D. 2023-Mar-18 00:00:00.0000 TDB, 1248.358, -770.3975, -36.30766
A.D. 2023-Mar-19 00:00:00.0000 TDB, 1248.749, -769.6889, -36.33552
A.D. 2023-Mar-20 00:00:00.0000 TDB, 1249.14, -768.98, -36.36337
A.D. 2023-Mar-21 00:00:00.0000 TDB, 1249.531, -768.2709, -36.39123
A.D. 2023-Mar-22 00:00:00.0000 TDB, 1249.921, -767.5614, -36.4191
A.D. 2023-Mar-23 00:00:00.0000 TDB, 1250.311, -766.8516, -36.44697
A.D. 2023-Mar-24 00:00:00.0000 TDB, 1250.701, -766.1417, -36.47485
A.D. 2023-Mar-25 00:00:00.0000 TDB, 1251.09, -765.4314, -36.50274
A.D. 2023-Mar-26 00:00:00.0000 TDB, 1251.478, -764.7209, -36.53062
A.D. 2023-Mar-27 00:00:00.0000 TDB, 1251.867, -764.0101, -36.55848
A.D. 2023-Mar-28 00:00:00.0000 TDB, 1252.255, -763.2991, -36.58633
A.D. 2023-Mar-29 00:00:00.0000 TDB, 1252.642, -762.5879, -36.61415
A.D. 2023-Mar-30 00:00:00.0000 TDB, 1253.029, -761.8765, -36.64194
A.D. 2023-Mar-31 00:00:00.0000 TDB, 1253.416, -761.1649, -36.6697
A.D. 2023-Apr-01 00:00:00.0000 TDB, 1253.802, -760.453, -36.69743
A.D. 2023-Apr-02 00:00:00.0000 TDB, 1254.188, -759.741, -36.72513
A.D. 2023-Apr-03 00:00:00.0000 TDB, 1254.573, -759.0287, -36.75282
A.D. 2023-Apr-04 00:00:00.0000 TDB, 1254.958, -758.3162, -36.78049
A.D. 2023-Apr-05 00:00:00.0000 TDB, 1255.343, -757.6035, -36.80816
A.D. 2023-Apr-06 00:00:00.0000 TDB, 1255.727, -756.8905, -36.83583
A.D. 2023-Apr-07 00:00:00.0000 TDB, 1256.111, -756.1773, -36.86352
A.D. 2023-Apr-08 00:00:00.0000 TDB, 1256.495, -755.4637, -36.89121
A.D. 2023-Apr-09 00:00:00.0000 TDB, 1256.878, -754.7499, -36.91891
A.D. 2023-Apr-10 00:00:00.0000 TDB, 1257.261, -754.0358, -36.94661
A.D. 2023-Apr-11 00:00:00.0000 TDB, 1257.644, -753.3215, -36.9743
A.D. 2023-Apr-12 00:00:00.0000 TDB, 1258.026, -752.6069, -37.00198
A.D. 2023-Apr-13 00:00:00.0000 TDB, 1258.407, -751.8921, -37.02965
A.D. 2023-Apr-14 00:00:00.0000 TDB, 1258.788, -751.177, -37.05729
A.D. 2023-Apr-15 00:00:00.0000 TDB, 1259.169, -750.4619, -37.08488
A.D. 2023-Apr-16 00:00:00.0000 TDB, 1259.549, -749.7465, -37.11246
A.D. 2023-Apr-17 00:00:00.0000 TDB, 1259.929, -749.0308, -37.14
A.D. 2023-Apr-18 00:00:00.0000 TDB, 1260.309, -748.3149, -37.16751
A.D. 2023-Apr-19 00:00:00.0000 TDB, 1260.688, -747.5989, -37.19501
A.D. 2023-Apr-20 00:00:00.0000 TDB, 1261.067, -746.8826, -37.2225
A.D. 2023-Apr-21 00:00:00.0000 TDB, 1261.445, -746.1661, -37.24998
A.D. 2023-Apr-22 00:00:00.0000 TDB, 1261.823, -745.4493, -37.27748
A.D. 2023-Apr-23 00:00:00.0000 TDB, 1262.201, -744.7324, -37.30497
A.D. 2023-Apr-24 00:00:00.0000 TDB, 1262.578, -744.015, -37.33248
A.D. 2023-Apr-25 00:00:00.0000 TDB, 1262.955, -743.2974, -37.35999
A.D. 2023-Apr-26 00:00:00.0000 TDB, 1263.332, -742.5796, -37.3875
A.D. 2023-Apr-27 00:00:00.0000 TDB, 1263.708, -741.8615, -37.41501
A.D. 2023-Apr-28 00:00:00.0000 TDB, 1264.083, -741.1431, -37.44251
A.D. 2023-Apr-29 00:00:00.0000 TDB, 1264.458, -740.4246, -37.46998
A.D. 2023-Apr-30 00:00:00.0000 TDB, 1264.833, -739.7058, -37.49743
A.D. 2023-May-01 00:00:00.0000 TDB, 1265.208, -738.9868, -37.52485
A.D. 2023-May-02 00:00:00.0000 TDB, 1265.581, -738.2676, -37.55223
A.D. 2023-May-03 00:00:00.0000 TDB, 1265.955, -737.5483, -37.57958
A.D. 2023-May-04 00:00:00.0000 TDB, 1266.328, -736.8287, -37.60691
A.D. 2023-May-05 00:00:00.0000 TDB, 1266.701, -736.1089, -37.63422
A.D. 2023-May-06 00:00:00.0000 TDB, 1267.073, -735.3889, -37.66151
A.D. 2023-May-07 00:00:00.0000 TDB, 1267.446, -734.6688, -37.68881
A.D. 2023-May-08 00:00:00.0000 TDB, 1267.817, -733.9482, -37.71611
A.D. 2023-May-09 00:00:00.0000 TDB, 1268.189, -733.2275, -37.74342
A.D. 2023-May-10 00:00:00.0000 TDB, 1268.56, -732.5064, -37.77074
A.D. 2023-May-11 00:00:00.0000 TDB, 1268.93, -731.7851, -37.79807
A.D. 2023-May-12 00:00:00.0000 TDB, 1269.3, -731.0635, -37.8254
A.D. 2023-May-13 00:00:00.0000 TDB, 1269.67, -730.3417, -37.85271
A.D. 2023-May-14 00:00:00.0000 TDB, 1270.039, -729.6197, -37.88002
A.D. 2023-May-15 00:00:00.0000 TDB, 1270.408, -728.8974, -37.9073
A.D. 2023-May-16 00:00:00.0000 TDB, 1270.776, -728.175, -37.93456
A.D. 2023-May-17 00:00:00.0000 TDB, 1271.144, -727.4523, -37.96178
A.D. 2023-May-18 00:00:00.0000 TDB, 1271.512, -726.7294, -37.98898
A.D. 2023-May-19 00:00:00.0000 TDB, 1271.879, -726.0064, -38.01614
A.D. 2023-May-20 00:00:00.0000 TDB, 1272.246, -725.2831, -38.04328
A.D. 2023-May-21 00:00:00.0000 TDB, 1272.612, -724.5597, -38.07039
A.D. 2023-May-22 00:00:00.0000 TDB, 1272.978, -723.8359, -38.0975
A.D. 2023-May-23 00:00:00.0000 TDB, 1273.344, -723.1121, -38.12461
A.D. 2023-May-24 00:00:00.0000 TDB, 1273.709, -722.3879, -38.15173
A.D. 2023-May-25 00:00:00.0000 TDB, 1274.074, -721.6635, -38.17884
A.D. 2023-May-26 00:00:00.0000 TDB, 1274.439, -720.9388, -38.20597
A.D. 2023-May-27 00:00:00.0000 TDB, 1274.803, -720.2137, -38.23311
A.D. 2023-May-28 00:00:00.0000 TDB, 1275.167, -719.4886, -38.26024
A.D. 2023-May-29 00:00:00.0000 TDB, 1275.53, -718.7631, -38.28737
A.D. 2023-May-30 00:00:00.0000 TDB, 1275.893, -718.0374, -38.31448
A.D. 2023-May-31 00:00:00.0000 TDB, 1276.255, -717.3115, -38.34157
A.D. 2023-Jun-01 00:00:00.0000 TDB, 1276.617, -716.5853, -38.36864
A.D. 2023-Jun-02 00:00:00.0000 TDB, 1276.979, -715.8591, -38.39567
A.D. 2023-Jun-03 00:00:00.0000 TDB, 1277.34, -715.1326, -38.42266
A.D. 2023-Jun-04 00:00:00.0000 TDB, 1277.7, -714.4059, -38.44963
A.D. 2023-Jun-05 00:00:00.0000 TDB, 1278.061, -713.679, -38.47658
A.D. 2023-Jun-06 00:00:00.0000 TDB, 1278.421, -712.952, -38.5035
A.D. 2023-Jun-07 00:00:00.0000 TDB, 1278.781, -712.2245, -38.53042
A.D. 2023-Jun-08 00:00:00.0000 TDB, 1279.14, -711.4971, -38.55733
A.D. 2023-Jun-09 00:00:00.0000 TDB, 1279.499, -710.7693, -38.58425
A.D. 2023-Jun-10 00:00:00.0000 TDB, 1279.857, -710.0412, -38.61118
A.D. 2023-Jun-11 00:00:00.0000 TDB, 1280.215, -709.3129, -38.63812
A.D. 2023-Jun-12 00:00:00.0000 TDB, 1280.573, -708.5843, -38.66506
A.D. 2023-Jun-13 00:00:00.0000 TDB, 1280.93, -707.8555, -38.692
A.D. 2023-Jun-14 00:00:00.0000 TDB, 1281.287, -707.1264, -38.71893
A.D. 2023-Jun-15 00:00:00.0000 TDB, 1281.643, -706.3971, -38.74585
A.D. 2023-Jun-16 00:00:00.0000 TDB, 1281.999, -705.6676, -38.77275
A.D. 2023-Jun-17 00:00:00.0000 TDB, 1282.355, -704.9379, -38.79961
A.D. 2023-Jun-18 00:00:00.0000 TDB, 1282.71, -704.208, -38.82645
A.D. 2023-Jun-19 00:00:00.0000 TDB, 1283.065, -703.4779, -38.85325
A.D. 2023-Jun-20 00:00:00.0000 TDB, 1283.419, -702.7476, -38.88002
A.D. 2023-Jun-21 00:00:00.0000 TDB, 1283.773, -702.0172, -38.90677
A.D. 2023-Jun-22 00:00:00.0000 TDB, 1284.126, -701.2865, -38.9335
A.D. 2023-Jun-23 00:00:00.0000 TDB, 1284.479, -700.5557, -38.96022
A.D. 2023-Jun-24 00:00:00.0000 TDB, 1284.832, -699.8246, -38.98694
A.D. 2023-Jun-25 00:00:00.0000 TDB, 1285.185, -699.0932, -39.01367
A.D. 2023-Jun-26 00:00:00.0000 TDB, 1285.537, -698.3616, -39.0404
A.D. 2023-Jun-27 00:00:00.0000 TDB, 1285.888, -697.6297, -39.06714
A.D. 2023-Jun-28 00:00:00.0000 TDB, 1286.24, -696.8976, -39.09388
A.D. 2023-Jun-29 00:00:00.0000 TDB, 1286.59, -696.1652, -39.12063
A.D. 2023-Jun-30 00:00:00.0000 TDB, 1286.941, -695.4326, -39.14737
A.D. 2023-Jul-01 00:00:00.0000 TDB, 1287.291, -694.6997, -39.17408
A.D. 2023-Jul-02 00:00:00.0000 TDB, 1287.64, -693.9667, -39.20078
A.D. 2023-Jul-03 00:00:00.0000 TDB, 1287.989, -693.2335, -39.22745
A.D. 2023-Jul-04 00:00:00.0000 TDB, 1288.337, -692.5001, -39.25409
A.D. 2023-Jul-05 00:00:00.0000 TDB, 1288.686, -691.7664, -39.28069
A.D. 2023-Jul-06 00:00:00.0000 TDB, 1289.033, -691.0327, -39.30726
A.D. 2023-Jul-07 00:00:00.0000 TDB, 1289.381, -690.2986, -39.33382
A.D. 2023-Jul-08 00:00:00.0000 TDB, 1289.728, -689.5645, -39.36035
A.D. 2023-Jul-09 00:00:00.0000 TDB, 1290.074, -688.8301, -39.38687
A.D. 2023-Jul-10 00:00:00.0000 TDB, 1290.421, -688.0955, -39.41339
A.D. 2023-Jul-11 00:00:00.0000 TDB, 1290.767, -687.3606, -39.43991
A.D. 2023-Jul-12 00:00:00.0000 TDB, 1291.112, -686.6255, -39.46646
A.D. 2023-Jul-13 00:00:00.0000 TDB, 1291.457, -685.8901, -39.493
A.D. 2023-Jul-14 00:00:00.0000 TDB, 1291.802, -685.1544, -39.51954
A.D. 2023-Jul-15 00:00:00.0000 TDB, 1292.146, -684.4186, -39.54609
A.D. 2023-Jul-16 00:00:00.0000 TDB, 1292.49, -683.6824, -39.57263
A.D. 2023-Jul-17 00:00:00.0000 TDB, 1292.833, -682.9461, -39.59915
A.D. 2023-Jul-18 00:00:00.0000 TDB, 1293.176, -682.2096, -39.62564
A.D. 2023-Jul-19 00:00:00.0000 TDB, 1293.519, -681.4729, -39.65211
A.D. 2023-Jul-20 00:00:00.0000 TDB, 1293.861, -680.736, -39.67855
A.D. 2023-Jul-21 00:00:00.0000 TDB, 1294.202, -679.9989, -39.70495
A.D. 2023-Jul-22 00:00:00.0000 TDB, 1294.544, -679.2617, -39.73133
A.D. 2023-Jul-23 00:00:00.0000 TDB, 1294.884, -678.5242, -39.75767
A.D. 2023-Jul-24 00:00:00.0000 TDB, 1295.225, -677.7866, -39.784
A.D. 2023-Jul-25 00:00:00.0000 TDB, 1295.565, -677.0487, -39.81033
A.D. 2023-Jul-26 00:00:00.0000 TDB, 1295.905, -676.3107, -39.83665
A.D. 2023-Jul-27 00:00:00.0000 TDB, 1296.244, -675.5723, -39.86298
A.D. 2023-Jul-28 00:00:00.0000 TDB, 1296.583, -674.8337, -39.88931
A.D. 2023-Jul-29 00:00:00.0000 TDB, 1296.922, -674.0949, -39.91566
A.D. 2023-Jul-30 00:00:00.0000 TDB, 1297.26, -673.3558, -39.94201
A.D. 2023-Jul-31 00:00:00.0000 TDB, 1297.597, -672.6165, -39.96835
A.D. 2023-Aug-01 00:00:00.0000 TDB, 1297.935, -671.877, -39.99468
A.D. 2023-Aug-02 00:00:00.0000 TDB, 1298.271, -671.1372, -40.021
A.D. 2023-Aug-03 00:00:00.0000 TDB, 1298.608, -670.3973, -40.04729
A.D. 2023-Aug-04 00:00:00.0000 TDB, 1298.944, -669.6571, -40.07356
A.D. 2023-Aug-05 00:00:00.0000 TDB, 1299.279, -668.9167, -40.0998
A.D. 2023-Aug-06 00:00:00.0000 TDB, 1299.614, -668.1763, -40.126
A.D. 2023-Aug-07 00:00:00.0000 TDB, 1299.949, -667.4356, -40.15217
A.D. 2023-Aug-08 00:00:00.0000 TDB, 1300.283, -666.6947, -40.17831
A.D. 2023-Aug-09 00:00:00.0000 TDB, 1300.617, -665.9537, -40.20444
A.D. 2023-Aug-10 00:00:00.0000 TDB, 1300.951, -665.2124, -40.23056
A.D. 2023-Aug-11 00:00:00.0000 TDB, 1301.284, -664.4709, -40.25668
A.D. 2023-Aug-12 00:00:00.0000 TDB, 1301.616, -663.7292, -40.28281
A.D. 2023-Aug-13 00:00:00.0000 TDB, 1301.949, -662.9872, -40.30894
A.D. 2023-Aug-14 00:00:00.0000 TDB, 1302.281, -662.245, -40.33509
A.D. 2023-Aug-15 00:00:00.0000 TDB, 1302.612, -661.5025, -40.36123
A.D. 2023-Aug-16 00:00:00.0000 TDB, 1302.943, -660.7599, -40.38737
A.D. 2023-Aug-17 00:00:00.0000 TDB, 1303.274, -660.0169, -40.41351
A.D. 2023-Aug-18 00:00:00.0000 TDB, 1303.604, -659.2738, -40.43962
A.D. 2023-Aug-19 00:00:00.0000 TDB, 1303.934, -658.5305, -40.46571
A.D. 2023-Aug-20 00:00:00.0000 TDB, 1304.263, -657.7869, -40.49177
A.D. 2023-Aug-21 00:00:00.0000 TDB, 1304.592, -657.0433, -40.5178
A.D. 2023-Aug-22 00:00:00.0000 TDB, 1304.921, -656.2994, -40.54379
A.D. 2023-Aug-23 00:00:00.0000 TDB, 1305.249, -655.5553, -40.56976
A.D. 2023-Aug-24 00:00:00.0000 TDB, 1305.576, -654.8112, -40.5957
A.D. 2023-Aug-25 00:00:00.0000 TDB, 1305.904, -654.0668, -40.62162
A.D. 2023-Aug-26 00:00:00.0000 TDB, 1306.23, -653.3221, -40.64754
A.D. 2023-Aug-27 00:00:00.0000 TDB, 1306.557, -652.5773, -40.67345
A.D. 2023-Aug-28 00:00:00.0000 TDB, 1306.883, -651.8322, -40.69937
A.D. 2023-Aug-29 00:00:00.0000 TDB, 1307.209, -651.0869, -40.7253
A.D. 2023-Aug-30 00:00:00.0000 TDB, 1307.534, -650.3413, -40.75124
A.D. 2023-Aug-31 00:00:00.0000 TDB, 1307.859, -649.5955, -40.77718
A.D. 2023-Sep-01 00:00:00.0000 TDB, 1308.184, -648.8495, -40.80312
A.D. 2023-Sep-02 00:00:00.0000 TDB, 1308.508, -648.1032, -40.82904
A.D. 2023-Sep-03 00:00:00.0000 TDB, 1308.831, -647.3568, -40.85495
A.D. 2023-Sep-04 00:00:00.0000 TDB, 1309.154, -646.6101, -40.88083
A.D. 2023-Sep-05 00:00:00.0000 TDB, 1309.477, -645.8633, -40.90668
A.D. 2023-Sep-06 00:00:00.0000 TDB, 1309.799, -645.1163, -40.9325
A.D. 2023-Sep-07 00:00:00.0000 TDB, 1310.121, -644.3691, -40.95829
A.D. 2023-Sep-08 00:00:00.0000 TDB, 1310.442, -643.6218, -40.98404
A.D. 2023-Sep-09 00:00:00.0000 TDB, 1310.763, -642.8743, -41.00978
A.D. 2023-Sep-10 00:00:00.0000 TDB, 1311.084, -642.1266, -41.03549
A.D. 2023-Sep-11 00:00:00.0000 TDB, 1311.404, -641.3787, -41.0612
A.D. 2023-Sep-12 00:00:00.0000 TDB, 1311.724, -640.6306, -41.08691
A.D. 2023-Sep-13 00:00:00.0000 TDB, 1312.044, -639.8823, -41.11263
A.D. 2023-Sep-14 00:00:00.0000 TDB, 1312.363, -639.1336, -41.13835
A.D. 2023-Sep-15 00:00:00.0000 TDB, 1312.682, -638.3848, -41.16408
A.D. 2023-Sep-16 00:00:00.0000 TDB, 1313, -637.6357, -41.18981
A.D. 2023-Sep-17 00:00:00.0000 TDB, 1313.318, -636.8864, -41.21553
A.D. 2023-Sep-18 00:00:00.0000 TDB, 1313.635, -636.1368, -41.24125
A.D. 2023-Sep-19 00:00:00.0000 TDB, 1313.952, -635.3871, -41.26695
A.D. 2023-Sep-20 00:00:00.0000 TDB, 1314.268, -634.6372, -41.29262
A.D. 2023-Sep-21 00:00:00.0000 TDB, 1314.584, -633.8871, -41.31826
A.D. 2023-Sep-22 00:00:00.0000 TDB, 1314.9, -633.1369, -41.34388
A.D. 2023-Sep-23 00:00:00.0000 TDB, 1315.215, -632.3865, -41.36945
A.D. 2023-Sep-24 00:00:00.0000 TDB, 1315.529, -631.6359, -41.395
A.D. 2023-Sep-25 00:00:00.0000 TDB, 1315.844, -630.8851, -41.42052
A.D. 2023-Sep-26 00:00:00.0000 TDB, 1316.158, -630.1342, -41.44602
A.D. 2023-Sep-27 00:00:00.0000 TDB, 1316.471, -629.3831, -41.47152
A.D. 2023-Sep-28 00:00:00.0000 TDB, 1316.785, -628.6317, -41.49702
A.D. 2023-Sep-29 00:00:00.0000 TDB, 1317.097, -627.8801, -41.52253
A.D. 2023-Sep-30 00:00:00.0000 TDB, 1317.41, -627.1282, -41.54804
A.D. 2023-Oct-01 00:00:00.0000 TDB, 1317.722, -626.3762, -41.57356
A.D. 2023-Oct-02 00:00:00.0000 TDB, 1318.033, -625.624, -41.59908
A.D. 2023-Oct-03 00:00:00.0000 TDB, 1318.344, -624.8713, -41.6246
A.D. 2023-Oct-04 00:00:00.0000 TDB, 1318.655, -624.1187, -41.6501
A.D. 2023-Oct-05 00:00:00.0000 TDB, 1318.965, -623.3657, -41.67559
A.D. 2023-Oct-06 00:00:00.0000 TDB, 1319.275, -622.6126, -41.70105
A.D. 2023-Oct-07 00:00:00.0000 TDB, 1319.584, -621.8593, -41.72648
A.D. 2023-Oct-08 00:00:00.0000 TDB, 1319.893, -621.1058, -41.75188
A.D. 2023-Oct-09 00:00:00.0000 TDB, 1320.201, -620.3522, -41.77724
A.D. 2023-Oct-10 00:00:00.0000 TDB, 1320.509, -619.5985, -41.80257
A.D. 2023-Oct-11 00:00:00.0000 TDB, 1320.817, -618.8446, -41.82788
A.D. 2023-Oct-12 00:00:00.0000 TDB, 1321.124, -618.0905, -41.85317
A.D. 2023-Oct-13 00:00:00.0000 TDB, 1321.431, -617.3361, -41.87846
A.D. 2023-Oct-14 00:00:00.0000 TDB, 1321.737, -616.5816, -41.90375
A.D. 2023-Oct-15 00:00:00.0000 TDB, 1322.044, -615.8268, -41.92904
A.D. 2023-Oct-16 00:00:00.0000 TDB, 1322.349, -615.0718, -41.95435
A.D. 2023-Oct-17 00:00:00.0000 TDB, 1322.654, -614.3166, -41.97965
A.D. 2023-Oct-18 00:00:00.0000 TDB, 1322.959, -613.5612, -42.00496
A.D. 2023-Oct-19 00:00:00.0000 TDB, 1323.264, -612.8054, -42.03027
A.D. 2023-Oct-20 00:00:00.0000 TDB, 1323.568, -612.0496, -42.05556
A.D. 2023-Oct-21 00:00:00.0000 TDB, 1323.871, -611.2935, -42.08083
A.D. 2023-Oct-22 00:00:00.0000 TDB, 1324.174, -610.5372, -42.10608
A.D. 2023-Oct-23 00:00:00.0000 TDB, 1324.476, -609.7808, -42.13129
A.D. 2023-Oct-24 00:00:00.0000 TDB, 1324.778, -609.0242, -42.15647
A.D. 2023-Oct-25 00:00:00.0000 TDB, 1325.08, -608.2675, -42.18163
A.D. 2023-Oct-26 00:00:00.0000 TDB, 1325.381, -607.5106, -42.20674
A.D. 2023-Oct-27 00:00:00.0000 TDB, 1325.682, -606.7535, -42.23183
A.D. 2023-Oct-28 00:00:00.0000 TDB, 1325.983, -605.9963, -42.25692
A.D. 2023-Oct-29 00:00:00.0000 TDB, 1326.283, -605.2388, -42.28199
A.D. 2023-Oct-30 00:00:00.0000 TDB, 1326.583, -604.4811, -42.30706
A.D. 2023-Oct-31 00:00:00.0000 TDB, 1326.882, -603.7233, -42.33215
A.D. 2023-Nov-01 00:00:00.0000 TDB, 1327.181, -602.9652, -42.35723
A.D. 2023-Nov-02 00:00:00.0000 TDB, 1327.479, -602.2068, -42.38232
A.D. 2023-Nov-03 00:00:00.0000 TDB, 1327.777, -601.4482, -42.40742
A.D. 2023-Nov-04 00:00:00.0000 TDB, 1328.075, -600.6895, -42.43251
A.D. 2023-Nov-05 00:00:00.0000 TDB, 1328.372, -599.9305, -42.45758
A.D. 2023-Nov-06 00:00:00.0000 TDB, 1328.669, -599.1713, -42.48264
A.D. 2023-Nov-07 00:00:00.0000 TDB, 1328.965, -598.412, -42.50767
A.D. 2023-Nov-08 00:00:00.0000 TDB, 1329.261, -597.6524, -42.53267
