Date, X, Y, Z
A.D. 2023-Apr-05 00:00:00.0000 TDB, 195740.3, 85649.29, 201879.6
A.D. 2023-Apr-06 00:00:00.0000 TDB, 195696, 85664.43, 201912.7
A.D. 2023-Apr-07 00:00:00.0000 TDB, 195651.6, 85679.57, 201945.9
A.D. 2023-Apr-08 00:00:00.0000 TDB, 195607.3, 85694.71, 201979
A.D. 2023-Apr-09 00:00:00.0000 TDB, 195562.9, 85709.84, 202012.1
A.D. 2023-Apr-10 00:00:00.0000 TDB, 195518.6, 85724.97, 202045.2
A.D. 2023-Apr-11 00:00:00.0000 TDB, 195474.2, 85740.09, 202078.3
A.D. 2023-Apr-12 00:00:00.0000 TDB, 195429.8, 85755.22, 202111.4
A.D. 2023-Apr-13 00:00:00.0000 TDB, 195385.4, 85770.34, 202144.5
A.D. 2023-Apr-14 00:00:00.0000 TDB, 195341, 85785.47, 202177.6
A.D. 2023-Apr-15 00:00:00.0000 TDB, 195296.6, 85800.59, 202210.7
A.D. 2023-Apr-16 00:00:00.0000 TDB, 195252.2, 85815.7, 202243.8
A.D. 2023-Apr-17 00:00:00.0000 TDB, 195207.8, 85830.8, 202276.8
A.D. 2023-Apr-18 00:00:00.0000 TDB, 195163.4, 85845.9, 202309.9
A.D. 2023-Apr-19 00:00:00.0000 TDB, 195119, 85861, 202342.9
A.D. 2023-Apr-20 00:00:00.0000 TDB, 195074.5, 85876.09, 202376
A.D. 2023-Apr-21 00:00:00.0000 TDB, 195030.1, 85891.19, 202409
A.D. 2023-Apr-22 00:00:00.0000 TDB, 194985.6, 85906.28, 202442
A.D. 2023-Apr-23 00:00:00.0000 TDB, 194941.2, 85921.37, 202475
A.D. 2023-Apr-24 00:00:00.0000 TDB, 194896.7, 85936.45, 202508
A.D. 2023-Apr-25 00:00:00.0000 TDB, 194852.2, 85951.53, 202541
A.D. 2023-Apr-26 00:00:00.0000 TDB, 194807.8, 85966.61, 202574
A.D. 2023-Apr-27 00:00:00.0000 TDB, 194763.3, 85981.69, 202607
A.D. 2023-Apr-28 00:00:00.0000 TDB, 194718.8, 85996.76, 202640
A.D. 2023-Apr-29 00:00:00.0000 TDB, 194674.3, 86011.83, 202672.9
A.D. 2023-Apr-30 00:00:00.0000 TDB, 194629.7, 86026.88, 202705.9
A.D. 2023-May-01 00:00:00.0000 TDB, 194585.2, 86041.95, 202738.8
A.D. 2023-May-02 00:00:00.0000 TDB, 194540.7, 86057.01, 202771.8
A.D. 2023-May-03 00:00:00.0000 TDB, 194496.2, 86072.06, 202804.7
A.D. 2023-May-04 00:00:00.0000 TDB, 194451.6, 86087.11, 202837.6
A.D. 2023-May-05 00:00:00.0000 TDB, 194407, 86102.16, 202870.5
A.D. 2023-May-06 00:00:00.0000 TDB, 194362.5, 86117.2, 202903.5
A.D. 2023-May-07 00:00:00.0000 TDB, 194317.9, 86132.23, 202936.4
A.D. 2023-May-08 00:00:00.0000 TDB, 194273.4, 86147.27, 202969.3
A.D. 2023-May-09 00:00:00.0000 TDB, 194228.8, 86162.31, 203002.1
A.D. 2023-May-10 00:00:00.0000 TDB, 194184.2, 86177.34, 203035
A.D. 2023-May-11 00:00:00.0000 TDB, 194139.6, 86192.38, 203067.9
A.D. 2023-May-12 00:00:00.0000 TDB, 194095, 86207.4, 203100.8
A.D. 2023-May-13 00:00:00.0000 TDB, 194050.4, 86222.42, 203133.6
A.D. 2023-May-14 00:00:00.0000 TDB, 194005.8, 86237.44, 203166.5
A.D. 2023-May-15 00:00:00.0000 TDB, 193961.1, 86252.45, 203199.3
A.D. 2023-May-16 00:00:00.0000 TDB, 193916.5, 86267.45, 203232.1
A.D. 2023-May-17 00:00:00.0000 TDB, 193871.8, 86282.46, 203264.9
A.D. 2023-May-18 00:00:00.0000 TDB, 193827.2, 86297.46, 203297.8
A.D. 2023-May-19 00:00:00.0000 TDB, 193782.5, 86312.46, 203330.6
A.D. 2023-May-20 00:00:00.0000 TDB, 193737.9, 86327.46, 203363.4
A.D. 2023-May-21 00:00:00.0000 TDB, 193693.2, 86342.45, 203396.1
A.D. 2023-May-22 00:00:00.0000 TDB, 193648.5, 86357.45, 203428.9
A.D. 2023-May-23 00:00:00.0000 TDB, 193603.8, 86372.43, 203461.7
A.D. 2023-May-24 00:00:00.0000 TDB, 193559.1, 86387.41, 203494.5
A.D. 2023-May-25 00:00:00.0000 TDB, 193514.4, 86402.39, 203527.2
A.D. 2023-May-26 00:00:00.0000 TDB, 193469.7, 86417.37, 203560
A.D. 2023-May-27 00:00:00.0000 TDB, 193425, 86432.34, 203592.7
A.D. 2023-May-28 00:00:00.0000 TDB, 193380.3, 86447.31, 203625.5
A.D. 2023-May-29 00:00:00.0000 TDB, 193335.5, 86462.28, 203658.2
A.D. 2023-May-30 00:00:00.0000 TDB, 193290.8, 86477.24, 203690.9
A.D. 2023-May-31 00:00:00.0000 TDB, 193246, 86492.2, 203723.6
A.D. 2023-Jun-01 00:00:00.0000 TDB, 193201.3, 86507.16, 203756.3
A.D. 2023-Jun-02 00:00:00.0000 TDB, 193156.5, 86522.11, 203789
A.D. 2023-Jun-03 00:00:00.0000 TDB, 193111.8, 86537.05, 203821.7
A.D. 2023-Jun-04 00:00:00.0000 TDB, 193067, 86552, 203854.4
A.D. 2023-Jun-05 00:00:00.0000 TDB, 193022.2, 86566.95, 203887
A.D. 2023-Jun-06 00:00:00.0000 TDB, 192977.4, 86581.89, 203919.7
A.D. 2023-Jun-07 00:00:00.0000 TDB, 192932.6, 86596.83, 203952.4
A.D. 2023-Jun-08 00:00:00.0000 TDB, 192887.8, 86611.76, 203985
A.D. 2023-Jun-09 00:00:00.0000 TDB, 192843, 86626.68, 204017.7
A.D. 2023-Jun-10 00:00:00.0000 TDB, 192798.1, 86641.61, 204050.3
A.D. 2023-Jun-11 00:00:00.0000 TDB, 192753.3, 86656.53, 204082.9
A.D. 2023-Jun-12 00:00:00.0000 TDB, 192708.5, 86671.45, 204115.5
A.D. 2023-Jun-13 00:00:00.0000 TDB, 192663.6, 86686.36, 204148.1
A.D. 2023-Jun-14 00:00:00.0000 TDB, 192618.8, 86701.27, 204180.7
A.D. 2023-Jun-15 00:00:00.0000 TDB, 192573.9, 86716.19, 204213.3
A.D. 2023-Jun-16 00:00:00.0000 TDB, 192529, 86731.09, 204245.9
A.D. 2023-Jun-17 00:00:00.0000 TDB, 192484.2, 86745.99, 204278.5
A.D. 2023-Jun-18 00:00:00.0000 TDB, 192439.3, 86760.89, 204311
A.D. 2023-Jun-19 00:00:00.0000 TDB, 192394.4, 86775.78, 204343.6
A.D. 2023-Jun-20 00:00:00.0000 TDB, 192349.5, 86790.67, 204376.2
A.D. 2023-Jun-21 00:00:00.0000 TDB, 192304.6, 86805.57, 204408.7
A.D. 2023-Jun-22 00:00:00.0000 TDB, 192259.7, 86820.45, 204441.2
A.D. 2023-Jun-23 00:00:00.0000 TDB, 192214.8, 86835.34, 204473.8
A.D. 2023-Jun-24 00:00:00.0000 TDB, 192169.8, 86850.21, 204506.3
A.D. 2023-Jun-25 00:00:00.0000 TDB, 192124.9, 86865.09, 204538.8
A.D. 2023-Jun-26 00:00:00.0000 TDB, 192079.9, 86879.95, 204571.3
A.D. 2023-Jun-27 00:00:00.0000 TDB, 192035, 86894.82, 204603.8
A.D. 2023-Jun-28 00:00:00.0000 TDB, 191990, 86909.68, 204636.3
A.D. 2023-Jun-29 00:00:00.0000 TDB, 191945, 86924.55, 204668.8
A.D. 2023-Jun-30 00:00:00.0000 TDB, 191900.1, 86939.41, 204701.2
A.D. 2023-Jul-01 00:00:00.0000 TDB, 191855.1, 86954.26, 204733.7
A.D. 2023-Jul-02 00:00:00.0000 TDB, 191810.1, 86969.12, 204766.2
A.D. 2023-Jul-03 00:00:00.0000 TDB, 191765.1, 86983.96, 204798.6
A.D. 2023-Jul-04 00:00:00.0000 TDB, 191720.1, 86998.8, 204831
A.D. 2023-Jul-05 00:00:00.0000 TDB, 191675.1, 87013.65, 204863.5
A.D. 2023-Jul-06 00:00:00.0000 TDB, 191630.1, 87028.48, 204895.9
A.D. 2023-Jul-07 00:00:00.0000 TDB, 191585, 87043.31, 204928.3
A.D. 2023-Jul-08 00:00:00.0000 TDB, 191540, 87058.14, 204960.7
A.D. 2023-Jul-09 00:00:00.0000 TDB, 191495, 87072.98, 204993.1
A.D. 2023-Jul-10 00:00:00.0000 TDB, 191449.9, 87087.8, 205025.5
A.D. 2023-Jul-11 00:00:00.0000 TDB, 191404.9, 87102.62, 205057.9
A.D. 2023-Jul-12 00:00:00.0000 TDB, 191359.8, 87117.44, 205090.3
A.D. 2023-Jul-13 00:00:00.0000 TDB, 191314.7, 87132.24, 205122.6
A.D. 2023-Jul-14 00:00:00.0000 TDB, 191269.6, 87147.05, 205155
A.D. 2023-Jul-15 00:00:00.0000 TDB, 191224.5, 87161.86, 205187.3
A.D. 2023-Jul-16 00:00:00.0000 TDB, 191179.5, 87176.66, 205219.7
A.D. 2023-Jul-17 00:00:00.0000 TDB, 191134.3, 87191.46, 205252
A.D. 2023-Jul-18 00:00:00.0000 TDB, 191089.2, 87206.27, 205284.4
A.D. 2023-Jul-19 00:00:00.0000 TDB, 191044.1, 87221.05, 205316.7
A.D. 2023-Jul-20 00:00:00.0000 TDB, 190999, 87235.84, 205349
A.D. 2023-Jul-21 00:00:00.0000 TDB, 190953.9, 87250.63, 205381.3
A.D. 2023-Jul-22 00:00:00.0000 TDB, 190908.7, 87265.41, 205413.6
A.D. 2023-Jul-23 00:00:00.0000 TDB, 190863.6, 87280.2, 205445.9
A.D. 2023-Jul-24 00:00:00.0000 TDB, 190818.4, 87294.96, 205478.1
A.D. 2023-Jul-25 00:00:00.0000 TDB, 190773.3, 87309.73, 205510.4
A.D. 2023-Jul-26 00:00:00.0000 TDB, 190728.1, 87324.51, 205542.7
A.D. 2023-Jul-27 00:00:00.0000 TDB, 190682.9, 87339.27, 205574.9
A.D. 2023-Jul-28 00:00:00.0000 TDB, 190637.7, 87354.04, 205607.2
A.D. 2023-Jul-29 00:00:00.0000 TDB, 190592.5, 87368.8, 205639.4
A.D. 2023-Jul-30 00:00:00.0000 TDB, 190547.3, 87383.55, 205671.6
A.D. 2023-Jul-31 00:00:00.0000 TDB, 190502.1, 87398.3, 205703.9
A.D. 2023-Aug-01 00:00:00.0000 TDB, 190456.9, 87413.05, 205736.1
A.D. 2023-Aug-02 00:00:00.0000 TDB, 190411.7, 87427.8, 205768.3
A.D. 2023-Aug-03 00:00:00.0000 TDB, 190366.5, 87442.54, 205800.5
A.D. 2023-Aug-04 00:00:00.0000 TDB, 190321.2, 87457.27, 205832.7
A.D. 2023-Aug-05 00:00:00.0000 TDB, 190276, 87472.02, 205864.9
A.D. 2023-Aug-06 00:00:00.0000 TDB, 190230.8, 87486.74, 205897
A.D. 2023-Aug-07 00:00:00.0000 TDB, 190185.5, 87501.47, 205929.2
A.D. 2023-Aug-08 00:00:00.0000 TDB, 190140.2, 87516.2, 205961.4
A.D. 2023-Aug-09 00:00:00.0000 TDB, 190095, 87530.91, 205993.5
A.D. 2023-Aug-10 00:00:00.0000 TDB, 190049.7, 87545.63, 206025.7
A.D. 2023-Aug-11 00:00:00.0000 TDB, 190004.4, 87560.34, 206057.8
A.D. 2023-Aug-12 00:00:00.0000 TDB, 189959.1, 87575.06, 206089.9
A.D. 2023-Aug-13 00:00:00.0000 TDB, 189913.8, 87589.77, 206122
A.D. 2023-Aug-14 00:00:00.0000 TDB, 189868.5, 87604.48, 206154.1
A.D. 2023-Aug-15 00:00:00.0000 TDB, 189823.1, 87619.17, 206186.2
A.D. 2023-Aug-16 00:00:00.0000 TDB, 189777.8, 87633.87, 206218.3
A.D. 2023-Aug-17 00:00:00.0000 TDB, 189732.5, 87648.56, 206250.4
A.D. 2023-Aug-18 00:00:00.0000 TDB, 189687.1, 87663.25, 206282.5
A.D. 2023-Aug-19 00:00:00.0000 TDB, 189641.8, 87677.93, 206314.6
A.D. 2023-Aug-20 00:00:00.0000 TDB, 189596.4, 87692.62, 206346.6
A.D. 2023-Aug-21 00:00:00.0000 TDB, 189551.1, 87707.3, 206378.7
A.D. 2023-Aug-22 00:00:00.0000 TDB, 189505.7, 87721.98, 206410.7
A.D. 2023-Aug-23 00:00:00.0000 TDB, 189460.3, 87736.65, 206442.8
A.D. 2023-Aug-24 00:00:00.0000 TDB, 189414.9, 87751.32, 206474.8
A.D. 2023-Aug-25 00:00:00.0000 TDB, 189369.5, 87765.98, 206506.8
A.D. 2023-Aug-26 00:00:00.0000 TDB, 189324.1, 87780.66, 206538.8
A.D. 2023-Aug-27 00:00:00.0000 TDB, 189278.8, 87795.31, 206570.8
A.D. 2023-Aug-28 00:00:00.0000 TDB, 189233.3, 87809.96, 206602.8
A.D. 2023-Aug-29 00:00:00.0000 TDB, 189187.9, 87824.62, 206634.8
A.D. 2023-Aug-30 00:00:00.0000 TDB, 189142.5, 87839.27, 206666.8
A.D. 2023-Aug-31 00:00:00.0000 TDB, 189097, 87853.91, 206698.8
A.D. 2023-Sep-01 00:00:00.0000 TDB, 189051.6, 87868.55, 206730.7
A.D. 2023-Sep-02 00:00:00.0000 TDB, 189006.1, 87883.2, 206762.7
A.D. 2023-Sep-03 00:00:00.0000 TDB, 188960.7, 87897.82, 206794.6
A.D. 2023-Sep-04 00:00:00.0000 TDB, 188915.2, 87912.45, 206826.6
A.D. 2023-Sep-05 00:00:00.0000 TDB, 188869.7, 87927.09, 206858.5
A.D. 2023-Sep-06 00:00:00.0000 TDB, 188824.3, 87941.71, 206890.4
A.D. 2023-Sep-07 00:00:00.0000 TDB, 188778.8, 87956.33, 206922.3
A.D. 2023-Sep-08 00:00:00.0000 TDB, 188733.3, 87970.95, 206954.2
A.D. 2023-Sep-09 00:00:00.0000 TDB, 188687.8, 87985.57, 206986.2
A.D. 2023-Sep-10 00:00:00.0000 TDB, 188642.3, 88000.18, 207018
A.D. 2023-Sep-11 00:00:00.0000 TDB, 188596.7, 88014.78, 207049.9
A.D. 2023-Sep-12 00:00:00.0000 TDB, 188551.2, 88029.39, 207081.8
A.D. 2023-Sep-13 00:00:00.0000 TDB, 188505.7, 88043.98, 207113.7
A.D. 2023-Sep-14 00:00:00.0000 TDB, 188460.1, 88058.59, 207145.5
A.D. 2023-Sep-15 00:00:00.0000 TDB, 188414.6, 88073.18, 207177.4
A.D. 2023-Sep-16 00:00:00.0000 TDB, 188369, 88087.77, 207209.2
A.D. 2023-Sep-17 00:00:00.0000 TDB, 188323.5, 88102.35, 207241
A.D. 2023-Sep-18 00:00:00.0000 TDB, 188277.9, 88116.94, 207272.9
A.D. 2023-Sep-19 00:00:00.0000 TDB, 188232.3, 88131.52, 207304.7
A.D. 2023-Sep-20 00:00:00.0000 TDB, 188186.7, 88146.09, 207336.5
A.D. 2023-Sep-21 00:00:00.0000 TDB, 188141.1, 88160.66, 207368.3
A.D. 2023-Sep-22 00:00:00.0000 TDB, 188095.5, 88175.24, 207400.1
A.D. 2023-Sep-23 00:00:00.0000 TDB, 188049.9, 88189.8, 207431.9
A.D. 2023-Sep-24 00:00:00.0000 TDB, 188004.3, 88204.37, 207463.7
A.D. 2023-Sep-25 00:00:00.0000 TDB, 187958.7, 88218.92, 207495.4
A.D. 2023-Sep-26 00:00:00.0000 TDB, 187913.1, 88233.48, 207527.2
A.D. 2023-Sep-27 00:00:00.0000 TDB, 187867.4, 88248.04, 207558.9
A.D. 2023-Sep-28 00:00:00.0000 TDB, 187821.8, 88262.59, 207590.7
A.D. 2023-Sep-29 00:00:00.0000 TDB, 187776.1, 88277.13, 207622.4
A.D. 2023-Sep-30 00:00:00.0000 TDB, 187730.5, 88291.66, 207654.1
A.D. 2023-Oct-01 00:00:00.0000 TDB, 187684.8, 88306.21, 207685.9
A.D. 2023-Oct-02 00:00:00.0000 TDB, 187639.1, 88320.74, 207717.6
A.D. 2023-Oct-03 00:00:00.0000 TDB, 187593.5, 88335.27, 207749.3
A.D. 2023-Oct-04 00:00:00.0000 TDB, 187547.8, 88349.8, 207781
A.D. 2023-Oct-05 00:00:00.0000 TDB, 187502.1, 88364.33, 207812.7
A.D. 2023-Oct-06 00:00:00.0000 TDB, 187456.4, 88378.85, 207844.4
A.D. 2023-Oct-07 00:00:00.0000 TDB, 187410.7, 88393.37, 207876
A.D. 2023-Oct-08 00:00:00.0000 TDB, 187364.9, 88407.88, 207907.7
A.D. 2023-Oct-09 00:00:00.0000 TDB, 187319.2, 88422.39, 207939.3
A.D. 2023-Oct-10 00:00:00.0000 TDB, 187273.5, 88436.9, 207971
A.D. 2023-Oct-11 00:00:00.0000 TDB, 187227.8, 88451.4, 208002.6
A.D. 2023-Oct-12 00:00:00.0000 TDB, 187182, 88465.9, 208034.3
A.D. 2023-Oct-13 00:00:00.0000 TDB, 187136.3, 88480.4, 208065.9
A.D. 2023-Oct-14 00:00:00.0000 TDB, 187090.5, 88494.89, 208097.5
A.D. 2023-Oct-15 00:00:00.0000 TDB, 187044.7, 88509.38, 208129.1
A.D. 2023-Oct-16 00:00:00.0000 TDB, 186998.9, 88523.87, 208160.7
A.D. 2023-Oct-17 00:00:00.0000 TDB, 186953.2, 88538.35, 208192.3
A.D. 2023-Oct-18 00:00:00.0000 TDB, 186907.4, 88552.83, 208223.9
A.D. 2023-Oct-19 00:00:00.0000 TDB, 186861.6, 88567.31, 208255.4
A.D. 2023-Oct-20 00:00:00.0000 TDB, 186815.8, 88581.78, 208287
A.D. 2023-Oct-21 00:00:00.0000 TDB, 186770, 88596.25, 208318.5
A.D. 2023-Oct-22 00:00:00.0000 TDB, 186724.1, 88610.71, 208350.1
A.D. 2023-Oct-23 00:00:00.0000 TDB, 186678.3, 88625.18, 208381.6
A.D. 2023-Oct-24 00:00:00.0000 TDB, 186632.5, 88639.63, 208413.2
A.D. 2023-Oct-25 00:00:00.0000 TDB, 186586.6, 88654.09, 208444.7
A.D. 2023-Oct-26 00:00:00.0000 TDB, 186540.8, 88668.55, 208476.2
A.D. 2023-Oct-27 00:00:00.0000 TDB, 186494.9, 88682.99, 208507.7
A.D. 2023-Oct-28 00:00:00.0000 TDB, 186449, 88697.43, 208539.2
A.D. 2023-Oct-29 00:00:00.0000 TDB, 186403.2, 88711.88, 208570.7
A.D. 2023-Oct-30 00:00:00.0000 TDB, 186357.3, 88726.31, 208602.2
A.D. 2023-Oct-31 00:00:00.0000 TDB, 186311.4, 88740.75, 208633.7
A.D. 2023-Nov-01 00:00:00.0000 TDB, 186265.5, 88755.18, 208665.2
A.D. 2023-Nov-02 00:00:00.0000 TDB, 186219.6, 88769.61, 208696.6
A.D. 2023-Nov-03 00:00:00.0000 TDB, 186173.7, 88784.03, 208728
A.D. 2023-Nov-04 00:00:00.0000 TDB, 186127.8, 88798.45, 208759.5
A.D. 2023-Nov-05 00:00:00.0000 TDB, 186081.9, 88812.87, 208790.9
A.D. 2023-Nov-06 00:00:00.0000 TDB, 186035.9, 88827.27, 208822.4
A.D. 2023-Nov-07 00:00:00.0000 TDB, 185990, 88841.69, 208853.8
A.D. 2023-Nov-08 00:00:00.0000 TDB, 185944, 88856.09, 208885.2
A.D. 2023-Nov-09 00:00:00.0000 TDB, 185898.1, 88870.49, 208916.6
A.D. 2023-Nov-10 00:00:00.0000 TDB, 185852.1, 88884.9, 208948
A.D. 2023-Nov-11 00:00:00.0000 TDB, 185806.2, 88899.29, 208979.4
