Date, X, Y, Z
A.D. 2023-Feb-05 00:00:00.0000 TDB, -6203.262, 23198.58, 638.2911
A.D. 2023-Feb-06 00:00:00.0000 TDB, -6397.623, 23162.43, 642.3049
A.D. 2023-Feb-07 00:00:00.0000 TDB, -6591.535, 23124.62, 646.2729
A.D. 2023-Feb-08 00:00:00.0000 TDB, -6784.986, 23085.15, 650.1949
A.D. 2023-Feb-09 00:00:00.0000 TDB, -6977.962, 23044.04, 654.0707
A.D. 2023-Feb-10 00:00:00.0000 TDB, -7170.451, 23001.29, 657.9003
A.D. 2023-Feb-11 00:00:00.0000 TDB, -7362.439, 22956.9, 661.6832
A.D. 2023-Feb-12 00:00:00.0000 TDB, -7553.915, 22910.88, 665.4194
A.D. 2023-Feb-13 00:00:00.0000 TDB, -7744.865, 22863.24, 669.1088
A.D. 2023-Feb-14 00:00:00.0000 TDB, -7935.277, 22813.99, 672.751
A.D. 2023-Feb-15 00:00:00.0000 TDB, -8125.138, 22763.12, 676.346
A.D. 2023-Feb-16 00:00:00.0000 TDB, -8314.436, 22710.65, 679.8936
A.D. 2023-Feb-17 00:00:00.0000 TDB, -8503.159, 22656.58, 683.3936
A.D. 2023-Feb-18 00:00:00.0000 TDB, -8691.294, 22600.92, 686.8458
A.D. 2023-Feb-19 00:00:00.0000 TDB, -8878.83, 22543.68, 690.2501
A.D. 2023-Feb-20 00:00:00.0000 TDB, -9065.755, 22484.86, 693.6064
A.D. 2023-Feb-21 00:00:00.0000 TDB, -9252.055, 22424.47, 696.9144
A.D. 2023-Feb-22 00:00:00.0000 TDB, -9437.719, 22362.52, 700.1741
A.D. 2023-Feb-23 00:00:00.0000 TDB, -9622.736, 22299.01, 703.3853
A.D. 2023-Feb-24 00:00:00.0000 TDB, -9807.093, 22233.95, 706.5478
A.D. 2023-Feb-25 00:00:00.0000 TDB, -9990.779, 22167.35, 709.6615
A.D. 2023-Feb-26 00:00:00.0000 TDB, -10173.78, 22099.21, 712.7263
A.D. 2023-Feb-27 00:00:00.0000 TDB, -10356.09, 22029.54, 715.742
A.D. 2023-Feb-28 00:00:00.0000 TDB, -10537.7, 21958.35, 718.7085
A.D. 2023-Mar-01 00:00:00.0000 TDB, -10718.58, 21885.65, 721.6257
A.D. 2023-Mar-02 00:00:00.0000 TDB, -10898.74, 21811.44, 724.4935
A.D. 2023-Mar-03 00:00:00.0000 TDB, -11078.16, 21735.74, 727.3117
A.D. 2023-Mar-04 00:00:00.0000 TDB, -11256.83, 21658.54, 730.0802
A.D. 2023-Mar-05 00:00:00.0000 TDB, -11434.73, 21579.86, 732.799
A.D. 2023-Mar-06 00:00:00.0000 TDB, -11611.86, 21499.7, 735.4678
A.D. 2023-Mar-07 00:00:00.0000 TDB, -11788.21, 21418.07, 738.0865
A.D. 2023-Mar-08 00:00:00.0000 TDB, -11963.76, 21334.98, 740.6553
A.D. 2023-Mar-09 00:00:00.0000 TDB, -12138.51, 21250.44, 743.1738
A.D. 2023-Mar-10 00:00:00.0000 TDB, -12312.44, 21164.45, 745.6419
A.D. 2023-Mar-11 00:00:00.0000 TDB, -12485.55, 21077.03, 748.0596
A.D. 2023-Mar-12 00:00:00.0000 TDB, -12657.81, 20988.17, 750.4269
A.D. 2023-Mar-13 00:00:00.0000 TDB, -12829.23, 20897.89, 752.7435
A.D. 2023-Mar-14 00:00:00.0000 TDB, -12999.79, 20806.21, 755.0094
A.D. 2023-Mar-15 00:00:00.0000 TDB, -13169.48, 20713.11, 757.2246
A.D. 2023-Mar-16 00:00:00.0000 TDB, -13338.3, 20618.62, 759.389
A.D. 2023-Mar-17 00:00:00.0000 TDB, -13506.22, 20522.74, 761.5024
A.D. 2023-Mar-18 00:00:00.0000 TDB, -13673.24, 20425.47, 763.5647
A.D. 2023-Mar-19 00:00:00.0000 TDB, -13839.36, 20326.84, 765.576
A.D. 2023-Mar-20 00:00:00.0000 TDB, -14004.55, 20226.84, 767.5362
A.D. 2023-Mar-21 00:00:00.0000 TDB, -14168.82, 20125.49, 769.4452
A.D. 2023-Mar-22 00:00:00.0000 TDB, -14332.14, 20022.78, 771.3029
A.D. 2023-Mar-23 00:00:00.0000 TDB, -14494.52, 19918.74, 773.1093
A.D. 2023-Mar-24 00:00:00.0000 TDB, -14655.94, 19813.37, 774.8642
A.D. 2023-Mar-25 00:00:00.0000 TDB, -14816.39, 19706.68, 776.5677
A.D. 2023-Mar-26 00:00:00.0000 TDB, -14975.86, 19598.68, 778.2197
A.D. 2023-Mar-27 00:00:00.0000 TDB, -15134.34, 19489.37, 779.8201
A.D. 2023-Mar-28 00:00:00.0000 TDB, -15291.83, 19378.76, 781.3691
A.D. 2023-Mar-29 00:00:00.0000 TDB, -15448.31, 19266.87, 782.8663
A.D. 2023-Mar-30 00:00:00.0000 TDB, -15603.78, 19153.7, 784.3118
A.D. 2023-Mar-31 00:00:00.0000 TDB, -15758.22, 19039.27, 785.7056
A.D. 2023-Apr-01 00:00:00.0000 TDB, -15911.63, 18923.57, 787.0476
A.D. 2023-Apr-02 00:00:00.0000 TDB, -16064, 18806.62, 788.3378
A.D. 2023-Apr-03 00:00:00.0000 TDB, -16215.31, 18688.43, 789.5762
A.D. 2023-Apr-04 00:00:00.0000 TDB, -16365.56, 18569, 790.7629
A.D. 2023-Apr-05 00:00:00.0000 TDB, -16514.75, 18448.36, 791.8975
A.D. 2023-Apr-06 00:00:00.0000 TDB, -16662.85, 18326.49, 792.9803
A.D. 2023-Apr-07 00:00:00.0000 TDB, -16809.88, 18203.43, 794.0112
A.D. 2023-Apr-08 00:00:00.0000 TDB, -16955.8, 18079.16, 794.9901
A.D. 2023-Apr-09 00:00:00.0000 TDB, -17100.62, 17953.71, 795.9171
A.D. 2023-Apr-10 00:00:00.0000 TDB, -17244.33, 17827.08, 796.7921
A.D. 2023-Apr-11 00:00:00.0000 TDB, -17386.91, 17699.29, 797.6151
A.D. 2023-Apr-12 00:00:00.0000 TDB, -17528.37, 17570.33, 798.3861
A.D. 2023-Apr-13 00:00:00.0000 TDB, -17668.69, 17440.22, 799.1051
A.D. 2023-Apr-14 00:00:00.0000 TDB, -17807.87, 17308.98, 799.7722
A.D. 2023-Apr-15 00:00:00.0000 TDB, -17945.89, 17176.6, 800.3872
A.D. 2023-Apr-16 00:00:00.0000 TDB, -18082.75, 17043.11, 800.9503
A.D. 2023-Apr-17 00:00:00.0000 TDB, -18218.44, 16908.5, 801.4614
A.D. 2023-Apr-18 00:00:00.0000 TDB, -18352.95, 16772.79, 801.9205
A.D. 2023-Apr-19 00:00:00.0000 TDB, -18486.28, 16635.99, 802.3276
A.D. 2023-Apr-20 00:00:00.0000 TDB, -18618.41, 16498.1, 802.6827
A.D. 2023-Apr-21 00:00:00.0000 TDB, -18749.34, 16359.15, 802.986
A.D. 2023-Apr-22 00:00:00.0000 TDB, -18879.07, 16219.13, 803.2373
A.D. 2023-Apr-23 00:00:00.0000 TDB, -19007.57, 16078.05, 803.4367
A.D. 2023-Apr-24 00:00:00.0000 TDB, -19134.86, 15935.94, 803.5842
A.D. 2023-Apr-25 00:00:00.0000 TDB, -19260.91, 15792.79, 803.6799
A.D. 2023-Apr-26 00:00:00.0000 TDB, -19385.72, 15648.62, 803.7238
A.D. 2023-Apr-27 00:00:00.0000 TDB, -19509.29, 15503.43, 803.7158
A.D. 2023-Apr-28 00:00:00.0000 TDB, -19631.61, 15357.24, 803.6561
A.D. 2023-Apr-29 00:00:00.0000 TDB, -19752.66, 15210.06, 803.5447
A.D. 2023-Apr-30 00:00:00.0000 TDB, -19872.45, 15061.89, 803.3815
A.D. 2023-May-01 00:00:00.0000 TDB, -19990.96, 14912.75, 803.1667
A.D. 2023-May-02 00:00:00.0000 TDB, -20108.2, 14762.65, 802.9003
A.D. 2023-May-03 00:00:00.0000 TDB, -20224.14, 14611.6, 802.5823
A.D. 2023-May-04 00:00:00.0000 TDB, -20338.79, 14459.6, 802.2128
A.D. 2023-May-05 00:00:00.0000 TDB, -20452.14, 14306.67, 801.7919
A.D. 2023-May-06 00:00:00.0000 TDB, -20564.18, 14152.82, 801.3195
A.D. 2023-May-07 00:00:00.0000 TDB, -20674.9, 13998.06, 800.7958
A.D. 2023-May-08 00:00:00.0000 TDB, -20784.3, 13842.39, 800.2207
A.D. 2023-May-09 00:00:00.0000 TDB, -20892.38, 13685.84, 799.5944
A.D. 2023-May-10 00:00:00.0000 TDB, -20999.12, 13528.4, 798.9169
A.D. 2023-May-11 00:00:00.0000 TDB, -21104.52, 13370.1, 798.1882
A.D. 2023-May-12 00:00:00.0000 TDB, -21208.57, 13210.93, 797.4086
A.D. 2023-May-13 00:00:00.0000 TDB, -21311.27, 13050.91, 796.5778
A.D. 2023-May-14 00:00:00.0000 TDB, -21412.61, 12890.06, 795.6962
A.D. 2023-May-15 00:00:00.0000 TDB, -21512.58, 12728.38, 794.7638
A.D. 2023-May-16 00:00:00.0000 TDB, -21611.18, 12565.88, 793.7806
A.D. 2023-May-17 00:00:00.0000 TDB, -21708.4, 12402.57, 792.7466
A.D. 2023-May-18 00:00:00.0000 TDB, -21804.25, 12238.47, 791.662
A.D. 2023-May-19 00:00:00.0000 TDB, -21898.7, 12073.58, 790.5269
A.D. 2023-May-20 00:00:00.0000 TDB, -21991.76, 11907.92, 789.3414
A.D. 2023-May-21 00:00:00.0000 TDB, -22083.41, 11741.49, 788.1054
A.D. 2023-May-22 00:00:00.0000 TDB, -22173.66, 11574.31, 786.8192
A.D. 2023-May-23 00:00:00.0000 TDB, -22262.5, 11406.39, 785.4828
A.D. 2023-May-24 00:00:00.0000 TDB, -22349.92, 11237.73, 784.0963
A.D. 2023-May-25 00:00:00.0000 TDB, -22435.92, 11068.36, 782.6598
A.D. 2023-May-26 00:00:00.0000 TDB, -22520.49, 10898.28, 781.1734
A.D. 2023-May-27 00:00:00.0000 TDB, -22603.62, 10727.49, 779.6371
A.D. 2023-May-28 00:00:00.0000 TDB, -22685.32, 10556.02, 778.0513
A.D. 2023-May-29 00:00:00.0000 TDB, -22765.58, 10383.87, 776.4158
A.D. 2023-May-30 00:00:00.0000 TDB, -22844.38, 10211.06, 774.7308
A.D. 2023-May-31 00:00:00.0000 TDB, -22921.73, 10037.59, 772.9963
A.D. 2023-Jun-01 00:00:00.0000 TDB, -22997.63, 9863.481, 771.2127
A.D. 2023-Jun-02 00:00:00.0000 TDB, -23072.06, 9688.737, 769.3799
A.D. 2023-Jun-03 00:00:00.0000 TDB, -23145.02, 9513.372, 767.498
A.D. 2023-Jun-04 00:00:00.0000 TDB, -23216.51, 9337.396, 765.5673
A.D. 2023-Jun-05 00:00:00.0000 TDB, -23286.52, 9160.822, 763.5877
A.D. 2023-Jun-06 00:00:00.0000 TDB, -23355.04, 8983.661, 761.5594
A.D. 2023-Jun-07 00:00:00.0000 TDB, -23422.08, 8805.923, 759.4826
A.D. 2023-Jun-08 00:00:00.0000 TDB, -23487.63, 8627.62, 757.3574
A.D. 2023-Jun-09 00:00:00.0000 TDB, -23551.69, 8448.763, 755.1838
A.D. 2023-Jun-10 00:00:00.0000 TDB, -23614.24, 8269.363, 752.9622
A.D. 2023-Jun-11 00:00:00.0000 TDB, -23675.29, 8089.434, 750.6924
A.D. 2023-Jun-12 00:00:00.0000 TDB, -23734.83, 7908.984, 748.3748
A.D. 2023-Jun-13 00:00:00.0000 TDB, -23792.86, 7728.025, 746.0094
A.D. 2023-Jun-14 00:00:00.0000 TDB, -23849.37, 7546.571, 743.5964
A.D. 2023-Jun-15 00:00:00.0000 TDB, -23904.36, 7364.632, 741.1359
A.D. 2023-Jun-16 00:00:00.0000 TDB, -23957.82, 7182.219, 738.6281
A.D. 2023-Jun-17 00:00:00.0000 TDB, -24009.76, 6999.344, 736.0731
A.D. 2023-Jun-18 00:00:00.0000 TDB, -24060.16, 6816.019, 733.4711
A.D. 2023-Jun-19 00:00:00.0000 TDB, -24109.03, 6632.254, 730.8223
A.D. 2023-Jun-20 00:00:00.0000 TDB, -24156.36, 6448.063, 728.1266
A.D. 2023-Jun-21 00:00:00.0000 TDB, -24202.14, 6263.456, 725.3845
A.D. 2023-Jun-22 00:00:00.0000 TDB, -24246.38, 6078.445, 722.5958
A.D. 2023-Jun-23 00:00:00.0000 TDB, -24289.07, 5893.042, 719.761
A.D. 2023-Jun-24 00:00:00.0000 TDB, -24330.2, 5707.259, 716.8801
A.D. 2023-Jun-25 00:00:00.0000 TDB, -24369.78, 5521.107, 713.9532
A.D. 2023-Jun-26 00:00:00.0000 TDB, -24407.79, 5334.599, 710.9807
A.D. 2023-Jun-27 00:00:00.0000 TDB, -24444.25, 5147.746, 707.9625
A.D. 2023-Jun-28 00:00:00.0000 TDB, -24479.13, 4960.56, 704.8989
A.D. 2023-Jun-29 00:00:00.0000 TDB, -24512.45, 4773.052, 701.7901
A.D. 2023-Jun-30 00:00:00.0000 TDB, -24544.2, 4585.236, 698.6362
A.D. 2023-Jul-01 00:00:00.0000 TDB, -24574.37, 4397.123, 695.4376
A.D. 2023-Jul-02 00:00:00.0000 TDB, -24602.96, 4208.724, 692.1941
A.D. 2023-Jul-03 00:00:00.0000 TDB, -24629.96, 4020.051, 688.9062
A.D. 2023-Jul-04 00:00:00.0000 TDB, -24655.39, 3831.118, 685.574
A.D. 2023-Jul-05 00:00:00.0000 TDB, -24679.23, 3641.935, 682.1976
A.D. 2023-Jul-06 00:00:00.0000 TDB, -24701.48, 3452.516, 678.7772
A.D. 2023-Jul-07 00:00:00.0000 TDB, -24722.14, 3262.871, 675.3132
A.D. 2023-Jul-08 00:00:00.0000 TDB, -24741.21, 3073.013, 671.8055
A.D. 2023-Jul-09 00:00:00.0000 TDB, -24758.68, 2882.955, 668.2546
A.D. 2023-Jul-10 00:00:00.0000 TDB, -24774.55, 2692.708, 664.6605
A.D. 2023-Jul-11 00:00:00.0000 TDB, -24788.83, 2502.285, 661.0234
A.D. 2023-Jul-12 00:00:00.0000 TDB, -24801.5, 2311.698, 657.3436
A.D. 2023-Jul-13 00:00:00.0000 TDB, -24812.56, 2120.959, 653.6213
A.D. 2023-Jul-14 00:00:00.0000 TDB, -24822.02, 1930.081, 649.8566
A.D. 2023-Jul-15 00:00:00.0000 TDB, -24829.87, 1739.075, 646.0497
A.D. 2023-Jul-16 00:00:00.0000 TDB, -24836.12, 1547.954, 642.201
A.D. 2023-Jul-17 00:00:00.0000 TDB, -24840.75, 1356.731, 638.3107
A.D. 2023-Jul-18 00:00:00.0000 TDB, -24843.76, 1165.418, 634.3788
A.D. 2023-Jul-19 00:00:00.0000 TDB, -24845.16, 974.0274, 630.4058
A.D. 2023-Jul-20 00:00:00.0000 TDB, -24844.95, 782.5714, 626.3917
A.D. 2023-Jul-21 00:00:00.0000 TDB, -24843.12, 591.0626, 622.3368
A.D. 2023-Jul-22 00:00:00.0000 TDB, -24839.66, 399.5135, 618.2413
A.D. 2023-Jul-23 00:00:00.0000 TDB, -24834.59, 207.9366, 614.1056
A.D. 2023-Jul-24 00:00:00.0000 TDB, -24827.9, 16.34452, 609.9297
A.D. 2023-Jul-25 00:00:00.0000 TDB, -24819.58, -175.2503, 605.714
A.D. 2023-Jul-26 00:00:00.0000 TDB, -24809.64, -366.8351, 601.4587
A.D. 2023-Jul-27 00:00:00.0000 TDB, -24798.08, -558.3975, 597.1639
A.D. 2023-Jul-28 00:00:00.0000 TDB, -24784.89, -749.9246, 592.8301
A.D. 2023-Jul-29 00:00:00.0000 TDB, -24770.07, -941.4039, 588.4573
A.D. 2023-Jul-30 00:00:00.0000 TDB, -24753.63, -1132.823, 584.0459
A.D. 2023-Jul-31 00:00:00.0000 TDB, -24735.56, -1324.168, 579.5961
A.D. 2023-Aug-01 00:00:00.0000 TDB, -24715.86, -1515.428, 575.1082
A.D. 2023-Aug-02 00:00:00.0000 TDB, -24694.54, -1706.589, 570.5824
A.D. 2023-Aug-03 00:00:00.0000 TDB, -24671.58, -1897.639, 566.0189
A.D. 2023-Aug-04 00:00:00.0000 TDB, -24646.99, -2088.564, 561.4182
A.D. 2023-Aug-05 00:00:00.0000 TDB, -24620.78, -2279.352, 556.7803
A.D. 2023-Aug-06 00:00:00.0000 TDB, -24592.93, -2469.99, 552.1055
A.D. 2023-Aug-07 00:00:00.0000 TDB, -24563.46, -2660.465, 547.3943
A.D. 2023-Aug-08 00:00:00.0000 TDB, -24532.36, -2850.765, 542.6467
A.D. 2023-Aug-09 00:00:00.0000 TDB, -24499.62, -3040.876, 537.8631
A.D. 2023-Aug-10 00:00:00.0000 TDB, -24465.26, -3230.786, 533.0438
A.D. 2023-Aug-11 00:00:00.0000 TDB, -24429.27, -3420.481, 528.189
A.D. 2023-Aug-12 00:00:00.0000 TDB, -24391.65, -3609.948, 523.299
A.D. 2023-Aug-13 00:00:00.0000 TDB, -24352.4, -3799.176, 518.3741
A.D. 2023-Aug-14 00:00:00.0000 TDB, -24311.52, -3988.149, 513.4146
A.D. 2023-Aug-15 00:00:00.0000 TDB, -24269.02, -4176.856, 508.4207
A.D. 2023-Aug-16 00:00:00.0000 TDB, -24224.89, -4365.284, 503.3929
A.D. 2023-Aug-17 00:00:00.0000 TDB, -24179.13, -4553.419, 498.3313
A.D. 2023-Aug-18 00:00:00.0000 TDB, -24131.75, -4741.249, 493.2362
A.D. 2023-Aug-19 00:00:00.0000 TDB, -24082.75, -4928.759, 488.1081
A.D. 2023-Aug-20 00:00:00.0000 TDB, -24032.12, -5115.937, 482.947
A.D. 2023-Aug-21 00:00:00.0000 TDB, -23979.88, -5302.771, 477.7534
A.D. 2023-Aug-22 00:00:00.0000 TDB, -23926.01, -5489.246, 472.5276
A.D. 2023-Aug-23 00:00:00.0000 TDB, -23870.52, -5675.349, 467.2698
A.D. 2023-Aug-24 00:00:00.0000 TDB, -23813.42, -5861.068, 461.9805
A.D. 2023-Aug-25 00:00:00.0000 TDB, -23754.7, -6046.389, 456.6599
A.D. 2023-Aug-26 00:00:00.0000 TDB, -23694.36, -6231.299, 451.3082
A.D. 2023-Aug-27 00:00:00.0000 TDB, -23632.42, -6415.784, 445.9259
A.D. 2023-Aug-28 00:00:00.0000 TDB, -23568.86, -6599.832, 440.5132
A.D. 2023-Aug-29 00:00:00.0000 TDB, -23503.69, -6783.429, 435.0706
A.D. 2023-Aug-30 00:00:00.0000 TDB, -23436.92, -6966.561, 429.5983
A.D. 2023-Aug-31 00:00:00.0000 TDB, -23368.54, -7149.216, 424.0966
A.D. 2023-Sep-01 00:00:00.0000 TDB, -23298.56, -7331.38, 418.5659
A.D. 2023-Sep-02 00:00:00.0000 TDB, -23226.98, -7513.039, 413.0065
A.D. 2023-Sep-03 00:00:00.0000 TDB, -23153.8, -7694.182, 407.4188
A.D. 2023-Sep-04 00:00:00.0000 TDB, -23079.03, -7874.792, 401.803
A.D. 2023-Sep-05 00:00:00.0000 TDB, -23002.66, -8054.859, 396.1596
A.D. 2023-Sep-06 00:00:00.0000 TDB, -22924.71, -8234.367, 390.4889
A.D. 2023-Sep-07 00:00:00.0000 TDB, -22845.16, -8413.305, 384.7911
A.D. 2023-Sep-08 00:00:00.0000 TDB, -22764.03, -8591.657, 379.0669
A.D. 2023-Sep-09 00:00:00.0000 TDB, -22681.32, -8769.412, 373.3163
A.D. 2023-Sep-10 00:00:00.0000 TDB, -22597.04, -8946.556, 367.5398
A.D. 2023-Sep-11 00:00:00.0000 TDB, -22511.17, -9123.073, 361.7378
A.D. 2023-Sep-12 00:00:00.0000 TDB, -22423.74, -9298.953, 355.9106
A.D. 2023-Sep-13 00:00:00.0000 TDB, -22334.73, -9474.18, 350.0586
A.D. 2023-Sep-14 00:00:00.0000 TDB, -22244.16, -9648.742, 344.1822
A.D. 2023-Sep-15 00:00:00.0000 TDB, -22152.03, -9822.625, 338.2816
A.D. 2023-Sep-16 00:00:00.0000 TDB, -22058.34, -9995.815, 332.3574
A.D. 2023-Sep-17 00:00:00.0000 TDB, -21963.1, -10168.3, 326.4099
A.D. 2023-Sep-18 00:00:00.0000 TDB, -21866.31, -10340.06, 320.4394
A.D. 2023-Sep-19 00:00:00.0000 TDB, -21767.97, -10511.1, 314.4464
A.D. 2023-Sep-20 00:00:00.0000 TDB, -21668.09, -10681.38, 308.4312
A.D. 2023-Sep-21 00:00:00.0000 TDB, -21566.67, -10850.91, 302.3942
A.D. 2023-Sep-22 00:00:00.0000 TDB, -21463.72, -11019.66, 296.3357
A.D. 2023-Sep-23 00:00:00.0000 TDB, -21359.24, -11187.62, 290.2563
A.D. 2023-Sep-24 00:00:00.0000 TDB, -21253.23, -11354.79, 284.1563
A.D. 2023-Sep-25 00:00:00.0000 TDB, -21145.71, -11521.13, 278.0361
A.D. 2023-Sep-26 00:00:00.0000 TDB, -21036.67, -11686.66, 271.8961
A.D. 2023-Sep-27 00:00:00.0000 TDB, -20926.12, -11851.34, 265.7367
A.D. 2023-Sep-28 00:00:00.0000 TDB, -20814.07, -12015.16, 259.5582
A.D. 2023-Sep-29 00:00:00.0000 TDB, -20700.52, -12178.12, 253.3612
A.D. 2023-Sep-30 00:00:00.0000 TDB, -20585.47, -12340.19, 247.1461
A.D. 2023-Oct-01 00:00:00.0000 TDB, -20468.93, -12501.37, 240.9131
A.D. 2023-Oct-02 00:00:00.0000 TDB, -20350.91, -12661.64, 234.6629
A.D. 2023-Oct-03 00:00:00.0000 TDB, -20231.42, -12820.98, 228.3957
A.D. 2023-Oct-04 00:00:00.0000 TDB, -20110.45, -12979.39, 222.112
A.D. 2023-Oct-05 00:00:00.0000 TDB, -19988.01, -13136.85, 215.8123
A.D. 2023-Oct-06 00:00:00.0000 TDB, -19864.11, -13293.35, 209.4969
A.D. 2023-Oct-07 00:00:00.0000 TDB, -19738.76, -13448.87, 203.1663
A.D. 2023-Oct-08 00:00:00.0000 TDB, -19611.96, -13603.4, 196.821
A.D. 2023-Oct-09 00:00:00.0000 TDB, -19483.72, -13756.93, 190.4613
A.D. 2023-Oct-10 00:00:00.0000 TDB, -19354.05, -13909.43, 184.0878
A.D. 2023-Oct-11 00:00:00.0000 TDB, -19222.94, -14060.91, 177.7008
A.D. 2023-Oct-12 00:00:00.0000 TDB, -19090.41, -14211.34, 171.3008
A.D. 2023-Oct-13 00:00:00.0000 TDB, -18956.47, -14360.72, 164.8883
A.D. 2023-Oct-14 00:00:00.0000 TDB, -18821.12, -14509.02, 158.4637
A.D. 2023-Oct-15 00:00:00.0000 TDB, -18684.37, -14656.24, 152.0274
A.D. 2023-Oct-16 00:00:00.0000 TDB, -18546.23, -14802.36, 145.58
A.D. 2023-Oct-17 00:00:00.0000 TDB, -18406.69, -14947.37, 139.1218
A.D. 2023-Oct-18 00:00:00.0000 TDB, -18265.78, -15091.25, 132.6534
A.D. 2023-Oct-19 00:00:00.0000 TDB, -18123.5, -15234, 126.1752
A.D. 2023-Oct-20 00:00:00.0000 TDB, -17979.85, -15375.59, 119.6877
A.D. 2023-Oct-21 00:00:00.0000 TDB, -17834.85, -15516.02, 113.1913
A.D. 2023-Oct-22 00:00:00.0000 TDB, -17688.5, -15655.27, 106.6866
A.D. 2023-Oct-23 00:00:00.0000 TDB, -17540.8, -15793.33, 100.1739
A.D. 2023-Oct-24 00:00:00.0000 TDB, -17391.78, -15930.19, 93.65388
A.D. 2023-Oct-25 00:00:00.0000 TDB, -17241.44, -16065.82, 87.12688
A.D. 2023-Oct-26 00:00:00.0000 TDB, -17089.77, -16200.23, 80.59344
A.D. 2023-Oct-27 00:00:00.0000 TDB, -16936.81, -16333.39, 74.05404
A.D. 2023-Oct-28 00:00:00.0000 TDB, -16782.54, -16465.29, 67.50916
A.D. 2023-Oct-29 00:00:00.0000 TDB, -16626.99, -16595.92, 60.9593
A.D. 2023-Oct-30 00:00:00.0000 TDB, -16470.15, -16725.27, 54.40498
A.D. 2023-Oct-31 00:00:00.0000 TDB, -16312.05, -16853.32, 47.84666
A.D. 2023-Nov-01 00:00:00.0000 TDB, -16152.68, -16980.06, 41.28486
A.D. 2023-Nov-02 00:00:00.0000 TDB, -15992.07, -17105.48, 34.72009
A.D. 2023-Nov-03 00:00:00.0000 TDB, -15830.21, -17229.56, 28.15285
A.D. 2023-Nov-04 00:00:00.0000 TDB, -15667.12, -17352.29, 21.58364
A.D. 2023-Nov-05 00:00:00.0000 TDB, -15502.81, -17473.66, 15.01299
A.D. 2023-Nov-06 00:00:00.0000 TDB, -15337.28, -17593.66, 8.441404
A.D. 2023-Nov-07 00:00:00.0000 TDB, -15170.55, -17712.27, 1.8694
A.D. 2023-Nov-08 00:00:00.0000 TDB, -15002.63, -17829.48, -4.702501
