Date, X, Y, Z
A.D. 2023-Jan-27 00:00:00.0000 TDB, 10709.25, -435.3609, 549.4786
A.D. 2023-Jan-28 00:00:00.0000 TDB, 10694.53, -311.1525, 823.4432
A.D. 2023-Jan-29 00:00:00.0000 TDB, 10671.45, -186.7022, 1096.769
A.D. 2023-Jan-30 00:00:00.0000 TDB, 10640.02, -62.10615, 1369.246
A.D. 2023-Jan-31 00:00:00.0000 TDB, 10600.26, 62.53941, 1640.661
A.D. 2023-Feb-01 00:00:00.0000 TDB, 10552.2, 187.1381, 1910.805
A.D. 2023-Feb-02 00:00:00.0000 TDB, 10495.87, 311.5934, 2179.467
A.D. 2023-Feb-03 00:00:00.0000 TDB, 10431.31, 435.8088, 2446.44
A.D. 2023-Feb-04 00:00:00.0000 TDB, 10358.57, 559.6882, 2711.515
A.D. 2023-Feb-05 00:00:00.0000 TDB, 10277.7, 683.1351, 2974.485
A.D. 2023-Feb-06 00:00:00.0000 TDB, 10188.76, 806.0537, 3235.147
A.D. 2023-Feb-07 00:00:00.0000 TDB, 10091.81, 928.3484, 3493.296
A.D. 2023-Feb-08 00:00:00.0000 TDB, 9986.925, 1049.924, 3748.731
A.D. 2023-Feb-09 00:00:00.0000 TDB, 9874.182, 1170.685, 4001.251
A.D. 2023-Feb-10 00:00:00.0000 TDB, 9753.663, 1290.538, 4250.66
A.D. 2023-Feb-11 00:00:00.0000 TDB, 9625.46, 1409.389, 4496.761
A.D. 2023-Feb-12 00:00:00.0000 TDB, 9489.666, 1527.145, 4739.361
A.D. 2023-Feb-13 00:00:00.0000 TDB, 9346.383, 1643.714, 4978.269
A.D. 2023-Feb-14 00:00:00.0000 TDB, 9195.72, 1759.004, 5213.298
A.D. 2023-Feb-15 00:00:00.0000 TDB, 9037.788, 1872.924, 5444.261
A.D. 2023-Feb-16 00:00:00.0000 TDB, 8872.708, 1985.386, 5670.977
A.D. 2023-Feb-17 00:00:00.0000 TDB, 8700.604, 2096.3, 5893.267
A.D. 2023-Feb-18 00:00:00.0000 TDB, 8521.606, 2205.58, 6110.953
A.D. 2023-Feb-19 00:00:00.0000 TDB, 8335.852, 2313.138, 6323.864
A.D. 2023-Feb-20 00:00:00.0000 TDB, 8143.479, 2418.89, 6531.831
A.D. 2023-Feb-21 00:00:00.0000 TDB, 7944.638, 2522.751, 6734.687
A.D. 2023-Feb-22 00:00:00.0000 TDB, 7739.478, 2624.641, 6932.272
A.D. 2023-Feb-23 00:00:00.0000 TDB, 7528.157, 2724.478, 7124.427
A.D. 2023-Feb-24 00:00:00.0000 TDB, 7310.837, 2822.182, 7311
A.D. 2023-Feb-25 00:00:00.0000 TDB, 7087.686, 2917.675, 7491.84
A.D. 2023-Feb-26 00:00:00.0000 TDB, 6858.874, 3010.882, 7666.803
A.D. 2023-Feb-27 00:00:00.0000 TDB, 6624.577, 3101.729, 7835.748
A.D. 2023-Feb-28 00:00:00.0000 TDB, 6384.977, 3190.141, 7998.539
A.D. 2023-Mar-01 00:00:00.0000 TDB, 6140.259, 3276.05, 8155.044
A.D. 2023-Mar-02 00:00:00.0000 TDB, 5890.612, 3359.385, 8305.138
A.D. 2023-Mar-03 00:00:00.0000 TDB, 5636.229, 3440.08, 8448.697
A.D. 2023-Mar-04 00:00:00.0000 TDB, 5377.309, 3518.07, 8585.608
A.D. 2023-Mar-05 00:00:00.0000 TDB, 5114.052, 3593.292, 8715.756
A.D. 2023-Mar-06 00:00:00.0000 TDB, 4846.665, 3665.684, 8839.037
A.D. 2023-Mar-07 00:00:00.0000 TDB, 4575.353, 3735.19, 8955.349
A.D. 2023-Mar-08 00:00:00.0000 TDB, 4300.33, 3801.752, 9064.597
A.D. 2023-Mar-09 00:00:00.0000 TDB, 4021.811, 3865.316, 9166.691
A.D. 2023-Mar-10 00:00:00.0000 TDB, 3740.013, 3925.831, 9261.547
A.D. 2023-Mar-11 00:00:00.0000 TDB, 3455.158, 3983.246, 9349.086
A.D. 2023-Mar-12 00:00:00.0000 TDB, 3167.468, 4037.516, 9429.236
A.D. 2023-Mar-13 00:00:00.0000 TDB, 2877.17, 4088.596, 9501.929
A.D. 2023-Mar-14 00:00:00.0000 TDB, 2584.492, 4136.444, 9567.104
A.D. 2023-Mar-15 00:00:00.0000 TDB, 2289.665, 4181.02, 9624.705
A.D. 2023-Mar-16 00:00:00.0000 TDB, 1992.919, 4222.288, 9674.684
A.D. 2023-Mar-17 00:00:00.0000 TDB, 1694.491, 4260.212, 9716.998
A.D. 2023-Mar-18 00:00:00.0000 TDB, 1394.615, 4294.763, 9751.608
A.D. 2023-Mar-19 00:00:00.0000 TDB, 1093.528, 4325.91, 9778.485
A.D. 2023-Mar-20 00:00:00.0000 TDB, 791.468, 4353.628, 9797.604
A.D. 2023-Mar-21 00:00:00.0000 TDB, 488.6748, 4377.894, 9808.948
A.D. 2023-Mar-22 00:00:00.0000 TDB, 185.3881, 4398.686, 9812.502
A.D. 2023-Mar-23 00:00:00.0000 TDB, -118.1517, 4415.986, 9808.26
A.D. 2023-Mar-24 00:00:00.0000 TDB, -421.7036, 4429.78, 9796.224
A.D. 2023-Mar-25 00:00:00.0000 TDB, -725.0267, 4440.055, 9776.4
A.D. 2023-Mar-26 00:00:00.0000 TDB, -1027.88, 4446.802, 9748.802
A.D. 2023-Mar-27 00:00:00.0000 TDB, -1330.022, 4450.014, 9713.446
A.D. 2023-Mar-28 00:00:00.0000 TDB, -1631.212, 4449.688, 9670.36
A.D. 2023-Mar-29 00:00:00.0000 TDB, -1931.212, 4445.822, 9619.577
A.D. 2023-Mar-30 00:00:00.0000 TDB, -2229.781, 4438.418, 9561.131
A.D. 2023-Mar-31 00:00:00.0000 TDB, -2526.682, 4427.481, 9495.068
A.D. 2023-Apr-01 00:00:00.0000 TDB, -2821.677, 4413.02, 9421.44
A.D. 2023-Apr-02 00:00:00.0000 TDB, -3114.533, 4395.043, 9340.302
A.D. 2023-Apr-03 00:00:00.0000 TDB, -3405.014, 4373.566, 9251.716
A.D. 2023-Apr-04 00:00:00.0000 TDB, -3692.888, 4348.604, 9155.752
A.D. 2023-Apr-05 00:00:00.0000 TDB, -3977.927, 4320.176, 9052.484
A.D. 2023-Apr-06 00:00:00.0000 TDB, -4259.901, 4288.303, 8941.993
A.D. 2023-Apr-07 00:00:00.0000 TDB, -4538.585, 4253.012, 8824.365
A.D. 2023-Apr-08 00:00:00.0000 TDB, -4813.758, 4214.329, 8699.693
A.D. 2023-Apr-09 00:00:00.0000 TDB, -5085.199, 4172.284, 8568.076
A.D. 2023-Apr-10 00:00:00.0000 TDB, -5352.691, 4126.911, 8429.616
A.D. 2023-Apr-11 00:00:00.0000 TDB, -5616.02, 4078.245, 8284.424
A.D. 2023-Apr-12 00:00:00.0000 TDB, -5874.975, 4026.324, 8132.614
A.D. 2023-Apr-13 00:00:00.0000 TDB, -6129.349, 3971.191, 7974.307
A.D. 2023-Apr-14 00:00:00.0000 TDB, -6378.939, 3912.888, 7809.628
A.D. 2023-Apr-15 00:00:00.0000 TDB, -6623.546, 3851.461, 7638.709
A.D. 2023-Apr-16 00:00:00.0000 TDB, -6862.975, 3786.96, 7461.685
A.D. 2023-Apr-17 00:00:00.0000 TDB, -7097.033, 3719.435, 7278.697
A.D. 2023-Apr-18 00:00:00.0000 TDB, -7325.534, 3648.941, 7089.891
A.D. 2023-Apr-19 00:00:00.0000 TDB, -7548.297, 3575.534, 6895.417
A.D. 2023-Apr-20 00:00:00.0000 TDB, -7765.142, 3499.272, 6695.432
A.D. 2023-Apr-21 00:00:00.0000 TDB, -7975.897, 3420.217, 6490.094
A.D. 2023-Apr-22 00:00:00.0000 TDB, -8180.395, 3338.431, 6279.567
A.D. 2023-Apr-23 00:00:00.0000 TDB, -8378.472, 3253.979, 6064.019
A.D. 2023-Apr-24 00:00:00.0000 TDB, -8569.971, 3166.93, 5843.624
A.D. 2023-Apr-25 00:00:00.0000 TDB, -8754.739, 3077.353, 5618.556
A.D. 2023-Apr-26 00:00:00.0000 TDB, -8932.631, 2985.32, 5388.997
A.D. 2023-Apr-27 00:00:00.0000 TDB, -9103.506, 2890.904, 5155.128
A.D. 2023-Apr-28 00:00:00.0000 TDB, -9267.228, 2794.18, 4917.138
A.D. 2023-Apr-29 00:00:00.0000 TDB, -9423.666, 2695.227, 4675.217
A.D. 2023-Apr-30 00:00:00.0000 TDB, -9572.698, 2594.124, 4429.559
A.D. 2023-May-01 00:00:00.0000 TDB, -9714.207, 2490.951, 4180.358
A.D. 2023-May-02 00:00:00.0000 TDB, -9848.082, 2385.792, 3927.816
A.D. 2023-May-03 00:00:00.0000 TDB, -9974.218, 2278.729, 3672.132
A.D. 2023-May-04 00:00:00.0000 TDB, -10092.51, 2169.849, 3413.513
A.D. 2023-May-05 00:00:00.0000 TDB, -10202.88, 2059.24, 3152.164
A.D. 2023-May-06 00:00:00.0000 TDB, -10305.23, 1946.989, 2888.294
A.D. 2023-May-07 00:00:00.0000 TDB, -10399.48, 1833.186, 2622.114
A.D. 2023-May-08 00:00:00.0000 TDB, -10485.57, 1717.922, 2353.835
A.D. 2023-May-09 00:00:00.0000 TDB, -10563.42, 1601.289, 2083.673
A.D. 2023-May-10 00:00:00.0000 TDB, -10632.98, 1483.381, 1811.842
A.D. 2023-May-11 00:00:00.0000 TDB, -10694.19, 1364.292, 1538.558
A.D. 2023-May-12 00:00:00.0000 TDB, -10747.01, 1244.115, 1264.039
A.D. 2023-May-13 00:00:00.0000 TDB, -10791.4, 1122.948, 988.5045
A.D. 2023-May-14 00:00:00.0000 TDB, -10827.33, 1000.887, 712.1723
A.D. 2023-May-15 00:00:00.0000 TDB, -10854.77, 878.0287, 435.2622
A.D. 2023-May-16 00:00:00.0000 TDB, -10873.7, 754.4711, 157.994
A.D. 2023-May-17 00:00:00.0000 TDB, -10884.11, 630.3124, -119.4122
A.D. 2023-May-18 00:00:00.0000 TDB, -10886, 505.6512, -396.7367
A.D. 2023-May-19 00:00:00.0000 TDB, -10879.37, 380.5866, -673.7599
A.D. 2023-May-20 00:00:00.0000 TDB, -10864.22, 255.2176, -950.2625
A.D. 2023-May-21 00:00:00.0000 TDB, -10840.58, 129.6436, -1226.026
A.D. 2023-May-22 00:00:00.0000 TDB, -10808.47, 3.964003, -1500.833
A.D. 2023-May-23 00:00:00.0000 TDB, -10767.91, -121.7217, -1774.466
A.D. 2023-May-24 00:00:00.0000 TDB, -10718.95, -247.3143, -2046.709
A.D. 2023-May-25 00:00:00.0000 TDB, -10661.61, -372.7145, -2317.349
A.D. 2023-May-26 00:00:00.0000 TDB, -10595.96, -497.8235, -2586.172
A.D. 2023-May-27 00:00:00.0000 TDB, -10522.06, -622.5428, -2852.968
A.D. 2023-May-28 00:00:00.0000 TDB, -10439.95, -746.774, -3117.526
A.D. 2023-May-29 00:00:00.0000 TDB, -10349.71, -870.4197, -3379.64
A.D. 2023-May-30 00:00:00.0000 TDB, -10251.42, -993.3826, -3639.104
A.D. 2023-May-31 00:00:00.0000 TDB, -10145.16, -1115.566, -3895.716
A.D. 2023-Jun-01 00:00:00.0000 TDB, -10031.01, -1236.875, -4149.274
A.D. 2023-Jun-02 00:00:00.0000 TDB, -9909.077, -1357.214, -4399.582
A.D. 2023-Jun-03 00:00:00.0000 TDB, -9779.45, -1476.489, -4646.443
A.D. 2023-Jun-04 00:00:00.0000 TDB, -9642.24, -1594.607, -4889.667
A.D. 2023-Jun-05 00:00:00.0000 TDB, -9497.557, -1711.475, -5129.064
A.D. 2023-Jun-06 00:00:00.0000 TDB, -9345.52, -1827.004, -5364.448
A.D. 2023-Jun-07 00:00:00.0000 TDB, -9186.252, -1941.102, -5595.637
A.D. 2023-Jun-08 00:00:00.0000 TDB, -9019.883, -2053.681, -5822.452
A.D. 2023-Jun-09 00:00:00.0000 TDB, -8846.544, -2164.655, -6044.718
A.D. 2023-Jun-10 00:00:00.0000 TDB, -8666.378, -2273.936, -6262.263
A.D. 2023-Jun-11 00:00:00.0000 TDB, -8479.529, -2381.44, -6474.92
A.D. 2023-Jun-12 00:00:00.0000 TDB, -8286.147, -2487.085, -6682.525
A.D. 2023-Jun-13 00:00:00.0000 TDB, -8086.387, -2590.788, -6884.919
A.D. 2023-Jun-14 00:00:00.0000 TDB, -7880.409, -2692.471, -7081.946
A.D. 2023-Jun-15 00:00:00.0000 TDB, -7668.375, -2792.053, -7273.458
A.D. 2023-Jun-16 00:00:00.0000 TDB, -7450.458, -2889.46, -7459.304
A.D. 2023-Jun-17 00:00:00.0000 TDB, -7226.827, -2984.616, -7639.346
A.D. 2023-Jun-18 00:00:00.0000 TDB, -6997.663, -3077.448, -7813.446
A.D. 2023-Jun-19 00:00:00.0000 TDB, -6763.146, -3167.886, -7981.47
A.D. 2023-Jun-20 00:00:00.0000 TDB, -6523.463, -3255.86, -8143.293
A.D. 2023-Jun-21 00:00:00.0000 TDB, -6278.802, -3341.303, -8298.792
A.D. 2023-Jun-22 00:00:00.0000 TDB, -6029.355, -3424.15, -8447.849
A.D. 2023-Jun-23 00:00:00.0000 TDB, -5775.322, -3504.339, -8590.352
A.D. 2023-Jun-24 00:00:00.0000 TDB, -5516.901, -3581.808, -8726.192
A.D. 2023-Jun-25 00:00:00.0000 TDB, -5254.295, -3656.498, -8855.271
A.D. 2023-Jun-26 00:00:00.0000 TDB, -4987.709, -3728.354, -8977.489
A.D. 2023-Jun-27 00:00:00.0000 TDB, -4717.355, -3797.32, -9092.758
A.D. 2023-Jun-28 00:00:00.0000 TDB, -4443.442, -3863.345, -9200.989
A.D. 2023-Jun-29 00:00:00.0000 TDB, -4166.186, -3926.38, -9302.104
A.D. 2023-Jun-30 00:00:00.0000 TDB, -3885.801, -3986.377, -9396.026
A.D. 2023-Jul-01 00:00:00.0000 TDB, -3602.508, -4043.291, -9482.689
A.D. 2023-Jul-02 00:00:00.0000 TDB, -3316.527, -4097.079, -9562.028
A.D. 2023-Jul-03 00:00:00.0000 TDB, -3028.08, -4147.703, -9633.985
A.D. 2023-Jul-04 00:00:00.0000 TDB, -2737.392, -4195.123, -9698.511
A.D. 2023-Jul-05 00:00:00.0000 TDB, -2444.688, -4239.305, -9755.555
A.D. 2023-Jul-06 00:00:00.0000 TDB, -2150.195, -4280.216, -9805.077
A.D. 2023-Jul-07 00:00:00.0000 TDB, -1854.142, -4317.826, -9847.047
A.D. 2023-Jul-08 00:00:00.0000 TDB, -1556.758, -4352.109, -9881.432
A.D. 2023-Jul-09 00:00:00.0000 TDB, -1258.272, -4383.038, -9908.208
A.D. 2023-Jul-10 00:00:00.0000 TDB, -958.9165, -4410.59, -9927.36
A.D. 2023-Jul-11 00:00:00.0000 TDB, -658.9209, -4434.748, -9938.877
A.D. 2023-Jul-12 00:00:00.0000 TDB, -358.5172, -4455.493, -9942.751
A.D. 2023-Jul-13 00:00:00.0000 TDB, -57.93704, -4472.81, -9938.983
A.D. 2023-Jul-14 00:00:00.0000 TDB, 242.5882, -4486.688, -9927.579
A.D. 2023-Jul-15 00:00:00.0000 TDB, 542.8273, -4497.117, -9908.551
A.D. 2023-Jul-16 00:00:00.0000 TDB, 842.5492, -4504.091, -9881.916
A.D. 2023-Jul-17 00:00:00.0000 TDB, 1141.524, -4507.604, -9847.697
A.D. 2023-Jul-18 00:00:00.0000 TDB, 1439.521, -4507.657, -9805.924
A.D. 2023-Jul-19 00:00:00.0000 TDB, 1736.313, -4504.25, -9756.63
A.D. 2023-Jul-20 00:00:00.0000 TDB, 2031.671, -4497.386, -9699.855
A.D. 2023-Jul-21 00:00:00.0000 TDB, 2325.369, -4487.071, -9635.646
A.D. 2023-Jul-22 00:00:00.0000 TDB, 2617.182, -4473.316, -9564.056
A.D. 2023-Jul-23 00:00:00.0000 TDB, 2906.886, -4456.131, -9485.139
A.D. 2023-Jul-24 00:00:00.0000 TDB, 3194.26, -4435.53, -9398.958
A.D. 2023-Jul-25 00:00:00.0000 TDB, 3479.083, -4411.53, -9305.582
A.D. 2023-Jul-26 00:00:00.0000 TDB, 3761.138, -4384.15, -9205.084
A.D. 2023-Jul-27 00:00:00.0000 TDB, 4040.209, -4353.413, -9097.543
A.D. 2023-Jul-28 00:00:00.0000 TDB, 4316.083, -4319.34, -8983.042
A.D. 2023-Jul-29 00:00:00.0000 TDB, 4588.547, -4281.962, -8861.671
A.D. 2023-Jul-30 00:00:00.0000 TDB, 4857.395, -4241.305, -8733.524
A.D. 2023-Jul-31 00:00:00.0000 TDB, 5122.419, -4197.402, -8598.699
A.D. 2023-Aug-01 00:00:00.0000 TDB, 5383.419, -4150.288, -8457.303
A.D. 2023-Aug-02 00:00:00.0000 TDB, 5640.195, -4099.997, -8309.443
A.D. 2023-Aug-03 00:00:00.0000 TDB, 5892.55, -4046.57, -8155.233
A.D. 2023-Aug-04 00:00:00.0000 TDB, 6140.29, -3990.048, -7994.794
A.D. 2023-Aug-05 00:00:00.0000 TDB, 6383.227, -3930.474, -7828.248
A.D. 2023-Aug-06 00:00:00.0000 TDB, 6621.174, -3867.893, -7655.722
A.D. 2023-Aug-07 00:00:00.0000 TDB, 6853.95, -3802.355, -7477.351
A.D. 2023-Aug-08 00:00:00.0000 TDB, 7081.377, -3733.91, -7293.27
A.D. 2023-Aug-09 00:00:00.0000 TDB, 7303.28, -3662.609, -7103.62
A.D. 2023-Aug-10 00:00:00.0000 TDB, 7519.489, -3588.508, -6908.547
A.D. 2023-Aug-11 00:00:00.0000 TDB, 7729.838, -3511.663, -6708.201
A.D. 2023-Aug-12 00:00:00.0000 TDB, 7934.167, -3432.134, -6502.735
A.D. 2023-Aug-13 00:00:00.0000 TDB, 8132.317, -3349.98, -6292.306
A.D. 2023-Aug-14 00:00:00.0000 TDB, 8324.139, -3265.265, -6077.074
A.D. 2023-Aug-15 00:00:00.0000 TDB, 8509.481, -3178.054, -5857.206
A.D. 2023-Aug-16 00:00:00.0000 TDB, 8688.205, -3088.413, -5632.868
A.D. 2023-Aug-17 00:00:00.0000 TDB, 8860.17, -2996.41, -5404.233
A.D. 2023-Aug-18 00:00:00.0000 TDB, 9025.244, -2902.117, -5171.476
A.D. 2023-Aug-19 00:00:00.0000 TDB, 9183.3, -2805.604, -4934.773
A.D. 2023-Aug-20 00:00:00.0000 TDB, 9334.216, -2706.947, -4694.307
A.D. 2023-Aug-21 00:00:00.0000 TDB, 9477.874, -2606.219, -4450.26
A.D. 2023-Aug-22 00:00:00.0000 TDB, 9614.164, -2503.498, -4202.821
A.D. 2023-Aug-23 00:00:00.0000 TDB, 9742.979, -2398.862, -3952.177
A.D. 2023-Aug-24 00:00:00.0000 TDB, 9864.217, -2292.392, -3698.521
A.D. 2023-Aug-25 00:00:00.0000 TDB, 9977.785, -2184.168, -3442.047
A.D. 2023-Aug-26 00:00:00.0000 TDB, 10083.59, -2074.273, -3182.951
A.D. 2023-Aug-27 00:00:00.0000 TDB, 10181.56, -1962.792, -2921.431
A.D. 2023-Aug-28 00:00:00.0000 TDB, 10271.61, -1849.81, -2657.689
A.D. 2023-Aug-29 00:00:00.0000 TDB, 10353.66, -1735.412, -2391.925
A.D. 2023-Aug-30 00:00:00.0000 TDB, 10427.66, -1619.687, -2124.344
A.D. 2023-Aug-31 00:00:00.0000 TDB, 10493.54, -1502.723, -1855.152
A.D. 2023-Sep-01 00:00:00.0000 TDB, 10551.25, -1384.61, -1584.554
A.D. 2023-Sep-02 00:00:00.0000 TDB, 10600.75, -1265.439, -1312.759
A.D. 2023-Sep-03 00:00:00.0000 TDB, 10641.99, -1145.3, -1039.975
A.D. 2023-Sep-04 00:00:00.0000 TDB, 10674.93, -1024.286, -766.4122
A.D. 2023-Sep-05 00:00:00.0000 TDB, 10699.56, -902.4893, -492.2812
A.D. 2023-Sep-06 00:00:00.0000 TDB, 10715.84, -780.0045, -217.7931
A.D. 2023-Sep-07 00:00:00.0000 TDB, 10723.76, -656.9254, 56.84056
A.D. 2023-Sep-08 00:00:00.0000 TDB, 10723.32, -533.3466, 331.408
A.D. 2023-Sep-09 00:00:00.0000 TDB, 10714.5, -409.3633, 605.6972
A.D. 2023-Sep-10 00:00:00.0000 TDB, 10697.31, -285.0711, 879.4963
A.D. 2023-Sep-11 00:00:00.0000 TDB, 10671.77, -160.5659, 1152.593
A.D. 2023-Sep-12 00:00:00.0000 TDB, 10637.88, -35.94381, 1424.777
A.D. 2023-Sep-13 00:00:00.0000 TDB, 10595.67, 88.69883, 1695.837
A.D. 2023-Sep-14 00:00:00.0000 TDB, 10545.18, 213.2656, 1965.562
A.D. 2023-Sep-15 00:00:00.0000 TDB, 10486.42, 337.6601, 2233.744
A.D. 2023-Sep-16 00:00:00.0000 TDB, 10419.45, 461.7859, 2500.173
A.D. 2023-Sep-17 00:00:00.0000 TDB, 10344.32, 585.5467, 2764.643
A.D. 2023-Sep-18 00:00:00.0000 TDB, 10261.07, 708.8464, 3026.947
A.D. 2023-Sep-19 00:00:00.0000 TDB, 10169.76, 831.5891, 3286.881
A.D. 2023-Sep-20 00:00:00.0000 TDB, 10070.48, 953.6793, 3544.242
A.D. 2023-Sep-21 00:00:00.0000 TDB, 9963.279, 1075.022, 3798.83
A.D. 2023-Sep-22 00:00:00.0000 TDB, 9848.245, 1195.522, 4050.444
A.D. 2023-Sep-23 00:00:00.0000 TDB, 9725.465, 1315.086, 4298.887
A.D. 2023-Sep-24 00:00:00.0000 TDB, 9595.026, 1433.62, 4543.965
A.D. 2023-Sep-25 00:00:00.0000 TDB, 9457.028, 1551.032, 4785.485
A.D. 2023-Sep-26 00:00:00.0000 TDB, 9311.574, 1667.228, 5023.258
A.D. 2023-Sep-27 00:00:00.0000 TDB, 9158.773, 1782.119, 5257.095
A.D. 2023-Sep-28 00:00:00.0000 TDB, 8998.74, 1895.614, 5486.813
A.D. 2023-Sep-29 00:00:00.0000 TDB, 8831.596, 2007.624, 5712.23
A.D. 2023-Sep-30 00:00:00.0000 TDB, 8657.467, 2118.06, 5933.167
A.D. 2023-Oct-01 00:00:00.0000 TDB, 8476.483, 2226.836, 6149.451
A.D. 2023-Oct-02 00:00:00.0000 TDB, 8288.785, 2333.865, 6360.909
A.D. 2023-Oct-03 00:00:00.0000 TDB, 8094.515, 2439.062, 6567.373
A.D. 2023-Oct-04 00:00:00.0000 TDB, 7893.82, 2542.345, 6768.679
A.D. 2023-Oct-05 00:00:00.0000 TDB, 7686.854, 2643.632, 6964.667
A.D. 2023-Oct-06 00:00:00.0000 TDB, 7473.775, 2742.842, 7155.179
A.D. 2023-Oct-07 00:00:00.0000 TDB, 7254.747, 2839.896, 7340.065
A.D. 2023-Oct-08 00:00:00.0000 TDB, 7029.938, 2934.718, 7519.174
A.D. 2023-Oct-09 00:00:00.0000 TDB, 6799.521, 3027.231, 7692.366
A.D. 2023-Oct-10 00:00:00.0000 TDB, 6563.674, 3117.361, 7859.499
A.D. 2023-Oct-11 00:00:00.0000 TDB, 6322.579, 3205.037, 8020.438
A.D. 2023-Oct-12 00:00:00.0000 TDB, 6076.422, 3290.188, 8175.054
A.D. 2023-Oct-13 00:00:00.0000 TDB, 5825.394, 3372.746, 8323.224
A.D. 2023-Oct-14 00:00:00.0000 TDB, 5569.689, 3452.644, 8464.825
A.D. 2023-Oct-15 00:00:00.0000 TDB, 5309.506, 3529.819, 8599.742
A.D. 2023-Oct-16 00:00:00.0000 TDB, 5045.048, 3604.207, 8727.867
A.D. 2023-Oct-17 00:00:00.0000 TDB, 4776.52, 3675.75, 8849.095
A.D. 2023-Oct-18 00:00:00.0000 TDB, 4504.132, 3744.388, 8963.325
A.D. 2023-Oct-19 00:00:00.0000 TDB, 4228.096, 3810.067, 9070.467
A.D. 2023-Oct-20 00:00:00.0000 TDB, 3948.629, 3872.732, 9170.428
A.D. 2023-Oct-21 00:00:00.0000 TDB, 3665.948, 3932.333, 9263.128
A.D. 2023-Oct-22 00:00:00.0000 TDB, 3380.277, 3988.823, 9348.49
A.D. 2023-Oct-23 00:00:00.0000 TDB, 3091.838, 4042.152, 9426.442
A.D. 2023-Oct-24 00:00:00.0000 TDB, 2800.858, 4092.279, 9496.92
A.D. 2023-Oct-25 00:00:00.0000 TDB, 2507.567, 4139.163, 9559.863
A.D. 2023-Oct-26 00:00:00.0000 TDB, 2212.195, 4182.763, 9615.219
A.D. 2023-Oct-27 00:00:00.0000 TDB, 1914.974, 4223.045, 9662.94
A.D. 2023-Oct-28 00:00:00.0000 TDB, 1616.141, 4259.976, 9702.984
A.D. 2023-Oct-29 00:00:00.0000 TDB, 1315.929, 4293.523, 9735.316
A.D. 2023-Oct-30 00:00:00.0000 TDB, 1014.577, 4323.66, 9759.909
A.D. 2023-Oct-31 00:00:00.0000 TDB, 712.3232, 4350.359, 9776.737
A.D. 2023-Nov-01 00:00:00.0000 TDB, 409.4069, 4373.601, 9785.785
A.D. 2023-Nov-02 00:00:00.0000 TDB, 106.0681, 4393.364, 9787.043
A.D. 2023-Nov-03 00:00:00.0000 TDB, -197.4525, 4409.63, 9780.507
A.D. 2023-Nov-04 00:00:00.0000 TDB, -500.9141, 4422.387, 9766.177
A.D. 2023-Nov-05 00:00:00.0000 TDB, -804.0754, 4431.622, 9744.063
A.D. 2023-Nov-06 00:00:00.0000 TDB, -1106.696, 4437.326, 9714.18
A.D. 2023-Nov-07 00:00:00.0000 TDB, -1408.534, 4439.495, 9676.547
A.D. 2023-Nov-08 00:00:00.0000 TDB, -1709.35, 4438.125, 9631.193
