Date, X, Y, Z
A.D. 2023-Feb-10 00:00:00.0000 TDB, -134.7459, -4.867026, 1.346138
A.D. 2023-Feb-11 00:00:00.0000 TDB, -134.7241, -4.989061, 1.293854
A.D. 2023-Feb-12 00:00:00.0000 TDB, -134.7022, -5.111044, 1.241587
A.D. 2023-Feb-13 00:00:00.0000 TDB, -134.6801, -5.232973, 1.189338
A.D. 2023-Feb-14 00:00:00.0000 TDB, -134.6578, -5.354847, 1.137106
A.D. 2023-Feb-15 00:00:00.0000 TDB, -134.6353, -5.476668, 1.084893
A.D. 2023-Feb-16 00:00:00.0000 TDB, -134.6126, -5.598433, 1.032697
A.D. 2023-Feb-17 00:00:00.0000 TDB, -134.5898, -5.720143, 0.9805204
A.D. 2023-Feb-18 00:00:00.0000 TDB, -134.5668, -5.841797, 0.9283619
A.D. 2023-Feb-19 00:00:00.0000 TDB, -134.5436, -5.963394, 0.8762222
A.D. 2023-Feb-20 00:00:00.0000 TDB, -134.5202, -6.084935, 0.8241014
A.D. 2023-Feb-21 00:00:00.0000 TDB, -134.4966, -6.206418, 0.7719998
A.D. 2023-Feb-22 00:00:00.0000 TDB, -134.4729, -6.327843, 0.7199175
A.D. 2023-Feb-23 00:00:00.0000 TDB, -134.4489, -6.449211, 0.6678548
A.D. 2023-Feb-24 00:00:00.0000 TDB, -134.4248, -6.570519, 0.6158119
A.D. 2023-Feb-25 00:00:00.0000 TDB, -134.4005, -6.69177, 0.5637889
A.D. 2023-Feb-26 00:00:00.0000 TDB, -134.3761, -6.812959, 0.511786
A.D. 2023-Feb-27 00:00:00.0000 TDB, -134.3515, -6.93409, 0.4598035
A.D. 2023-Feb-28 00:00:00.0000 TDB, -134.3266, -7.05516, 0.4078416
A.D. 2023-Mar-01 00:00:00.0000 TDB, -134.3016, -7.17617, 0.3559003
A.D. 2023-Mar-02 00:00:00.0000 TDB, -134.2765, -7.297119, 0.3039798
A.D. 2023-Mar-03 00:00:00.0000 TDB, -134.2511, -7.418006, 0.2520804
A.D. 2023-Mar-04 00:00:00.0000 TDB, -134.2256, -7.538832, 0.2002023
A.D. 2023-Mar-05 00:00:00.0000 TDB, -134.1999, -7.659596, 0.1483456
A.D. 2023-Mar-06 00:00:00.0000 TDB, -134.174, -7.780298, 0.09651046
A.D. 2023-Mar-07 00:00:00.0000 TDB, -134.148, -7.900936, 0.04469708
A.D. 2023-Mar-08 00:00:00.0000 TDB, -134.1218, -8.021512, -0.007094365
A.D. 2023-Mar-09 00:00:00.0000 TDB, -134.0954, -8.142023, -0.05886369
A.D. 2023-Mar-10 00:00:00.0000 TDB, -134.0688, -8.262472, -0.1106107
A.D. 2023-Mar-11 00:00:00.0000 TDB, -134.0421, -8.382855, -0.1623352
A.D. 2023-Mar-12 00:00:00.0000 TDB, -134.0152, -8.503175, -0.2140371
A.D. 2023-Mar-13 00:00:00.0000 TDB, -133.9881, -8.623429, -0.2657161
A.D. 2023-Mar-14 00:00:00.0000 TDB, -133.9608, -8.743618, -0.3173719
A.D. 2023-Mar-15 00:00:00.0000 TDB, -133.9334, -8.863742, -0.3690045
A.D. 2023-Mar-16 00:00:00.0000 TDB, -133.9058, -8.983798, -0.4206136
A.D. 2023-Mar-17 00:00:00.0000 TDB, -133.878, -9.103788, -0.4721988
A.D. 2023-Mar-18 00:00:00.0000 TDB, -133.8501, -9.223711, -0.5237601
A.D. 2023-Mar-19 00:00:00.0000 TDB, -133.822, -9.343566, -0.575297
A.D. 2023-Mar-20 00:00:00.0000 TDB, -133.7937, -9.463353, -0.6268093
A.D. 2023-Mar-21 00:00:00.0000 TDB, -133.7653, -9.583072, -0.6782966
A.D. 2023-Mar-22 00:00:00.0000 TDB, -133.7366, -9.702721, -0.7297587
A.D. 2023-Mar-23 00:00:00.0000 TDB, -133.7079, -9.8223, -0.7811953
A.D. 2023-Mar-24 00:00:00.0000 TDB, -133.6789, -9.941808, -0.8326058
A.D. 2023-Mar-25 00:00:00.0000 TDB, -133.6498, -10.06124, -0.88399
A.D. 2023-Mar-26 00:00:00.0000 TDB, -133.6205, -10.18061, -0.9353476
A.D. 2023-Mar-27 00:00:00.0000 TDB, -133.5911, -10.2999, -0.986678
A.D. 2023-Mar-28 00:00:00.0000 TDB, -133.5615, -10.41912, -1.037981
A.D. 2023-Mar-29 00:00:00.0000 TDB, -133.5317, -10.53827, -1.089256
A.D. 2023-Mar-30 00:00:00.0000 TDB, -133.5018, -10.65735, -1.140503
A.D. 2023-Mar-31 00:00:00.0000 TDB, -133.4717, -10.77635, -1.191722
A.D. 2023-Apr-01 00:00:00.0000 TDB, -133.4415, -10.89527, -1.242912
A.D. 2023-Apr-02 00:00:00.0000 TDB, -133.4111, -11.01412, -1.294073
A.D. 2023-Apr-03 00:00:00.0000 TDB, -133.3805, -11.1329, -1.345206
A.D. 2023-Apr-04 00:00:00.0000 TDB, -133.3498, -11.2516, -1.39631
A.D. 2023-Apr-05 00:00:00.0000 TDB, -133.319, -11.37023, -1.447384
A.D. 2023-Apr-06 00:00:00.0000 TDB, -133.288, -11.48879, -1.49843
A.D. 2023-Apr-07 00:00:00.0000 TDB, -133.2568, -11.60727, -1.549448
A.D. 2023-Apr-08 00:00:00.0000 TDB, -133.2255, -11.72568, -1.600437
A.D. 2023-Apr-09 00:00:00.0000 TDB, -133.1941, -11.84402, -1.651398
A.D. 2023-Apr-10 00:00:00.0000 TDB, -133.1625, -11.96229, -1.702331
A.D. 2023-Apr-11 00:00:00.0000 TDB, -133.1307, -12.08049, -1.753236
A.D. 2023-Apr-12 00:00:00.0000 TDB, -133.0988, -12.19862, -1.804114
A.D. 2023-Apr-13 00:00:00.0000 TDB, -133.0668, -12.31669, -1.854966
A.D. 2023-Apr-14 00:00:00.0000 TDB, -133.0347, -12.43468, -1.90579
A.D. 2023-Apr-15 00:00:00.0000 TDB, -133.0023, -12.55261, -1.956589
A.D. 2023-Apr-16 00:00:00.0000 TDB, -132.9699, -12.67047, -2.007361
A.D. 2023-Apr-17 00:00:00.0000 TDB, -132.9373, -12.78827, -2.058108
A.D. 2023-Apr-18 00:00:00.0000 TDB, -132.9046, -12.906, -2.10883
A.D. 2023-Apr-19 00:00:00.0000 TDB, -132.8717, -13.02367, -2.159527
A.D. 2023-Apr-20 00:00:00.0000 TDB, -132.8387, -13.14127, -2.210199
A.D. 2023-Apr-21 00:00:00.0000 TDB, -132.8055, -13.25881, -2.260847
A.D. 2023-Apr-22 00:00:00.0000 TDB, -132.7722, -13.37629, -2.311471
A.D. 2023-Apr-23 00:00:00.0000 TDB, -132.7388, -13.49371, -2.362071
A.D. 2023-Apr-24 00:00:00.0000 TDB, -132.7052, -13.61106, -2.412647
A.D. 2023-Apr-25 00:00:00.0000 TDB, -132.6715, -13.72836, -2.463201
A.D. 2023-Apr-26 00:00:00.0000 TDB, -132.6377, -13.8456, -2.513731
A.D. 2023-Apr-27 00:00:00.0000 TDB, -132.6037, -13.96277, -2.564239
A.D. 2023-Apr-28 00:00:00.0000 TDB, -132.5696, -14.07989, -2.614725
A.D. 2023-Apr-29 00:00:00.0000 TDB, -132.5353, -14.19695, -2.665188
A.D. 2023-Apr-30 00:00:00.0000 TDB, -132.5009, -14.31395, -2.71563
A.D. 2023-May-01 00:00:00.0000 TDB, -132.4664, -14.4309, -2.76605
A.D. 2023-May-02 00:00:00.0000 TDB, -132.4317, -14.54779, -2.816448
A.D. 2023-May-03 00:00:00.0000 TDB, -132.3969, -14.66462, -2.866825
A.D. 2023-May-04 00:00:00.0000 TDB, -132.3619, -14.7814, -2.917182
A.D. 2023-May-05 00:00:00.0000 TDB, -132.3268, -14.89812, -2.967517
A.D. 2023-May-06 00:00:00.0000 TDB, -132.2916, -15.01479, -3.017833
A.D. 2023-May-07 00:00:00.0000 TDB, -132.2562, -15.13141, -3.068128
A.D. 2023-May-08 00:00:00.0000 TDB, -132.2207, -15.24797, -3.118402
A.D. 2023-May-09 00:00:00.0000 TDB, -132.1851, -15.36447, -3.168658
A.D. 2023-May-10 00:00:00.0000 TDB, -132.1493, -15.48093, -3.218894
A.D. 2023-May-11 00:00:00.0000 TDB, -132.1134, -15.59733, -3.26911
A.D. 2023-May-12 00:00:00.0000 TDB, -132.0773, -15.71368, -3.319307
A.D. 2023-May-13 00:00:00.0000 TDB, -132.0411, -15.82998, -3.369486
A.D. 2023-May-14 00:00:00.0000 TDB, -132.0048, -15.94623, -3.419645
A.D. 2023-May-15 00:00:00.0000 TDB, -131.9683, -16.06243, -3.469787
A.D. 2023-May-16 00:00:00.0000 TDB, -131.9317, -16.17858, -3.51991
A.D. 2023-May-17 00:00:00.0000 TDB, -131.895, -16.29468, -3.570015
A.D. 2023-May-18 00:00:00.0000 TDB, -131.8581, -16.41073, -3.620103
A.D. 2023-May-19 00:00:00.0000 TDB, -131.821, -16.52673, -3.670172
A.D. 2023-May-20 00:00:00.0000 TDB, -131.7839, -16.64269, -3.720225
A.D. 2023-May-21 00:00:00.0000 TDB, -131.7466, -16.75859, -3.77026
A.D. 2023-May-22 00:00:00.0000 TDB, -131.7091, -16.87445, -3.820279
A.D. 2023-May-23 00:00:00.0000 TDB, -131.6715, -16.99026, -3.870281
A.D. 2023-May-24 00:00:00.0000 TDB, -131.6338, -17.10603, -3.920266
A.D. 2023-May-25 00:00:00.0000 TDB, -131.5959, -17.22175, -3.970234
A.D. 2023-May-26 00:00:00.0000 TDB, -131.5579, -17.33742, -4.020187
A.D. 2023-May-27 00:00:00.0000 TDB, -131.5197, -17.45305, -4.070124
A.D. 2023-May-28 00:00:00.0000 TDB, -131.4814, -17.56864, -4.120045
A.D. 2023-May-29 00:00:00.0000 TDB, -131.443, -17.68418, -4.16995
A.D. 2023-May-30 00:00:00.0000 TDB, -131.4044, -17.79967, -4.219841
A.D. 2023-May-31 00:00:00.0000 TDB, -131.3657, -17.91512, -4.269715
A.D. 2023-Jun-01 00:00:00.0000 TDB, -131.3268, -18.03053, -4.319575
A.D. 2023-Jun-02 00:00:00.0000 TDB, -131.2878, -18.14589, -4.36942
A.D. 2023-Jun-03 00:00:00.0000 TDB, -131.2486, -18.26121, -4.41925
A.D. 2023-Jun-04 00:00:00.0000 TDB, -131.2093, -18.37649, -4.469065
A.D. 2023-Jun-05 00:00:00.0000 TDB, -131.1698, -18.49172, -4.518866
A.D. 2023-Jun-06 00:00:00.0000 TDB, -131.1302, -18.60691, -4.568652
A.D. 2023-Jun-07 00:00:00.0000 TDB, -131.0905, -18.72206, -4.618424
A.D. 2023-Jun-08 00:00:00.0000 TDB, -131.0506, -18.83717, -4.668181
A.D. 2023-Jun-09 00:00:00.0000 TDB, -131.0105, -18.95223, -4.717925
A.D. 2023-Jun-10 00:00:00.0000 TDB, -130.9703, -19.06725, -4.767654
A.D. 2023-Jun-11 00:00:00.0000 TDB, -130.93, -19.18223, -4.817369
A.D. 2023-Jun-12 00:00:00.0000 TDB, -130.8895, -19.29717, -4.86707
A.D. 2023-Jun-13 00:00:00.0000 TDB, -130.8488, -19.41206, -4.916756
A.D. 2023-Jun-14 00:00:00.0000 TDB, -130.808, -19.52691, -4.966428
A.D. 2023-Jun-15 00:00:00.0000 TDB, -130.767, -19.64172, -5.016086
A.D. 2023-Jun-16 00:00:00.0000 TDB, -130.7259, -19.75648, -5.06573
A.D. 2023-Jun-17 00:00:00.0000 TDB, -130.6846, -19.8712, -5.115358
A.D. 2023-Jun-18 00:00:00.0000 TDB, -130.6432, -19.98588, -5.164972
A.D. 2023-Jun-19 00:00:00.0000 TDB, -130.6016, -20.10051, -5.214571
A.D. 2023-Jun-20 00:00:00.0000 TDB, -130.5599, -20.2151, -5.264154
A.D. 2023-Jun-21 00:00:00.0000 TDB, -130.518, -20.32964, -5.313722
A.D. 2023-Jun-22 00:00:00.0000 TDB, -130.4759, -20.44413, -5.363274
A.D. 2023-Jun-23 00:00:00.0000 TDB, -130.4337, -20.55858, -5.41281
A.D. 2023-Jun-24 00:00:00.0000 TDB, -130.3913, -20.67298, -5.46233
A.D. 2023-Jun-25 00:00:00.0000 TDB, -130.3488, -20.78733, -5.511833
A.D. 2023-Jun-26 00:00:00.0000 TDB, -130.3061, -20.90164, -5.561319
A.D. 2023-Jun-27 00:00:00.0000 TDB, -130.2633, -21.01589, -5.610787
A.D. 2023-Jun-28 00:00:00.0000 TDB, -130.2203, -21.1301, -5.660239
A.D. 2023-Jun-29 00:00:00.0000 TDB, -130.1771, -21.24426, -5.709672
A.D. 2023-Jun-30 00:00:00.0000 TDB, -130.1338, -21.35837, -5.759089
A.D. 2023-Jul-01 00:00:00.0000 TDB, -130.0903, -21.47243, -5.808487
A.D. 2023-Jul-02 00:00:00.0000 TDB, -130.0467, -21.58644, -5.857868
A.D. 2023-Jul-03 00:00:00.0000 TDB, -130.0029, -21.7004, -5.90723
A.D. 2023-Jul-04 00:00:00.0000 TDB, -129.959, -21.81431, -5.956576
A.D. 2023-Jul-05 00:00:00.0000 TDB, -129.9148, -21.92818, -6.005904
A.D. 2023-Jul-06 00:00:00.0000 TDB, -129.8706, -22.042, -6.055214
A.D. 2023-Jul-07 00:00:00.0000 TDB, -129.8262, -22.15577, -6.104508
A.D. 2023-Jul-08 00:00:00.0000 TDB, -129.7816, -22.26949, -6.153784
A.D. 2023-Jul-09 00:00:00.0000 TDB, -129.7369, -22.38316, -6.203044
A.D. 2023-Jul-10 00:00:00.0000 TDB, -129.692, -22.49679, -6.252287
A.D. 2023-Jul-11 00:00:00.0000 TDB, -129.6469, -22.61037, -6.301514
A.D. 2023-Jul-12 00:00:00.0000 TDB, -129.6017, -22.72391, -6.350725
A.D. 2023-Jul-13 00:00:00.0000 TDB, -129.5564, -22.83739, -6.39992
A.D. 2023-Jul-14 00:00:00.0000 TDB, -129.5108, -22.95084, -6.449098
A.D. 2023-Jul-15 00:00:00.0000 TDB, -129.4651, -23.06423, -6.49826
A.D. 2023-Jul-16 00:00:00.0000 TDB, -129.4193, -23.17759, -6.547408
A.D. 2023-Jul-17 00:00:00.0000 TDB, -129.3733, -23.29089, -6.596539
A.D. 2023-Jul-18 00:00:00.0000 TDB, -129.3271, -23.40415, -6.645655
A.D. 2023-Jul-19 00:00:00.0000 TDB, -129.2808, -23.51736, -6.694756
A.D. 2023-Jul-20 00:00:00.0000 TDB, -129.2343, -23.63053, -6.74384
A.D. 2023-Jul-21 00:00:00.0000 TDB, -129.1876, -23.74365, -6.792909
A.D. 2023-Jul-22 00:00:00.0000 TDB, -129.1408, -23.85672, -6.841962
A.D. 2023-Jul-23 00:00:00.0000 TDB, -129.0938, -23.96975, -6.891
A.D. 2023-Jul-24 00:00:00.0000 TDB, -129.0466, -24.08273, -6.940022
A.D. 2023-Jul-25 00:00:00.0000 TDB, -128.9993, -24.19566, -6.989029
A.D. 2023-Jul-26 00:00:00.0000 TDB, -128.9518, -24.30854, -7.03802
A.D. 2023-Jul-27 00:00:00.0000 TDB, -128.9041, -24.42138, -7.086995
A.D. 2023-Jul-28 00:00:00.0000 TDB, -128.8563, -24.53416, -7.135953
A.D. 2023-Jul-29 00:00:00.0000 TDB, -128.8083, -24.6469, -7.184896
A.D. 2023-Jul-30 00:00:00.0000 TDB, -128.7601, -24.75959, -7.233821
A.D. 2023-Jul-31 00:00:00.0000 TDB, -128.7117, -24.87222, -7.282731
A.D. 2023-Aug-01 00:00:00.0000 TDB, -128.6632, -24.98481, -7.331624
A.D. 2023-Aug-02 00:00:00.0000 TDB, -128.6145, -25.09735, -7.380499
A.D. 2023-Aug-03 00:00:00.0000 TDB, -128.5656, -25.20983, -7.429358
A.D. 2023-Aug-04 00:00:00.0000 TDB, -128.5165, -25.32226, -7.4782
A.D. 2023-Aug-05 00:00:00.0000 TDB, -128.4673, -25.43464, -7.527024
A.D. 2023-Aug-06 00:00:00.0000 TDB, -128.4179, -25.54697, -7.57583
A.D. 2023-Aug-07 00:00:00.0000 TDB, -128.3683, -25.65924, -7.624619
A.D. 2023-Aug-08 00:00:00.0000 TDB, -128.3185, -25.77146, -7.67339
A.D. 2023-Aug-09 00:00:00.0000 TDB, -128.2686, -25.88362, -7.722141
A.D. 2023-Aug-10 00:00:00.0000 TDB, -128.2185, -25.99573, -7.770875
A.D. 2023-Aug-11 00:00:00.0000 TDB, -128.1682, -26.10778, -7.81959
A.D. 2023-Aug-12 00:00:00.0000 TDB, -128.1177, -26.21977, -7.868285
A.D. 2023-Aug-13 00:00:00.0000 TDB, -128.067, -26.3317, -7.916961
A.D. 2023-Aug-14 00:00:00.0000 TDB, -128.0162, -26.44357, -7.965617
A.D. 2023-Aug-15 00:00:00.0000 TDB, -127.9651, -26.55539, -8.014253
A.D. 2023-Aug-16 00:00:00.0000 TDB, -127.9139, -26.66715, -8.062869
A.D. 2023-Aug-17 00:00:00.0000 TDB, -127.8625, -26.77884, -8.111465
A.D. 2023-Aug-18 00:00:00.0000 TDB, -127.811, -26.89047, -8.160038
A.D. 2023-Aug-19 00:00:00.0000 TDB, -127.7592, -27.00204, -8.208591
A.D. 2023-Aug-20 00:00:00.0000 TDB, -127.7073, -27.11355, -8.257122
A.D. 2023-Aug-21 00:00:00.0000 TDB, -127.6551, -27.22499, -8.305632
A.D. 2023-Aug-22 00:00:00.0000 TDB, -127.6028, -27.33636, -8.354118
A.D. 2023-Aug-23 00:00:00.0000 TDB, -127.5503, -27.44768, -8.402583
A.D. 2023-Aug-24 00:00:00.0000 TDB, -127.4976, -27.55892, -8.451024
A.D. 2023-Aug-25 00:00:00.0000 TDB, -127.4448, -27.67009, -8.499443
A.D. 2023-Aug-26 00:00:00.0000 TDB, -127.3917, -27.7812, -8.547837
A.D. 2023-Aug-27 00:00:00.0000 TDB, -127.3385, -27.89224, -8.596208
A.D. 2023-Aug-28 00:00:00.0000 TDB, -127.285, -28.00321, -8.644554
A.D. 2023-Aug-29 00:00:00.0000 TDB, -127.2314, -28.1141, -8.692874
A.D. 2023-Aug-30 00:00:00.0000 TDB, -127.1776, -28.22492, -8.74117
A.D. 2023-Aug-31 00:00:00.0000 TDB, -127.1236, -28.33567, -8.78944
A.D. 2023-Sep-01 00:00:00.0000 TDB, -127.0694, -28.44635, -8.837685
A.D. 2023-Sep-02 00:00:00.0000 TDB, -127.0151, -28.55695, -8.885902
A.D. 2023-Sep-03 00:00:00.0000 TDB, -126.9605, -28.66747, -8.934093
A.D. 2023-Sep-04 00:00:00.0000 TDB, -126.9057, -28.77791, -8.982256
A.D. 2023-Sep-05 00:00:00.0000 TDB, -126.8508, -28.88828, -9.030391
A.D. 2023-Sep-06 00:00:00.0000 TDB, -126.7956, -28.99857, -9.078498
A.D. 2023-Sep-07 00:00:00.0000 TDB, -126.7403, -29.10877, -9.126575
A.D. 2023-Sep-08 00:00:00.0000 TDB, -126.6848, -29.21889, -9.174623
A.D. 2023-Sep-09 00:00:00.0000 TDB, -126.6291, -29.32893, -9.222642
A.D. 2023-Sep-10 00:00:00.0000 TDB, -126.5732, -29.43889, -9.27063
A.D. 2023-Sep-11 00:00:00.0000 TDB, -126.5171, -29.54876, -9.318586
A.D. 2023-Sep-12 00:00:00.0000 TDB, -126.4608, -29.65854, -9.36651
A.D. 2023-Sep-13 00:00:00.0000 TDB, -126.4044, -29.76823, -9.414402
A.D. 2023-Sep-14 00:00:00.0000 TDB, -126.3477, -29.87783, -9.462261
A.D. 2023-Sep-15 00:00:00.0000 TDB, -126.2908, -29.98734, -9.510086
A.D. 2023-Sep-16 00:00:00.0000 TDB, -126.2338, -30.09676, -9.557877
A.D. 2023-Sep-17 00:00:00.0000 TDB, -126.1766, -30.20608, -9.605631
A.D. 2023-Sep-18 00:00:00.0000 TDB, -126.1192, -30.31531, -9.65335
A.D. 2023-Sep-19 00:00:00.0000 TDB, -126.0615, -30.42443, -9.701032
A.D. 2023-Sep-20 00:00:00.0000 TDB, -126.0038, -30.53346, -9.748675
A.D. 2023-Sep-21 00:00:00.0000 TDB, -125.9458, -30.64239, -9.796282
A.D. 2023-Sep-22 00:00:00.0000 TDB, -125.8876, -30.75121, -9.843848
A.D. 2023-Sep-23 00:00:00.0000 TDB, -125.8292, -30.85994, -9.891376
A.D. 2023-Sep-24 00:00:00.0000 TDB, -125.7707, -30.96856, -9.938863
A.D. 2023-Sep-25 00:00:00.0000 TDB, -125.712, -31.07707, -9.986308
A.D. 2023-Sep-26 00:00:00.0000 TDB, -125.6531, -31.18547, -10.03371
A.D. 2023-Sep-27 00:00:00.0000 TDB, -125.594, -31.29378, -10.08107
A.D. 2023-Sep-28 00:00:00.0000 TDB, -125.5347, -31.40197, -10.12839
A.D. 2023-Sep-29 00:00:00.0000 TDB, -125.4753, -31.51005, -10.17567
A.D. 2023-Sep-30 00:00:00.0000 TDB, -125.4156, -31.61802, -10.22291
A.D. 2023-Oct-01 00:00:00.0000 TDB, -125.3558, -31.72589, -10.2701
A.D. 2023-Oct-02 00:00:00.0000 TDB, -125.2959, -31.83364, -10.31724
A.D. 2023-Oct-03 00:00:00.0000 TDB, -125.2357, -31.94129, -10.36435
A.D. 2023-Oct-04 00:00:00.0000 TDB, -125.1754, -32.04882, -10.41141
A.D. 2023-Oct-05 00:00:00.0000 TDB, -125.1149, -32.15625, -10.45842
A.D. 2023-Oct-06 00:00:00.0000 TDB, -125.0543, -32.26356, -10.5054
A.D. 2023-Oct-07 00:00:00.0000 TDB, -124.9934, -32.37077, -10.55233
A.D. 2023-Oct-08 00:00:00.0000 TDB, -124.9324, -32.47786, -10.59921
A.D. 2023-Oct-09 00:00:00.0000 TDB, -124.8712, -32.58484, -10.64605
A.D. 2023-Oct-10 00:00:00.0000 TDB, -124.8099, -32.6917, -10.69285
A.D. 2023-Oct-11 00:00:00.0000 TDB, -124.7484, -32.79846, -10.7396
A.D. 2023-Oct-12 00:00:00.0000 TDB, -124.6867, -32.9051, -10.7863
A.D. 2023-Oct-13 00:00:00.0000 TDB, -124.6249, -33.01163, -10.83296
A.D. 2023-Oct-14 00:00:00.0000 TDB, -124.5629, -33.11804, -10.87958
A.D. 2023-Oct-15 00:00:00.0000 TDB, -124.5007, -33.22435, -10.92615
A.D. 2023-Oct-16 00:00:00.0000 TDB, -124.4384, -33.33054, -10.97268
A.D. 2023-Oct-17 00:00:00.0000 TDB, -124.3759, -33.43661, -11.01916
A.D. 2023-Oct-18 00:00:00.0000 TDB, -124.3132, -33.54256, -11.06559
A.D. 2023-Oct-19 00:00:00.0000 TDB, -124.2504, -33.64841, -11.11198
A.D. 2023-Oct-20 00:00:00.0000 TDB, -124.1874, -33.75414, -11.15832
A.D. 2023-Oct-21 00:00:00.0000 TDB, -124.1243, -33.85975, -11.20462
A.D. 2023-Oct-22 00:00:00.0000 TDB, -124.061, -33.96524, -11.25087
A.D. 2023-Oct-23 00:00:00.0000 TDB, -123.9975, -34.07061, -11.29707
A.D. 2023-Oct-24 00:00:00.0000 TDB, -123.9339, -34.17587, -11.34323
A.D. 2023-Oct-25 00:00:00.0000 TDB, -123.8701, -34.28101, -11.38933
A.D. 2023-Oct-26 00:00:00.0000 TDB, -123.8061, -34.38603, -11.4354
A.D. 2023-Oct-27 00:00:00.0000 TDB, -123.742, -34.49094, -11.48141
A.D. 2023-Oct-28 00:00:00.0000 TDB, -123.6778, -34.59572, -11.52738
A.D. 2023-Oct-29 00:00:00.0000 TDB, -123.6133, -34.70038, -11.57329
A.D. 2023-Oct-30 00:00:00.0000 TDB, -123.5488, -34.80492, -11.61917
A.D. 2023-Oct-31 00:00:00.0000 TDB, -123.484, -34.90935, -11.66499
A.D. 2023-Nov-01 00:00:00.0000 TDB, -123.4192, -35.01365, -11.71076
A.D. 2023-Nov-02 00:00:00.0000 TDB, -123.3541, -35.11783, -11.75649
A.D. 2023-Nov-03 00:00:00.0000 TDB, -123.2889, -35.22189, -11.80216
A.D. 2023-Nov-04 00:00:00.0000 TDB, -123.2236, -35.32583, -11.84779
A.D. 2023-Nov-05 00:00:00.0000 TDB, -123.1581, -35.42965, -11.89337
A.D. 2023-Nov-06 00:00:00.0000 TDB, -123.0925, -35.53334, -11.9389
A.D. 2023-Nov-07 00:00:00.0000 TDB, -123.0267, -35.63691, -11.98438
