Date, X, Y, Z
A.D. 1900-Apr-05 00:00:00.0000 TDB, 1967.489, -57503.78, -139101.8
A.D. 1900-Apr-06 00:00:00.0000 TDB, 2046.308, -57506.34, -139099.8
A.D. 1900-Apr-07 00:00:00.0000 TDB, 2125.126, -57508.89, -139097.8
A.D. 1900-Apr-08 00:00:00.0000 TDB, 2203.945, -57511.43, -139095.8
A.D. 1900-Apr-09 00:00:00.0000 TDB, 2282.767, -57513.95, -139093.7
A.D. 1900-Apr-10 00:00:00.0000 TDB, 2361.593, -57516.44, -139091.6
A.D. 1900-Apr-11 00:00:00.0000 TDB, 2440.422, -57518.93, -139089.4
A.D. 1900-Apr-12 00:00:00.0000 TDB, 2519.255, -57521.39, -139087.2
A.D. 1900-Apr-13 00:00:00.0000 TDB, 2598.089, -57523.85, -139085
A.D. 1900-Apr-14 00:00:00.0000 TDB, 2676.924, -57526.29, -139082.7
A.D. 1900-Apr-15 00:00:00.0000 TDB, 2755.759, -57528.7, -139080.3
A.D. 1900-Apr-16 00:00:00.0000 TDB, 2834.591, -57531.11, -139078
A.D. 1900-Apr-17 00:00:00.0000 TDB, 2913.418, -57533.49, -139075.5
A.D. 1900-Apr-18 00:00:00.0000 TDB, 2992.241, -57535.86, -139073.1
A.D. 1900-Apr-19 00:00:00.0000 TDB, 3071.06, -57538.21, -139070.6
A.D. 1900-Apr-20 00:00:00.0000 TDB, 3149.873, -57540.54, -139068
A.D. 1900-Apr-21 00:00:00.0000 TDB, 3228.681, -57542.86, -139065.5
A.D. 1900-Apr-22 00:00:00.0000 TDB, 3307.486, -57545.16, -139062.8
A.D. 1900-Apr-23 00:00:00.0000 TDB, 3386.291, -57547.44, -139060.2
A.D. 1900-Apr-24 00:00:00.0000 TDB, 3465.097, -57549.71, -139057.5
A.D. 1900-Apr-25 00:00:00.0000 TDB, 3543.905, -57551.96, -139054.8
A.D. 1900-Apr-26 00:00:00.0000 TDB, 3622.716, -57554.19, -139052
A.D. 1900-Apr-27 00:00:00.0000 TDB, 3701.531, -57556.4, -139049.2
A.D. 1900-Apr-28 00:00:00.0000 TDB, 3780.349, -57558.61, -139046.3
A.D. 1900-Apr-29 00:00:00.0000 TDB, 3859.168, -57560.79, -139043.4
A.D. 1900-Apr-30 00:00:00.0000 TDB, 3937.987, -57562.96, -139040.5
A.D. 1900-May-01 00:00:00.0000 TDB, 4016.805, -57565.11, -139037.5
A.D. 1900-May-02 00:00:00.0000 TDB, 4095.62, -57567.24, -139034.5
A.D. 1900-May-03 00:00:00.0000 TDB, 4174.431, -57569.36, -139031.4
A.D. 1900-May-04 00:00:00.0000 TDB, 4253.236, -57571.46, -139028.3
A.D. 1900-May-05 00:00:00.0000 TDB, 4332.036, -57573.54, -139025.1
A.D. 1900-May-06 00:00:00.0000 TDB, 4410.831, -57575.61, -139022
A.D. 1900-May-07 00:00:00.0000 TDB, 4489.621, -57577.66, -139018.7
A.D. 1900-May-08 00:00:00.0000 TDB, 4568.407, -57579.69, -139015.5
A.D. 1900-May-09 00:00:00.0000 TDB, 4647.193, -57581.7, -139012.1
A.D. 1900-May-10 00:00:00.0000 TDB, 4725.979, -57583.71, -139008.8
A.D. 1900-May-11 00:00:00.0000 TDB, 4804.767, -57585.68, -139005.4
A.D. 1900-May-12 00:00:00.0000 TDB, 4883.559, -57587.65, -139002
A.D. 1900-May-13 00:00:00.0000 TDB, 4962.353, -57589.6, -138998.6
A.D. 1900-May-14 00:00:00.0000 TDB, 5041.149, -57591.53, -138995.1
A.D. 1900-May-15 00:00:00.0000 TDB, 5119.947, -57593.45, -138991.5
A.D. 1900-May-16 00:00:00.0000 TDB, 5198.745, -57595.35, -138987.9
A.D. 1900-May-17 00:00:00.0000 TDB, 5277.541, -57597.23, -138984.3
A.D. 1900-May-18 00:00:00.0000 TDB, 5356.333, -57599.1, -138980.6
A.D. 1900-May-19 00:00:00.0000 TDB, 5435.121, -57600.95, -138976.9
A.D. 1900-May-20 00:00:00.0000 TDB, 5513.903, -57602.78, -138973.2
A.D. 1900-May-21 00:00:00.0000 TDB, 5592.679, -57604.59, -138969.4
A.D. 1900-May-22 00:00:00.0000 TDB, 5671.45, -57606.39, -138965.5
A.D. 1900-May-23 00:00:00.0000 TDB, 5750.215, -57608.17, -138961.7
A.D. 1900-May-24 00:00:00.0000 TDB, 5828.977, -57609.93, -138957.7
A.D. 1900-May-25 00:00:00.0000 TDB, 5907.738, -57611.68, -138953.8
A.D. 1900-May-26 00:00:00.0000 TDB, 5986.499, -57613.41, -138949.8
A.D. 1900-May-27 00:00:00.0000 TDB, 6065.262, -57615.13, -138945.8
A.D. 1900-May-28 00:00:00.0000 TDB, 6144.027, -57616.82, -138941.7
A.D. 1900-May-29 00:00:00.0000 TDB, 6222.795, -57618.5, -138937.6
A.D. 1900-May-30 00:00:00.0000 TDB, 6301.565, -57620.17, -138933.5
A.D. 1900-May-31 00:00:00.0000 TDB, 6380.336, -57621.82, -138929.3
A.D. 1900-Jun-01 00:00:00.0000 TDB, 6459.106, -57623.45, -138925.1
A.D. 1900-Jun-02 00:00:00.0000 TDB, 6537.874, -57625.06, -138920.8
A.D. 1900-Jun-03 00:00:00.0000 TDB, 6616.638, -57626.66, -138916.5
A.D. 1900-Jun-04 00:00:00.0000 TDB, 6695.397, -57628.24, -138912.1
A.D. 1900-Jun-05 00:00:00.0000 TDB, 6774.149, -57629.8, -138907.7
A.D. 1900-Jun-06 00:00:00.0000 TDB, 6852.896, -57631.36, -138903.3
A.D. 1900-Jun-07 00:00:00.0000 TDB, 6931.637, -57632.88, -138898.8
A.D. 1900-Jun-08 00:00:00.0000 TDB, 7010.372, -57634.4, -138894.2
A.D. 1900-Jun-09 00:00:00.0000 TDB, 7089.104, -57635.89, -138889.7
A.D. 1900-Jun-10 00:00:00.0000 TDB, 7167.833, -57637.37, -138885.1
A.D. 1900-Jun-11 00:00:00.0000 TDB, 7246.564, -57638.84, -138880.5
A.D. 1900-Jun-12 00:00:00.0000 TDB, 7325.295, -57640.28, -138875.8
A.D. 1900-Jun-13 00:00:00.0000 TDB, 7404.03, -57641.71, -138871.1
A.D. 1900-Jun-14 00:00:00.0000 TDB, 7482.766, -57643.13, -138866.3
A.D. 1900-Jun-15 00:00:00.0000 TDB, 7561.502, -57644.52, -138861.5
A.D. 1900-Jun-16 00:00:00.0000 TDB, 7640.24, -57645.89, -138856.7
A.D. 1900-Jun-17 00:00:00.0000 TDB, 7718.978, -57647.26, -138851.8
A.D. 1900-Jun-18 00:00:00.0000 TDB, 7797.711, -57648.61, -138846.9
A.D. 1900-Jun-19 00:00:00.0000 TDB, 7876.441, -57649.94, -138841.9
A.D. 1900-Jun-20 00:00:00.0000 TDB, 7955.165, -57651.25, -138836.9
A.D. 1900-Jun-21 00:00:00.0000 TDB, 8033.882, -57652.54, -138831.9
A.D. 1900-Jun-22 00:00:00.0000 TDB, 8112.594, -57653.82, -138826.8
A.D. 1900-Jun-23 00:00:00.0000 TDB, 8191.297, -57655.09, -138821.6
A.D. 1900-Jun-24 00:00:00.0000 TDB, 8269.997, -57656.33, -138816.5
A.D. 1900-Jun-25 00:00:00.0000 TDB, 8348.692, -57657.56, -138811.3
A.D. 1900-Jun-26 00:00:00.0000 TDB, 8427.386, -57658.77, -138806
A.D. 1900-Jun-27 00:00:00.0000 TDB, 8506.078, -57659.96, -138800.8
A.D. 1900-Jun-28 00:00:00.0000 TDB, 8584.772, -57661.14, -138795.4
A.D. 1900-Jun-29 00:00:00.0000 TDB, 8663.469, -57662.3, -138790.1
A.D. 1900-Jun-30 00:00:00.0000 TDB, 8742.166, -57663.44, -138784.7
A.D. 1900-Jul-01 00:00:00.0000 TDB, 8820.865, -57664.57, -138779.3
A.D. 1900-Jul-02 00:00:00.0000 TDB, 8899.564, -57665.68, -138773.8
A.D. 1900-Jul-03 00:00:00.0000 TDB, 8978.262, -57666.78, -138768.3
A.D. 1900-Jul-04 00:00:00.0000 TDB, 9056.955, -57667.86, -138762.7
A.D. 1900-Jul-05 00:00:00.0000 TDB, 9135.645, -57668.92, -138757.1
A.D. 1900-Jul-06 00:00:00.0000 TDB, 9214.329, -57669.96, -138751.4
A.D. 1900-Jul-07 00:00:00.0000 TDB, 9293.005, -57671, -138745.7
A.D. 1900-Jul-08 00:00:00.0000 TDB, 9371.675, -57672.01, -138740
A.D. 1900-Jul-09 00:00:00.0000 TDB, 9450.337, -57673, -138734.2
A.D. 1900-Jul-10 00:00:00.0000 TDB, 9528.994, -57673.98, -138728.4
A.D. 1900-Jul-11 00:00:00.0000 TDB, 9607.647, -57674.93, -138722.5
A.D. 1900-Jul-12 00:00:00.0000 TDB, 9686.297, -57675.88, -138716.7
A.D. 1900-Jul-13 00:00:00.0000 TDB, 9764.947, -57676.8, -138710.7
A.D. 1900-Jul-14 00:00:00.0000 TDB, 9843.599, -57677.71, -138704.8
A.D. 1900-Jul-15 00:00:00.0000 TDB, 9922.251, -57678.61, -138698.8
A.D. 1900-Jul-16 00:00:00.0000 TDB, 10000.91, -57679.48, -138692.7
A.D. 1900-Jul-17 00:00:00.0000 TDB, 10079.56, -57680.34, -138686.7
A.D. 1900-Jul-18 00:00:00.0000 TDB, 10158.21, -57681.18, -138680.5
A.D. 1900-Jul-19 00:00:00.0000 TDB, 10236.87, -57682.01, -138674.4
A.D. 1900-Jul-20 00:00:00.0000 TDB, 10315.51, -57682.82, -138668.1
A.D. 1900-Jul-21 00:00:00.0000 TDB, 10394.16, -57683.61, -138661.9
A.D. 1900-Jul-22 00:00:00.0000 TDB, 10472.79, -57684.39, -138655.6
A.D. 1900-Jul-23 00:00:00.0000 TDB, 10551.42, -57685.14, -138649.2
A.D. 1900-Jul-24 00:00:00.0000 TDB, 10630.05, -57685.89, -138642.9
A.D. 1900-Jul-25 00:00:00.0000 TDB, 10708.66, -57686.62, -138636.4
A.D. 1900-Jul-26 00:00:00.0000 TDB, 10787.27, -57687.32, -138630
A.D. 1900-Jul-27 00:00:00.0000 TDB, 10865.87, -57688.01, -138623.5
A.D. 1900-Jul-28 00:00:00.0000 TDB, 10944.48, -57688.69, -138617
A.D. 1900-Jul-29 00:00:00.0000 TDB, 11023.08, -57689.34, -138610.4
A.D. 1900-Jul-30 00:00:00.0000 TDB, 11101.68, -57689.98, -138603.8
A.D. 1900-Jul-31 00:00:00.0000 TDB, 11180.28, -57690.61, -138597.1
A.D. 1900-Aug-01 00:00:00.0000 TDB, 11258.89, -57691.22, -138590.5
A.D. 1900-Aug-02 00:00:00.0000 TDB, 11337.49, -57691.81, -138583.7
A.D. 1900-Aug-03 00:00:00.0000 TDB, 11416.09, -57692.38, -138577
A.D. 1900-Aug-04 00:00:00.0000 TDB, 11494.7, -57692.94, -138570.1
A.D. 1900-Aug-05 00:00:00.0000 TDB, 11573.29, -57693.48, -138563.3
A.D. 1900-Aug-06 00:00:00.0000 TDB, 11651.88, -57694.01, -138556.4
A.D. 1900-Aug-07 00:00:00.0000 TDB, 11730.47, -57694.52, -138549.4
A.D. 1900-Aug-08 00:00:00.0000 TDB, 11809.04, -57695.01, -138542.4
A.D. 1900-Aug-09 00:00:00.0000 TDB, 11887.61, -57695.48, -138535.4
A.D. 1900-Aug-10 00:00:00.0000 TDB, 11966.18, -57695.94, -138528.3
A.D. 1900-Aug-11 00:00:00.0000 TDB, 12044.73, -57696.38, -138521.2
A.D. 1900-Aug-12 00:00:00.0000 TDB, 12123.28, -57696.8, -138514.1
A.D. 1900-Aug-13 00:00:00.0000 TDB, 12201.83, -57697.2, -138506.9
A.D. 1900-Aug-14 00:00:00.0000 TDB, 12280.38, -57697.59, -138499.7
A.D. 1900-Aug-15 00:00:00.0000 TDB, 12358.92, -57697.96, -138492.5
A.D. 1900-Aug-16 00:00:00.0000 TDB, 12437.47, -57698.32, -138485.2
A.D. 1900-Aug-17 00:00:00.0000 TDB, 12516.02, -57698.66, -138477.8
A.D. 1900-Aug-18 00:00:00.0000 TDB, 12594.57, -57698.98, -138470.5
A.D. 1900-Aug-19 00:00:00.0000 TDB, 12673.12, -57699.29, -138463.1
A.D. 1900-Aug-20 00:00:00.0000 TDB, 12751.66, -57699.58, -138455.6
A.D. 1900-Aug-21 00:00:00.0000 TDB, 12830.2, -57699.85, -138448.1
A.D. 1900-Aug-22 00:00:00.0000 TDB, 12908.73, -57700.11, -138440.5
A.D. 1900-Aug-23 00:00:00.0000 TDB, 12987.26, -57700.35, -138433
A.D. 1900-Aug-24 00:00:00.0000 TDB, 13065.78, -57700.57, -138425.3
A.D. 1900-Aug-25 00:00:00.0000 TDB, 13144.29, -57700.77, -138417.7
A.D. 1900-Aug-26 00:00:00.0000 TDB, 13222.79, -57700.96, -138409.9
A.D. 1900-Aug-27 00:00:00.0000 TDB, 13301.29, -57701.14, -138402.2
A.D. 1900-Aug-28 00:00:00.0000 TDB, 13379.78, -57701.29, -138394.4
A.D. 1900-Aug-29 00:00:00.0000 TDB, 13458.27, -57701.43, -138386.6
A.D. 1900-Aug-30 00:00:00.0000 TDB, 13536.75, -57701.55, -138378.7
A.D. 1900-Aug-31 00:00:00.0000 TDB, 13615.24, -57701.65, -138370.8
A.D. 1900-Sep-01 00:00:00.0000 TDB, 13693.72, -57701.73, -138362.9
A.D. 1900-Sep-02 00:00:00.0000 TDB, 13772.21, -57701.81, -138354.9
A.D. 1900-Sep-03 00:00:00.0000 TDB, 13850.7, -57701.86, -138346.9
A.D. 1900-Sep-04 00:00:00.0000 TDB, 13929.18, -57701.9, -138338.9
A.D. 1900-Sep-05 00:00:00.0000 TDB, 14007.67, -57701.92, -138330.8
A.D. 1900-Sep-06 00:00:00.0000 TDB, 14086.14, -57701.93, -138322.6
A.D. 1900-Sep-07 00:00:00.0000 TDB, 14164.61, -57701.91, -138314.4
A.D. 1900-Sep-08 00:00:00.0000 TDB, 14243.07, -57701.89, -138306.2
A.D. 1900-Sep-09 00:00:00.0000 TDB, 14321.53, -57701.84, -138297.9
A.D. 1900-Sep-10 00:00:00.0000 TDB, 14399.97, -57701.78, -138289.6
A.D. 1900-Sep-11 00:00:00.0000 TDB, 14478.41, -57701.7, -138281.2
A.D. 1900-Sep-12 00:00:00.0000 TDB, 14556.84, -57701.6, -138272.8
A.D. 1900-Sep-13 00:00:00.0000 TDB, 14635.27, -57701.48, -138264.4
A.D. 1900-Sep-14 00:00:00.0000 TDB, 14713.69, -57701.35, -138255.9
A.D. 1900-Sep-15 00:00:00.0000 TDB, 14792.11, -57701.2, -138247.5
A.D. 1900-Sep-16 00:00:00.0000 TDB, 14870.53, -57701.04, -138238.9
A.D. 1900-Sep-17 00:00:00.0000 TDB, 14948.95, -57700.86, -138230.3
A.D. 1900-Sep-18 00:00:00.0000 TDB, 15027.37, -57700.66, -138221.7
A.D. 1900-Sep-19 00:00:00.0000 TDB, 15105.79, -57700.44, -138213.1
A.D. 1900-Sep-20 00:00:00.0000 TDB, 15184.2, -57700.21, -138204.4
A.D. 1900-Sep-21 00:00:00.0000 TDB, 15262.62, -57699.97, -138195.6
A.D. 1900-Sep-22 00:00:00.0000 TDB, 15341.02, -57699.71, -138186.8
A.D. 1900-Sep-23 00:00:00.0000 TDB, 15419.42, -57699.43, -138178
A.D. 1900-Sep-24 00:00:00.0000 TDB, 15497.82, -57699.13, -138169.1
A.D. 1900-Sep-25 00:00:00.0000 TDB, 15576.2, -57698.81, -138160.2
A.D. 1900-Sep-26 00:00:00.0000 TDB, 15654.57, -57698.48, -138151.2
A.D. 1900-Sep-27 00:00:00.0000 TDB, 15732.94, -57698.13, -138142.2
A.D. 1900-Sep-28 00:00:00.0000 TDB, 15811.3, -57697.77, -138133.2
A.D. 1900-Sep-29 00:00:00.0000 TDB, 15889.65, -57697.38, -138124.1
A.D. 1900-Sep-30 00:00:00.0000 TDB, 15968, -57696.98, -138115
A.D. 1900-Oct-01 00:00:00.0000 TDB, 16046.35, -57696.56, -138105.9
A.D. 1900-Oct-02 00:00:00.0000 TDB, 16124.7, -57696.13, -138096.7
A.D. 1900-Oct-03 00:00:00.0000 TDB, 16203.04, -57695.68, -138087.5
A.D. 1900-Oct-04 00:00:00.0000 TDB, 16281.39, -57695.21, -138078.2
A.D. 1900-Oct-05 00:00:00.0000 TDB, 16359.74, -57694.73, -138068.9
A.D. 1900-Oct-06 00:00:00.0000 TDB, 16438.08, -57694.23, -138059.5
A.D. 1900-Oct-07 00:00:00.0000 TDB, 16516.42, -57693.71, -138050.2
A.D. 1900-Oct-08 00:00:00.0000 TDB, 16594.75, -57693.18, -138040.7
A.D. 1900-Oct-09 00:00:00.0000 TDB, 16673.08, -57692.63, -138031.2
A.D. 1900-Oct-10 00:00:00.0000 TDB, 16751.39, -57692.06, -138021.7
A.D. 1900-Oct-11 00:00:00.0000 TDB, 16829.7, -57691.48, -138012.1
A.D. 1900-Oct-12 00:00:00.0000 TDB, 16908, -57690.88, -138002.5
A.D. 1900-Oct-13 00:00:00.0000 TDB, 16986.29, -57690.27, -137992.9
A.D. 1900-Oct-14 00:00:00.0000 TDB, 17064.57, -57689.63, -137983.2
A.D. 1900-Oct-15 00:00:00.0000 TDB, 17142.84, -57688.98, -137973.5
A.D. 1900-Oct-16 00:00:00.0000 TDB, 17221.12, -57688.31, -137963.8
A.D. 1900-Oct-17 00:00:00.0000 TDB, 17299.39, -57687.62, -137954
A.D. 1900-Oct-18 00:00:00.0000 TDB, 17377.66, -57686.92, -137944.2
A.D. 1900-Oct-19 00:00:00.0000 TDB, 17455.92, -57686.2, -137934.3
A.D. 1900-Oct-20 00:00:00.0000 TDB, 17534.19, -57685.46, -137924.4
A.D. 1900-Oct-21 00:00:00.0000 TDB, 17612.46, -57684.72, -137914.5
A.D. 1900-Oct-22 00:00:00.0000 TDB, 17690.72, -57683.95, -137904.5
A.D. 1900-Oct-23 00:00:00.0000 TDB, 17768.98, -57683.16, -137894.4
A.D. 1900-Oct-24 00:00:00.0000 TDB, 17847.23, -57682.36, -137884.4
A.D. 1900-Oct-25 00:00:00.0000 TDB, 17925.47, -57681.54, -137874.2
A.D. 1900-Oct-26 00:00:00.0000 TDB, 18003.71, -57680.71, -137864.1
A.D. 1900-Oct-27 00:00:00.0000 TDB, 18081.93, -57679.86, -137853.8
A.D. 1900-Oct-28 00:00:00.0000 TDB, 18160.15, -57678.99, -137843.6
A.D. 1900-Oct-29 00:00:00.0000 TDB, 18238.36, -57678.11, -137833.3
A.D. 1900-Oct-30 00:00:00.0000 TDB, 18316.55, -57677.2, -137823
A.D. 1900-Oct-31 00:00:00.0000 TDB, 18394.75, -57676.28, -137812.7
A.D. 1900-Nov-01 00:00:00.0000 TDB, 18472.94, -57675.34, -137802.3
A.D. 1900-Nov-02 00:00:00.0000 TDB, 18551.13, -57674.39, -137791.8
A.D. 1900-Nov-03 00:00:00.0000 TDB, 18629.31, -57673.42, -137781.4
A.D. 1900-Nov-04 00:00:00.0000 TDB, 18707.49, -57672.43, -137770.9
A.D. 1900-Nov-05 00:00:00.0000 TDB, 18785.68, -57671.43, -137760.3
A.D. 1900-Nov-06 00:00:00.0000 TDB, 18863.86, -57670.41, -137749.7
A.D. 1900-Nov-07 00:00:00.0000 TDB, 18942.04, -57669.37, -137739.1
A.D. 1900-Nov-08 00:00:00.0000 TDB, 19020.21, -57668.32, -137728.4
A.D. 1900-Nov-09 00:00:00.0000 TDB, 19098.37, -57667.25, -137717.7
