Date, X, Y, Z
A.D. 1900-Jan-24 00:00:00.0000 TDB, 45.07218, 37.02724, 89.13377
A.D. 1900-Jan-25 00:00:00.0000 TDB, 44.96062, 37.05102, 89.18195
A.D. 1900-Jan-26 00:00:00.0000 TDB, 44.84899, 37.07475, 89.23003
A.D. 1900-Jan-27 00:00:00.0000 TDB, 44.73729, 37.09843, 89.27798
A.D. 1900-Jan-28 00:00:00.0000 TDB, 44.62553, 37.12207, 89.32584
A.D. 1900-Jan-29 00:00:00.0000 TDB, 44.5137, 37.14565, 89.37359
A.D. 1900-Jan-30 00:00:00.0000 TDB, 44.4018, 37.16919, 89.42122
A.D. 1900-Jan-31 00:00:00.0000 TDB, 44.28983, 37.19269, 89.46873
A.D. 1900-Feb-01 00:00:00.0000 TDB, 44.1778, 37.21614, 89.51615
A.D. 1900-Feb-02 00:00:00.0000 TDB, 44.0657, 37.23954, 89.56345
A.D. 1900-Feb-03 00:00:00.0000 TDB, 43.95353, 37.26289, 89.61063
A.D. 1900-Feb-04 00:00:00.0000 TDB, 43.8413, 37.2862, 89.65772
A.D. 1900-Feb-05 00:00:00.0000 TDB, 43.72899, 37.30947, 89.7047
A.D. 1900-Feb-06 00:00:00.0000 TDB, 43.61662, 37.33268, 89.75156
A.D. 1900-Feb-07 00:00:00.0000 TDB, 43.50418, 37.35586, 89.79831
A.D. 1900-Feb-08 00:00:00.0000 TDB, 43.39167, 37.37898, 89.84495
A.D. 1900-Feb-09 00:00:00.0000 TDB, 43.27909, 37.40206, 89.89149
A.D. 1900-Feb-10 00:00:00.0000 TDB, 43.16645, 37.42509, 89.93792
A.D. 1900-Feb-11 00:00:00.0000 TDB, 43.05373, 37.44808, 89.98424
A.D. 1900-Feb-12 00:00:00.0000 TDB, 42.94095, 37.47102, 90.03044
A.D. 1900-Feb-13 00:00:00.0000 TDB, 42.8281, 37.49392, 90.07655
A.D. 1900-Feb-14 00:00:00.0000 TDB, 42.71518, 37.51677, 90.12254
A.D. 1900-Feb-15 00:00:00.0000 TDB, 42.60219, 37.53958, 90.16843
A.D. 1900-Feb-16 00:00:00.0000 TDB, 42.48912, 37.56234, 90.21421
A.D. 1900-Feb-17 00:00:00.0000 TDB, 42.376, 37.58506, 90.25989
A.D. 1900-Feb-18 00:00:00.0000 TDB, 42.2628, 37.60773, 90.30546
A.D. 1900-Feb-19 00:00:00.0000 TDB, 42.14953, 37.63036, 90.35092
A.D. 1900-Feb-20 00:00:00.0000 TDB, 42.03619, 37.65295, 90.39628
A.D. 1900-Feb-21 00:00:00.0000 TDB, 41.92278, 37.67549, 90.44153
A.D. 1900-Feb-22 00:00:00.0000 TDB, 41.8093, 37.69798, 90.48667
A.D. 1900-Feb-23 00:00:00.0000 TDB, 41.69574, 37.72044, 90.53172
A.D. 1900-Feb-24 00:00:00.0000 TDB, 41.58212, 37.74285, 90.57665
A.D. 1900-Feb-25 00:00:00.0000 TDB, 41.46842, 37.76522, 90.62148
A.D. 1900-Feb-26 00:00:00.0000 TDB, 41.35465, 37.78754, 90.66621
A.D. 1900-Feb-27 00:00:00.0000 TDB, 41.24081, 37.80982, 90.71085
A.D. 1900-Feb-28 00:00:00.0000 TDB, 41.12689, 37.83206, 90.75537
A.D. 1900-Mar-01 00:00:00.0000 TDB, 41.0129, 37.85426, 90.7998
A.D. 1900-Mar-02 00:00:00.0000 TDB, 40.89883, 37.87642, 90.84412
A.D. 1900-Mar-03 00:00:00.0000 TDB, 40.78468, 37.89854, 90.88833
A.D. 1900-Mar-04 00:00:00.0000 TDB, 40.67046, 37.92061, 90.93246
A.D. 1900-Mar-05 00:00:00.0000 TDB, 40.55615, 37.94265, 90.97648
A.D. 1900-Mar-06 00:00:00.0000 TDB, 40.44176, 37.96464, 91.02039
A.D. 1900-Mar-07 00:00:00.0000 TDB, 40.32729, 37.9866, 91.06421
A.D. 1900-Mar-08 00:00:00.0000 TDB, 40.21274, 38.00851, 91.10792
A.D. 1900-Mar-09 00:00:00.0000 TDB, 40.0981, 38.03038, 91.15154
A.D. 1900-Mar-10 00:00:00.0000 TDB, 39.98338, 38.05221, 91.19504
A.D. 1900-Mar-11 00:00:00.0000 TDB, 39.86856, 38.074, 91.23843
A.D. 1900-Mar-12 00:00:00.0000 TDB, 39.75366, 38.09575, 91.28174
A.D. 1900-Mar-13 00:00:00.0000 TDB, 39.63867, 38.11745, 91.32493
A.D. 1900-Mar-14 00:00:00.0000 TDB, 39.52359, 38.13912, 91.36802
A.D. 1900-Mar-15 00:00:00.0000 TDB, 39.40842, 38.16074, 91.411
A.D. 1900-Mar-16 00:00:00.0000 TDB, 39.29315, 38.18232, 91.45387
A.D. 1900-Mar-17 00:00:00.0000 TDB, 39.1778, 38.20385, 91.49663
A.D. 1900-Mar-18 00:00:00.0000 TDB, 39.06235, 38.22535, 91.53928
A.D. 1900-Mar-19 00:00:00.0000 TDB, 38.9468, 38.24679, 91.58183
A.D. 1900-Mar-20 00:00:00.0000 TDB, 38.83117, 38.26819, 91.62426
A.D. 1900-Mar-21 00:00:00.0000 TDB, 38.71544, 38.28955, 91.66656
A.D. 1900-Mar-22 00:00:00.0000 TDB, 38.59961, 38.31086, 91.70877
A.D. 1900-Mar-23 00:00:00.0000 TDB, 38.48369, 38.33213, 91.75085
A.D. 1900-Mar-24 00:00:00.0000 TDB, 38.36768, 38.35334, 91.79283
A.D. 1900-Mar-25 00:00:00.0000 TDB, 38.25156, 38.37452, 91.83469
A.D. 1900-Mar-26 00:00:00.0000 TDB, 38.13536, 38.39565, 91.87643
A.D. 1900-Mar-27 00:00:00.0000 TDB, 38.01905, 38.41672, 91.91805
A.D. 1900-Mar-28 00:00:00.0000 TDB, 37.90266, 38.43775, 91.95954
A.D. 1900-Mar-29 00:00:00.0000 TDB, 37.78617, 38.45873, 92.00092
A.D. 1900-Mar-30 00:00:00.0000 TDB, 37.66958, 38.47966, 92.04219
A.D. 1900-Mar-31 00:00:00.0000 TDB, 37.55289, 38.50055, 92.08333
A.D. 1900-Apr-01 00:00:00.0000 TDB, 37.43612, 38.52139, 92.12435
A.D. 1900-Apr-02 00:00:00.0000 TDB, 37.31924, 38.54217, 92.16525
A.D. 1900-Apr-03 00:00:00.0000 TDB, 37.20227, 38.56291, 92.20601
A.D. 1900-Apr-04 00:00:00.0000 TDB, 37.0852, 38.5836, 92.24667
A.D. 1900-Apr-05 00:00:00.0000 TDB, 36.96803, 38.60423, 92.28718
A.D. 1900-Apr-06 00:00:00.0000 TDB, 36.85077, 38.62481, 92.32758
A.D. 1900-Apr-07 00:00:00.0000 TDB, 36.73341, 38.64535, 92.36785
A.D. 1900-Apr-08 00:00:00.0000 TDB, 36.61596, 38.66583, 92.408
A.D. 1900-Apr-09 00:00:00.0000 TDB, 36.49841, 38.68626, 92.44801
A.D. 1900-Apr-10 00:00:00.0000 TDB, 36.38076, 38.70663, 92.48788
A.D. 1900-Apr-11 00:00:00.0000 TDB, 36.26302, 38.72696, 92.52764
A.D. 1900-Apr-12 00:00:00.0000 TDB, 36.14519, 38.74723, 92.56727
A.D. 1900-Apr-13 00:00:00.0000 TDB, 36.02725, 38.76744, 92.60677
A.D. 1900-Apr-14 00:00:00.0000 TDB, 35.90923, 38.78761, 92.64613
A.D. 1900-Apr-15 00:00:00.0000 TDB, 35.7911, 38.80772, 92.68535
A.D. 1900-Apr-16 00:00:00.0000 TDB, 35.67288, 38.82777, 92.72444
A.D. 1900-Apr-17 00:00:00.0000 TDB, 35.55457, 38.84777, 92.7634
A.D. 1900-Apr-18 00:00:00.0000 TDB, 35.43616, 38.86772, 92.80223
A.D. 1900-Apr-19 00:00:00.0000 TDB, 35.31766, 38.88761, 92.84092
A.D. 1900-Apr-20 00:00:00.0000 TDB, 35.19905, 38.90744, 92.87947
A.D. 1900-Apr-21 00:00:00.0000 TDB, 35.08036, 38.92722, 92.91788
A.D. 1900-Apr-22 00:00:00.0000 TDB, 34.96158, 38.94694, 92.95616
A.D. 1900-Apr-23 00:00:00.0000 TDB, 34.8427, 38.9666, 92.99429
A.D. 1900-Apr-24 00:00:00.0000 TDB, 34.72372, 38.98621, 93.0323
A.D. 1900-Apr-25 00:00:00.0000 TDB, 34.60466, 39.00576, 93.07015
A.D. 1900-Apr-26 00:00:00.0000 TDB, 34.4855, 39.02525, 93.10786
A.D. 1900-Apr-27 00:00:00.0000 TDB, 34.36625, 39.04468, 93.14543
A.D. 1900-Apr-28 00:00:00.0000 TDB, 34.24691, 39.06406, 93.18286
A.D. 1900-Apr-29 00:00:00.0000 TDB, 34.12747, 39.08337, 93.22015
A.D. 1900-Apr-30 00:00:00.0000 TDB, 34.00794, 39.10263, 93.25728
A.D. 1900-May-01 00:00:00.0000 TDB, 33.88833, 39.12182, 93.29427
A.D. 1900-May-02 00:00:00.0000 TDB, 33.76862, 39.14095, 93.33112
A.D. 1900-May-03 00:00:00.0000 TDB, 33.64883, 39.16003, 93.36783
A.D. 1900-May-04 00:00:00.0000 TDB, 33.52894, 39.17904, 93.40438
A.D. 1900-May-05 00:00:00.0000 TDB, 33.40897, 39.19799, 93.44079
A.D. 1900-May-06 00:00:00.0000 TDB, 33.28891, 39.21688, 93.47704
A.D. 1900-May-07 00:00:00.0000 TDB, 33.16877, 39.23571, 93.51315
A.D. 1900-May-08 00:00:00.0000 TDB, 33.04853, 39.25448, 93.5491
A.D. 1900-May-09 00:00:00.0000 TDB, 32.92822, 39.27319, 93.58492
A.D. 1900-May-10 00:00:00.0000 TDB, 32.80781, 39.29182, 93.62056
A.D. 1900-May-11 00:00:00.0000 TDB, 32.68732, 39.3104, 93.65607
A.D. 1900-May-12 00:00:00.0000 TDB, 32.56675, 39.32892, 93.69141
A.D. 1900-May-13 00:00:00.0000 TDB, 32.4461, 39.34737, 93.72662
A.D. 1900-May-14 00:00:00.0000 TDB, 32.32537, 39.36576, 93.76166
A.D. 1900-May-15 00:00:00.0000 TDB, 32.20455, 39.38408, 93.79655
A.D. 1900-May-16 00:00:00.0000 TDB, 32.08365, 39.40234, 93.83128
A.D. 1900-May-17 00:00:00.0000 TDB, 31.96268, 39.42054, 93.86586
A.D. 1900-May-18 00:00:00.0000 TDB, 31.84163, 39.43867, 93.90028
A.D. 1900-May-19 00:00:00.0000 TDB, 31.72049, 39.45673, 93.93455
A.D. 1900-May-20 00:00:00.0000 TDB, 31.59929, 39.47473, 93.96867
A.D. 1900-May-21 00:00:00.0000 TDB, 31.478, 39.49267, 94.00262
A.D. 1900-May-22 00:00:00.0000 TDB, 31.35664, 39.51054, 94.03642
A.D. 1900-May-23 00:00:00.0000 TDB, 31.23521, 39.52835, 94.07007
A.D. 1900-May-24 00:00:00.0000 TDB, 31.1137, 39.54609, 94.10356
A.D. 1900-May-25 00:00:00.0000 TDB, 30.99212, 39.56377, 94.13689
A.D. 1900-May-26 00:00:00.0000 TDB, 30.87047, 39.58138, 94.17007
A.D. 1900-May-27 00:00:00.0000 TDB, 30.74874, 39.59893, 94.2031
A.D. 1900-May-28 00:00:00.0000 TDB, 30.62694, 39.61641, 94.23597
A.D. 1900-May-29 00:00:00.0000 TDB, 30.50507, 39.63383, 94.26868
A.D. 1900-May-30 00:00:00.0000 TDB, 30.38313, 39.65118, 94.30123
A.D. 1900-May-31 00:00:00.0000 TDB, 30.26111, 39.66848, 94.33363
A.D. 1900-Jun-01 00:00:00.0000 TDB, 30.13902, 39.6857, 94.36588
A.D. 1900-Jun-02 00:00:00.0000 TDB, 30.01686, 39.70286, 94.39796
A.D. 1900-Jun-03 00:00:00.0000 TDB, 29.89463, 39.71996, 94.42989
A.D. 1900-Jun-04 00:00:00.0000 TDB, 29.77233, 39.73699, 94.46166
A.D. 1900-Jun-05 00:00:00.0000 TDB, 29.64996, 39.75396, 94.49328
A.D. 1900-Jun-06 00:00:00.0000 TDB, 29.52751, 39.77085, 94.52473
A.D. 1900-Jun-07 00:00:00.0000 TDB, 29.40499, 39.78769, 94.55602
A.D. 1900-Jun-08 00:00:00.0000 TDB, 29.2824, 39.80446, 94.58717
A.D. 1900-Jun-09 00:00:00.0000 TDB, 29.15974, 39.82116, 94.61814
A.D. 1900-Jun-10 00:00:00.0000 TDB, 29.03701, 39.8378, 94.64894
A.D. 1900-Jun-11 00:00:00.0000 TDB, 28.91421, 39.85437, 94.6796
A.D. 1900-Jun-12 00:00:00.0000 TDB, 28.79134, 39.87087, 94.71008
A.D. 1900-Jun-13 00:00:00.0000 TDB, 28.6684, 39.8873, 94.74039
A.D. 1900-Jun-14 00:00:00.0000 TDB, 28.5454, 39.90366, 94.77055
A.D. 1900-Jun-15 00:00:00.0000 TDB, 28.42233, 39.91996, 94.80053
A.D. 1900-Jun-16 00:00:00.0000 TDB, 28.29918, 39.93618, 94.83035
A.D. 1900-Jun-17 00:00:00.0000 TDB, 28.17598, 39.95234, 94.86
A.D. 1900-Jun-18 00:00:00.0000 TDB, 28.05271, 39.96842, 94.88948
A.D. 1900-Jun-19 00:00:00.0000 TDB, 27.92938, 39.98444, 94.91879
A.D. 1900-Jun-20 00:00:00.0000 TDB, 27.80599, 40.00038, 94.94794
A.D. 1900-Jun-21 00:00:00.0000 TDB, 27.68254, 40.01625, 94.97691
A.D. 1900-Jun-22 00:00:00.0000 TDB, 27.55902, 40.03205, 95.00572
A.D. 1900-Jun-23 00:00:00.0000 TDB, 27.43545, 40.04778, 95.03435
A.D. 1900-Jun-24 00:00:00.0000 TDB, 27.31182, 40.06344, 95.06281
A.D. 1900-Jun-25 00:00:00.0000 TDB, 27.18814, 40.07903, 95.0911
A.D. 1900-Jun-26 00:00:00.0000 TDB, 27.0644, 40.09454, 95.11922
A.D. 1900-Jun-27 00:00:00.0000 TDB, 26.9406, 40.10998, 95.14717
A.D. 1900-Jun-28 00:00:00.0000 TDB, 26.81676, 40.12534, 95.17494
A.D. 1900-Jun-29 00:00:00.0000 TDB, 26.69286, 40.14064, 95.20255
A.D. 1900-Jun-30 00:00:00.0000 TDB, 26.56891, 40.15586, 95.22997
A.D. 1900-Jul-01 00:00:00.0000 TDB, 26.44491, 40.17101, 95.25723
A.D. 1900-Jul-02 00:00:00.0000 TDB, 26.32086, 40.18609, 95.28432
A.D. 1900-Jul-03 00:00:00.0000 TDB, 26.19677, 40.20109, 95.31123
A.D. 1900-Jul-04 00:00:00.0000 TDB, 26.07263, 40.21602, 95.33797
A.D. 1900-Jul-05 00:00:00.0000 TDB, 25.94844, 40.23087, 95.36454
A.D. 1900-Jul-06 00:00:00.0000 TDB, 25.82421, 40.24566, 95.39093
A.D. 1900-Jul-07 00:00:00.0000 TDB, 25.69994, 40.26036, 95.41715
A.D. 1900-Jul-08 00:00:00.0000 TDB, 25.57563, 40.275, 95.4432
A.D. 1900-Jul-09 00:00:00.0000 TDB, 25.45128, 40.28957, 95.46908
A.D. 1900-Jul-10 00:00:00.0000 TDB, 25.32689, 40.30405, 95.49478
A.D. 1900-Jul-11 00:00:00.0000 TDB, 25.20246, 40.31847, 95.52031
A.D. 1900-Jul-12 00:00:00.0000 TDB, 25.07799, 40.33281, 95.54567
A.D. 1900-Jul-13 00:00:00.0000 TDB, 24.95348, 40.34708, 95.57085
A.D. 1900-Jul-14 00:00:00.0000 TDB, 24.82894, 40.36127, 95.59588
A.D. 1900-Jul-15 00:00:00.0000 TDB, 24.70437, 40.37539, 95.62072
A.D. 1900-Jul-16 00:00:00.0000 TDB, 24.57977, 40.38944, 95.64539
A.D. 1900-Jul-17 00:00:00.0000 TDB, 24.45513, 40.40342, 95.66989
A.D. 1900-Jul-18 00:00:00.0000 TDB, 24.33046, 40.41732, 95.69422
A.D. 1900-Jul-19 00:00:00.0000 TDB, 24.20576, 40.43114, 95.71838
A.D. 1900-Jul-20 00:00:00.0000 TDB, 24.08104, 40.4449, 95.74238
A.D. 1900-Jul-21 00:00:00.0000 TDB, 23.95628, 40.45858, 95.7662
A.D. 1900-Jul-22 00:00:00.0000 TDB, 23.8315, 40.47219, 95.78984
A.D. 1900-Jul-23 00:00:00.0000 TDB, 23.70669, 40.48573, 95.81332
A.D. 1900-Jul-24 00:00:00.0000 TDB, 23.58186, 40.49919, 95.83664
A.D. 1900-Jul-25 00:00:00.0000 TDB, 23.457, 40.51258, 95.85978
A.D. 1900-Jul-26 00:00:00.0000 TDB, 23.33213, 40.5259, 95.88276
A.D. 1900-Jul-27 00:00:00.0000 TDB, 23.20723, 40.53915, 95.90556
A.D. 1900-Jul-28 00:00:00.0000 TDB, 23.0823, 40.55232, 95.92821
A.D. 1900-Jul-29 00:00:00.0000 TDB, 22.95736, 40.56542, 95.95068
A.D. 1900-Jul-30 00:00:00.0000 TDB, 22.83241, 40.57845, 95.97298
A.D. 1900-Jul-31 00:00:00.0000 TDB, 22.70743, 40.59141, 95.99513
A.D. 1900-Aug-01 00:00:00.0000 TDB, 22.58243, 40.6043, 96.01711
A.D. 1900-Aug-02 00:00:00.0000 TDB, 22.45742, 40.61712, 96.03892
A.D. 1900-Aug-03 00:00:00.0000 TDB, 22.33239, 40.62986, 96.06056
A.D. 1900-Aug-04 00:00:00.0000 TDB, 22.20735, 40.64254, 96.08205
A.D. 1900-Aug-05 00:00:00.0000 TDB, 22.0823, 40.65514, 96.10337
A.D. 1900-Aug-06 00:00:00.0000 TDB, 21.95723, 40.66767, 96.12453
A.D. 1900-Aug-07 00:00:00.0000 TDB, 21.83215, 40.68013, 96.14553
A.D. 1900-Aug-08 00:00:00.0000 TDB, 21.70706, 40.69253, 96.16637
A.D. 1900-Aug-09 00:00:00.0000 TDB, 21.58197, 40.70485, 96.18704
A.D. 1900-Aug-10 00:00:00.0000 TDB, 21.45686, 40.71711, 96.20757
A.D. 1900-Aug-11 00:00:00.0000 TDB, 21.33174, 40.72929, 96.22792
A.D. 1900-Aug-12 00:00:00.0000 TDB, 21.20662, 40.74141, 96.24812
A.D. 1900-Aug-13 00:00:00.0000 TDB, 21.08149, 40.75346, 96.26817
A.D. 1900-Aug-14 00:00:00.0000 TDB, 20.95635, 40.76544, 96.28806
A.D. 1900-Aug-15 00:00:00.0000 TDB, 20.83121, 40.77736, 96.30779
A.D. 1900-Aug-16 00:00:00.0000 TDB, 20.70607, 40.78921, 96.32738
A.D. 1900-Aug-17 00:00:00.0000 TDB, 20.58092, 40.80099, 96.3468
A.D. 1900-Aug-18 00:00:00.0000 TDB, 20.45576, 40.81271, 96.36608
A.D. 1900-Aug-19 00:00:00.0000 TDB, 20.33061, 40.82436, 96.38521
A.D. 1900-Aug-20 00:00:00.0000 TDB, 20.20545, 40.83595, 96.40418
A.D. 1900-Aug-21 00:00:00.0000 TDB, 20.08029, 40.84747, 96.42301
A.D. 1900-Aug-22 00:00:00.0000 TDB, 19.95513, 40.85893, 96.4417
A.D. 1900-Aug-23 00:00:00.0000 TDB, 19.82996, 40.87033, 96.46024
A.D. 1900-Aug-24 00:00:00.0000 TDB, 19.70479, 40.88166, 96.47863
A.D. 1900-Aug-25 00:00:00.0000 TDB, 19.57962, 40.89294, 96.49688
A.D. 1900-Aug-26 00:00:00.0000 TDB, 19.45444, 40.90415, 96.51499
A.D. 1900-Aug-27 00:00:00.0000 TDB, 19.32927, 40.91531, 96.53296
A.D. 1900-Aug-28 00:00:00.0000 TDB, 19.20408, 40.9264, 96.55079
A.D. 1900-Aug-29 00:00:00.0000 TDB, 19.0789, 40.93744, 96.56847
A.D. 1900-Aug-30 00:00:00.0000 TDB, 18.9537, 40.94841, 96.58602
A.D. 1900-Aug-31 00:00:00.0000 TDB, 18.82851, 40.95933, 96.60344
A.D. 1900-Sep-01 00:00:00.0000 TDB, 18.7033, 40.97019, 96.62071
A.D. 1900-Sep-02 00:00:00.0000 TDB, 18.57809, 40.98099, 96.63784
A.D. 1900-Sep-03 00:00:00.0000 TDB, 18.45287, 40.99173, 96.65485
A.D. 1900-Sep-04 00:00:00.0000 TDB, 18.32764, 41.00241, 96.67171
A.D. 1900-Sep-05 00:00:00.0000 TDB, 18.2024, 41.01304, 96.68843
A.D. 1900-Sep-06 00:00:00.0000 TDB, 18.07716, 41.02361, 96.70502
A.D. 1900-Sep-07 00:00:00.0000 TDB, 17.9519, 41.03412, 96.72147
A.D. 1900-Sep-08 00:00:00.0000 TDB, 17.82664, 41.04457, 96.73779
A.D. 1900-Sep-09 00:00:00.0000 TDB, 17.70136, 41.05497, 96.75396
A.D. 1900-Sep-10 00:00:00.0000 TDB, 17.57608, 41.06531, 96.77
A.D. 1900-Sep-11 00:00:00.0000 TDB, 17.45079, 41.07559, 96.78591
A.D. 1900-Sep-12 00:00:00.0000 TDB, 17.32548, 41.08581, 96.80169
A.D. 1900-Sep-13 00:00:00.0000 TDB, 17.20017, 41.09598, 96.81732
A.D. 1900-Sep-14 00:00:00.0000 TDB, 17.07484, 41.10609, 96.83282
A.D. 1900-Sep-15 00:00:00.0000 TDB, 16.94951, 41.11614, 96.84818
A.D. 1900-Sep-16 00:00:00.0000 TDB, 16.82417, 41.12613, 96.8634
A.D. 1900-Sep-17 00:00:00.0000 TDB, 16.69882, 41.13607, 96.8785
A.D. 1900-Sep-18 00:00:00.0000 TDB, 16.57345, 41.14595, 96.89346
A.D. 1900-Sep-19 00:00:00.0000 TDB, 16.44808, 41.15577, 96.90829
A.D. 1900-Sep-20 00:00:00.0000 TDB, 16.3227, 41.16553, 96.92297
A.D. 1900-Sep-21 00:00:00.0000 TDB, 16.19731, 41.17524, 96.93753
A.D. 1900-Sep-22 00:00:00.0000 TDB, 16.07191, 41.1849, 96.95196
A.D. 1900-Sep-23 00:00:00.0000 TDB, 15.94649, 41.19449, 96.96625
A.D. 1900-Sep-24 00:00:00.0000 TDB, 15.82107, 41.20403, 96.9804
A.D. 1900-Sep-25 00:00:00.0000 TDB, 15.69564, 41.21352, 96.99443
A.D. 1900-Sep-26 00:00:00.0000 TDB, 15.5702, 41.22294, 97.00832
A.D. 1900-Sep-27 00:00:00.0000 TDB, 15.44475, 41.23232, 97.02208
A.D. 1900-Sep-28 00:00:00.0000 TDB, 15.31929, 41.24163, 97.03571
A.D. 1900-Sep-29 00:00:00.0000 TDB, 15.19382, 41.25089, 97.04921
A.D. 1900-Sep-30 00:00:00.0000 TDB, 15.06833, 41.2601, 97.06258
A.D. 1900-Oct-01 00:00:00.0000 TDB, 14.94284, 41.26925, 97.07582
A.D. 1900-Oct-02 00:00:00.0000 TDB, 14.81734, 41.27834, 97.08893
A.D. 1900-Oct-03 00:00:00.0000 TDB, 14.69182, 41.28738, 97.10191
A.D. 1900-Oct-04 00:00:00.0000 TDB, 14.5663, 41.29637, 97.11476
A.D. 1900-Oct-05 00:00:00.0000 TDB, 14.44076, 41.3053, 97.12748
A.D. 1900-Oct-06 00:00:00.0000 TDB, 14.31522, 41.31418, 97.14008
A.D. 1900-Oct-07 00:00:00.0000 TDB, 14.18966, 41.323, 97.15253
A.D. 1900-Oct-08 00:00:00.0000 TDB, 14.06409, 41.33177, 97.16487
A.D. 1900-Oct-09 00:00:00.0000 TDB, 13.9385, 41.34048, 97.17709
A.D. 1900-Oct-10 00:00:00.0000 TDB, 13.81291, 41.34914, 97.18917
A.D. 1900-Oct-11 00:00:00.0000 TDB, 13.6873, 41.35775, 97.20112
A.D. 1900-Oct-12 00:00:00.0000 TDB, 13.56168, 41.3663, 97.21295
A.D. 1900-Oct-13 00:00:00.0000 TDB, 13.43604, 41.3748, 97.22465
A.D. 1900-Oct-14 00:00:00.0000 TDB, 13.31039, 41.38325, 97.23622
A.D. 1900-Oct-15 00:00:00.0000 TDB, 13.18473, 41.39164, 97.24767
A.D. 1900-Oct-16 00:00:00.0000 TDB, 13.05905, 41.39998, 97.259
A.D. 1900-Oct-17 00:00:00.0000 TDB, 12.93336, 41.40826, 97.27019
A.D. 1900-Oct-18 00:00:00.0000 TDB, 12.80766, 41.4165, 97.28126
A.D. 1900-Oct-19 00:00:00.0000 TDB, 12.68194, 41.42468, 97.2922
A.D. 1900-Oct-20 00:00:00.0000 TDB, 12.5562, 41.43281, 97.30302
A.D. 1900-Oct-21 00:00:00.0000 TDB, 12.43045, 41.44088, 97.31371
A.D. 1900-Oct-22 00:00:00.0000 TDB, 12.30468, 41.4489, 97.32428
A.D. 1900-Oct-23 00:00:00.0000 TDB, 12.1789, 41.45687, 97.33472
A.D. 1900-Oct-24 00:00:00.0000 TDB, 12.0531, 41.46478, 97.34504
A.D. 1900-Oct-25 00:00:00.0000 TDB, 11.92728, 41.47265, 97.35523
A.D. 1900-Oct-26 00:00:00.0000 TDB, 11.80145, 41.48046, 97.3653
A.D. 1900-Oct-27 00:00:00.0000 TDB, 11.67559, 41.48822, 97.37524
A.D. 1900-Oct-28 00:00:00.0000 TDB, 11.54972, 41.49593, 97.38506
A.D. 1900-Oct-29 00:00:00.0000 TDB, 11.42384, 41.50358, 97.39475
A.D. 1900-Oct-30 00:00:00.0000 TDB, 11.29793, 41.51118, 97.40433
A.D. 1900-Oct-31 00:00:00.0000 TDB, 11.17201, 41.51873, 97.41376
A.D. 1900-Nov-01 00:00:00.0000 TDB, 11.04606, 41.52622, 97.42309
A.D. 1900-Nov-02 00:00:00.0000 TDB, 10.9201, 41.53367, 97.43229
A.D. 1900-Nov-03 00:00:00.0000 TDB, 10.79412, 41.54106, 97.44135
A.D. 1900-Nov-04 00:00:00.0000 TDB, 10.66812, 41.5484, 97.4503
A.D. 1900-Nov-05 00:00:00.0000 TDB, 10.5421, 41.55569, 97.45912
A.D. 1900-Nov-06 00:00:00.0000 TDB, 10.41606, 41.56292, 97.46783
A.D. 1900-Nov-07 00:00:00.0000 TDB, 10.29, 41.57011, 97.4764
A.D. 1900-Nov-08 00:00:00.0000 TDB, 10.16392, 41.57724, 97.48485
