Date, X, Y, Z
A.D. 1900-Apr-04 00:00:00.0000 TDB, -36152.88, -27410.97, -65993.47
A.D. 1900-Apr-05 00:00:00.0000 TDB, -36053.46, -27430.96, -66034.45
A.D. 1900-Apr-06 00:00:00.0000 TDB, -35953.96, -27450.91, -66075.32
A.D. 1900-Apr-07 00:00:00.0000 TDB, -35854.41, -27470.81, -66116.05
A.D. 1900-Apr-08 00:00:00.0000 TDB, -35754.77, -27490.65, -66156.66
A.D. 1900-Apr-09 00:00:00.0000 TDB, -35655.07, -27510.44, -66197.15
A.D. 1900-Apr-10 00:00:00.0000 TDB, -35555.29, -27530.17, -66237.5
A.D. 1900-Apr-11 00:00:00.0000 TDB, -35455.46, -27549.85, -66277.72
A.D. 1900-Apr-12 00:00:00.0000 TDB, -35355.56, -27569.48, -66317.81
A.D. 1900-Apr-13 00:00:00.0000 TDB, -35255.6, -27589.06, -66357.79
A.D. 1900-Apr-14 00:00:00.0000 TDB, -35155.57, -27608.59, -66397.64
A.D. 1900-Apr-15 00:00:00.0000 TDB, -35055.46, -27628.06, -66437.36
A.D. 1900-Apr-16 00:00:00.0000 TDB, -34955.28, -27647.48, -66476.96
A.D. 1900-Apr-17 00:00:00.0000 TDB, -34855.02, -27666.85, -66516.42
A.D. 1900-Apr-18 00:00:00.0000 TDB, -34754.71, -27686.16, -66555.75
A.D. 1900-Apr-19 00:00:00.0000 TDB, -34654.33, -27705.41, -66594.95
A.D. 1900-Apr-20 00:00:00.0000 TDB, -34553.89, -27724.62, -66634.03
A.D. 1900-Apr-21 00:00:00.0000 TDB, -34453.38, -27743.77, -66672.98
A.D. 1900-Apr-22 00:00:00.0000 TDB, -34352.8, -27762.87, -66711.8
A.D. 1900-Apr-23 00:00:00.0000 TDB, -34252.15, -27781.91, -66750.49
A.D. 1900-Apr-24 00:00:00.0000 TDB, -34151.43, -27800.9, -66789.05
A.D. 1900-Apr-25 00:00:00.0000 TDB, -34050.64, -27819.84, -66827.48
A.D. 1900-Apr-26 00:00:00.0000 TDB, -33949.81, -27838.71, -66865.77
A.D. 1900-Apr-27 00:00:00.0000 TDB, -33848.91, -27857.54, -66903.95
A.D. 1900-Apr-28 00:00:00.0000 TDB, -33747.95, -27876.32, -66941.98
A.D. 1900-Apr-29 00:00:00.0000 TDB, -33646.91, -27895.04, -66979.91
A.D. 1900-Apr-30 00:00:00.0000 TDB, -33545.81, -27913.71, -67017.7
A.D. 1900-May-01 00:00:00.0000 TDB, -33444.64, -27932.33, -67055.36
A.D. 1900-May-02 00:00:00.0000 TDB, -33343.4, -27950.89, -67092.88
A.D. 1900-May-03 00:00:00.0000 TDB, -33242.11, -27969.39, -67130.27
A.D. 1900-May-04 00:00:00.0000 TDB, -33140.75, -27987.84, -67167.55
A.D. 1900-May-05 00:00:00.0000 TDB, -33039.33, -28006.24, -67204.69
A.D. 1900-May-06 00:00:00.0000 TDB, -32937.84, -28024.59, -67241.71
A.D. 1900-May-07 00:00:00.0000 TDB, -32836.29, -28042.88, -67278.59
A.D. 1900-May-08 00:00:00.0000 TDB, -32734.65, -28061.12, -67315.34
A.D. 1900-May-09 00:00:00.0000 TDB, -32632.97, -28079.3, -67351.95
A.D. 1900-May-10 00:00:00.0000 TDB, -32531.22, -28097.41, -67388.43
A.D. 1900-May-11 00:00:00.0000 TDB, -32429.42, -28115.49, -67424.78
A.D. 1900-May-12 00:00:00.0000 TDB, -32327.55, -28133.5, -67461.01
A.D. 1900-May-13 00:00:00.0000 TDB, -32225.63, -28151.47, -67497.11
A.D. 1900-May-14 00:00:00.0000 TDB, -32123.64, -28169.38, -67533.08
A.D. 1900-May-15 00:00:00.0000 TDB, -32021.58, -28187.23, -67568.91
A.D. 1900-May-16 00:00:00.0000 TDB, -31919.46, -28205.03, -67604.62
A.D. 1900-May-17 00:00:00.0000 TDB, -31817.28, -28222.77, -67640.18
A.D. 1900-May-18 00:00:00.0000 TDB, -31715.05, -28240.46, -67675.63
A.D. 1900-May-19 00:00:00.0000 TDB, -31612.76, -28258.1, -67710.94
A.D. 1900-May-20 00:00:00.0000 TDB, -31510.4, -28275.69, -67746.13
A.D. 1900-May-21 00:00:00.0000 TDB, -31407.97, -28293.22, -67781.18
A.D. 1900-May-22 00:00:00.0000 TDB, -31305.47, -28310.69, -67816.11
A.D. 1900-May-23 00:00:00.0000 TDB, -31202.92, -28328.11, -67850.89
A.D. 1900-May-24 00:00:00.0000 TDB, -31100.3, -28345.46, -67885.54
A.D. 1900-May-25 00:00:00.0000 TDB, -30997.64, -28362.77, -67920.05
A.D. 1900-May-26 00:00:00.0000 TDB, -30894.92, -28380.02, -67954.45
A.D. 1900-May-27 00:00:00.0000 TDB, -30792.13, -28397.22, -67988.71
A.D. 1900-May-28 00:00:00.0000 TDB, -30689.28, -28414.36, -68022.84
A.D. 1900-May-29 00:00:00.0000 TDB, -30586.37, -28431.45, -68056.84
A.D. 1900-May-30 00:00:00.0000 TDB, -30483.4, -28448.48, -68090.7
A.D. 1900-May-31 00:00:00.0000 TDB, -30380.38, -28465.45, -68124.41
A.D. 1900-Jun-01 00:00:00.0000 TDB, -30277.3, -28482.37, -68158.01
A.D. 1900-Jun-02 00:00:00.0000 TDB, -30174.17, -28499.23, -68191.48
A.D. 1900-Jun-03 00:00:00.0000 TDB, -30070.98, -28516.04, -68224.81
A.D. 1900-Jun-04 00:00:00.0000 TDB, -29967.72, -28532.8, -68258.02
A.D. 1900-Jun-05 00:00:00.0000 TDB, -29864.4, -28549.51, -68291.1
A.D. 1900-Jun-06 00:00:00.0000 TDB, -29761.01, -28566.15, -68324.05
A.D. 1900-Jun-07 00:00:00.0000 TDB, -29657.57, -28582.74, -68356.84
A.D. 1900-Jun-08 00:00:00.0000 TDB, -29554.09, -28599.27, -68389.51
A.D. 1900-Jun-09 00:00:00.0000 TDB, -29450.54, -28615.75, -68422.05
A.D. 1900-Jun-10 00:00:00.0000 TDB, -29346.93, -28632.17, -68454.46
A.D. 1900-Jun-11 00:00:00.0000 TDB, -29243.27, -28648.54, -68486.73
A.D. 1900-Jun-12 00:00:00.0000 TDB, -29139.54, -28664.85, -68518.88
A.D. 1900-Jun-13 00:00:00.0000 TDB, -29035.75, -28681.1, -68550.88
A.D. 1900-Jun-14 00:00:00.0000 TDB, -28931.91, -28697.3, -68582.74
A.D. 1900-Jun-15 00:00:00.0000 TDB, -28828.03, -28713.43, -68614.47
A.D. 1900-Jun-16 00:00:00.0000 TDB, -28724.09, -28729.52, -68646.07
A.D. 1900-Jun-17 00:00:00.0000 TDB, -28620.1, -28745.55, -68677.54
A.D. 1900-Jun-18 00:00:00.0000 TDB, -28516.04, -28761.53, -68708.88
A.D. 1900-Jun-19 00:00:00.0000 TDB, -28411.94, -28777.45, -68740.09
A.D. 1900-Jun-20 00:00:00.0000 TDB, -28307.76, -28793.31, -68771.17
A.D. 1900-Jun-21 00:00:00.0000 TDB, -28203.53, -28809.12, -68802.11
A.D. 1900-Jun-22 00:00:00.0000 TDB, -28099.26, -28824.87, -68832.91
A.D. 1900-Jun-23 00:00:00.0000 TDB, -27994.93, -28840.56, -68863.57
A.D. 1900-Jun-24 00:00:00.0000 TDB, -27890.55, -28856.21, -68894.11
A.D. 1900-Jun-25 00:00:00.0000 TDB, -27786.1, -28871.79, -68924.52
A.D. 1900-Jun-26 00:00:00.0000 TDB, -27681.61, -28887.32, -68954.79
A.D. 1900-Jun-27 00:00:00.0000 TDB, -27577.04, -28902.79, -68984.92
A.D. 1900-Jun-28 00:00:00.0000 TDB, -27472.43, -28918.2, -69014.91
A.D. 1900-Jun-29 00:00:00.0000 TDB, -27367.77, -28933.55, -69044.76
A.D. 1900-Jun-30 00:00:00.0000 TDB, -27263.06, -28948.85, -69074.49
A.D. 1900-Jul-01 00:00:00.0000 TDB, -27158.3, -28964.09, -69104.08
A.D. 1900-Jul-02 00:00:00.0000 TDB, -27053.49, -28979.28, -69133.53
A.D. 1900-Jul-03 00:00:00.0000 TDB, -26948.62, -28994.41, -69162.86
A.D. 1900-Jul-04 00:00:00.0000 TDB, -26843.7, -29009.49, -69192.05
A.D. 1900-Jul-05 00:00:00.0000 TDB, -26738.72, -29024.51, -69221.1
A.D. 1900-Jul-06 00:00:00.0000 TDB, -26633.7, -29039.46, -69250.01
A.D. 1900-Jul-07 00:00:00.0000 TDB, -26528.62, -29054.37, -69278.79
A.D. 1900-Jul-08 00:00:00.0000 TDB, -26423.5, -29069.22, -69307.44
A.D. 1900-Jul-09 00:00:00.0000 TDB, -26318.32, -29084.01, -69335.95
A.D. 1900-Jul-10 00:00:00.0000 TDB, -26213.09, -29098.75, -69364.34
A.D. 1900-Jul-11 00:00:00.0000 TDB, -26107.79, -29113.43, -69392.59
A.D. 1900-Jul-12 00:00:00.0000 TDB, -26002.44, -29128.05, -69420.7
A.D. 1900-Jul-13 00:00:00.0000 TDB, -25897.05, -29142.61, -69448.66
A.D. 1900-Jul-14 00:00:00.0000 TDB, -25791.61, -29157.11, -69476.48
A.D. 1900-Jul-15 00:00:00.0000 TDB, -25686.13, -29171.56, -69504.18
A.D. 1900-Jul-16 00:00:00.0000 TDB, -25580.59, -29185.95, -69531.74
A.D. 1900-Jul-17 00:00:00.0000 TDB, -25475, -29200.29, -69559.17
A.D. 1900-Jul-18 00:00:00.0000 TDB, -25369.36, -29214.57, -69586.46
A.D. 1900-Jul-19 00:00:00.0000 TDB, -25263.66, -29228.78, -69613.61
A.D. 1900-Jul-20 00:00:00.0000 TDB, -25157.93, -29242.94, -69640.62
A.D. 1900-Jul-21 00:00:00.0000 TDB, -25052.15, -29257.05, -69667.49
A.D. 1900-Jul-22 00:00:00.0000 TDB, -24946.32, -29271.09, -69694.23
A.D. 1900-Jul-23 00:00:00.0000 TDB, -24840.44, -29285.09, -69720.84
A.D. 1900-Jul-24 00:00:00.0000 TDB, -24734.52, -29299.03, -69747.32
A.D. 1900-Jul-25 00:00:00.0000 TDB, -24628.53, -29312.91, -69773.66
A.D. 1900-Jul-26 00:00:00.0000 TDB, -24522.49, -29326.73, -69799.88
A.D. 1900-Jul-27 00:00:00.0000 TDB, -24416.41, -29340.49, -69825.92
A.D. 1900-Jul-28 00:00:00.0000 TDB, -24310.28, -29354.19, -69851.84
A.D. 1900-Jul-29 00:00:00.0000 TDB, -24204.11, -29367.84, -69877.63
A.D. 1900-Jul-30 00:00:00.0000 TDB, -24097.89, -29381.43, -69903.28
A.D. 1900-Jul-31 00:00:00.0000 TDB, -23991.62, -29394.96, -69928.8
A.D. 1900-Aug-01 00:00:00.0000 TDB, -23885.3, -29408.44, -69954.18
A.D. 1900-Aug-02 00:00:00.0000 TDB, -23778.93, -29421.85, -69979.41
A.D. 1900-Aug-03 00:00:00.0000 TDB, -23672.51, -29435.21, -70004.51
A.D. 1900-Aug-04 00:00:00.0000 TDB, -23566.06, -29448.5, -70029.47
A.D. 1900-Aug-05 00:00:00.0000 TDB, -23459.56, -29461.74, -70054.28
A.D. 1900-Aug-06 00:00:00.0000 TDB, -23353.02, -29474.93, -70078.97
A.D. 1900-Aug-07 00:00:00.0000 TDB, -23246.44, -29488.05, -70103.52
A.D. 1900-Aug-08 00:00:00.0000 TDB, -23139.8, -29501.13, -70127.95
A.D. 1900-Aug-09 00:00:00.0000 TDB, -23033.11, -29514.14, -70152.23
A.D. 1900-Aug-10 00:00:00.0000 TDB, -22926.38, -29527.09, -70176.36
A.D. 1900-Aug-11 00:00:00.0000 TDB, -22819.61, -29539.99, -70200.36
A.D. 1900-Aug-12 00:00:00.0000 TDB, -22712.79, -29552.83, -70224.22
A.D. 1900-Aug-13 00:00:00.0000 TDB, -22605.92, -29565.61, -70247.95
A.D. 1900-Aug-14 00:00:00.0000 TDB, -22499.02, -29578.33, -70271.54
A.D. 1900-Aug-15 00:00:00.0000 TDB, -22392.06, -29591, -70294.99
A.D. 1900-Aug-16 00:00:00.0000 TDB, -22285.05, -29603.6, -70318.31
A.D. 1900-Aug-17 00:00:00.0000 TDB, -22178, -29616.15, -70341.47
A.D. 1900-Aug-18 00:00:00.0000 TDB, -22070.91, -29628.63, -70364.5
A.D. 1900-Aug-19 00:00:00.0000 TDB, -21963.78, -29641.06, -70387.38
A.D. 1900-Aug-20 00:00:00.0000 TDB, -21856.62, -29653.43, -70410.14
A.D. 1900-Aug-21 00:00:00.0000 TDB, -21749.41, -29665.74, -70432.75
A.D. 1900-Aug-22 00:00:00.0000 TDB, -21642.15, -29678, -70455.24
A.D. 1900-Aug-23 00:00:00.0000 TDB, -21534.85, -29690.2, -70477.58
A.D. 1900-Aug-24 00:00:00.0000 TDB, -21427.5, -29702.33, -70499.77
A.D. 1900-Aug-25 00:00:00.0000 TDB, -21320.12, -29714.41, -70521.83
A.D. 1900-Aug-26 00:00:00.0000 TDB, -21212.7, -29726.43, -70543.75
A.D. 1900-Aug-27 00:00:00.0000 TDB, -21105.24, -29738.39, -70565.54
A.D. 1900-Aug-28 00:00:00.0000 TDB, -20997.74, -29750.29, -70587.19
A.D. 1900-Aug-29 00:00:00.0000 TDB, -20890.18, -29762.15, -70608.7
A.D. 1900-Aug-30 00:00:00.0000 TDB, -20782.58, -29773.94, -70630.07
A.D. 1900-Aug-31 00:00:00.0000 TDB, -20674.93, -29785.66, -70651.3
A.D. 1900-Sep-01 00:00:00.0000 TDB, -20567.26, -29797.33, -70672.38
A.D. 1900-Sep-02 00:00:00.0000 TDB, -20459.54, -29808.93, -70693.33
A.D. 1900-Sep-03 00:00:00.0000 TDB, -20351.79, -29820.49, -70714.14
A.D. 1900-Sep-04 00:00:00.0000 TDB, -20243.99, -29831.98, -70734.8
A.D. 1900-Sep-05 00:00:00.0000 TDB, -20136.16, -29843.41, -70755.34
A.D. 1900-Sep-06 00:00:00.0000 TDB, -20028.28, -29854.79, -70775.73
A.D. 1900-Sep-07 00:00:00.0000 TDB, -19920.35, -29866.1, -70795.98
A.D. 1900-Sep-08 00:00:00.0000 TDB, -19812.4, -29877.35, -70816.07
A.D. 1900-Sep-09 00:00:00.0000 TDB, -19704.41, -29888.55, -70836.04
A.D. 1900-Sep-10 00:00:00.0000 TDB, -19596.39, -29899.69, -70855.87
A.D. 1900-Sep-11 00:00:00.0000 TDB, -19488.33, -29910.77, -70875.55
A.D. 1900-Sep-12 00:00:00.0000 TDB, -19380.22, -29921.79, -70895.13
A.D. 1900-Sep-13 00:00:00.0000 TDB, -19272.07, -29932.76, -70914.53
A.D. 1900-Sep-14 00:00:00.0000 TDB, -19163.87, -29943.66, -70933.81
A.D. 1900-Sep-15 00:00:00.0000 TDB, -19055.65, -29954.5, -70952.94
A.D. 1900-Sep-16 00:00:00.0000 TDB, -18947.38, -29965.28, -70971.92
A.D. 1900-Sep-17 00:00:00.0000 TDB, -18839.09, -29976.01, -70990.77
A.D. 1900-Sep-18 00:00:00.0000 TDB, -18730.75, -29986.67, -71009.48
A.D. 1900-Sep-19 00:00:00.0000 TDB, -18622.38, -29997.28, -71028.05
A.D. 1900-Sep-20 00:00:00.0000 TDB, -18513.96, -30007.83, -71046.49
A.D. 1900-Sep-21 00:00:00.0000 TDB, -18405.5, -30018.31, -71064.77
A.D. 1900-Sep-22 00:00:00.0000 TDB, -18297.01, -30028.74, -71082.91
A.D. 1900-Sep-23 00:00:00.0000 TDB, -18188.49, -30039.1, -71100.91
A.D. 1900-Sep-24 00:00:00.0000 TDB, -18079.95, -30049.4, -71118.77
A.D. 1900-Sep-25 00:00:00.0000 TDB, -17971.36, -30059.65, -71136.48
A.D. 1900-Sep-26 00:00:00.0000 TDB, -17862.74, -30069.84, -71154.07
A.D. 1900-Sep-27 00:00:00.0000 TDB, -17754.08, -30079.98, -71171.52
A.D. 1900-Sep-28 00:00:00.0000 TDB, -17645.38, -30090.05, -71188.83
A.D. 1900-Sep-29 00:00:00.0000 TDB, -17536.64, -30100.06, -71205.98
A.D. 1900-Sep-30 00:00:00.0000 TDB, -17427.87, -30110.01, -71222.99
A.D. 1900-Oct-01 00:00:00.0000 TDB, -17319.08, -30119.9, -71239.88
A.D. 1900-Oct-02 00:00:00.0000 TDB, -17210.24, -30129.73, -71256.61
A.D. 1900-Oct-03 00:00:00.0000 TDB, -17101.38, -30139.51, -71273.22
A.D. 1900-Oct-04 00:00:00.0000 TDB, -16992.46, -30149.22, -71289.67
A.D. 1900-Oct-05 00:00:00.0000 TDB, -16883.51, -30158.87, -71305.99
A.D. 1900-Oct-06 00:00:00.0000 TDB, -16774.53, -30168.46, -71322.15
A.D. 1900-Oct-07 00:00:00.0000 TDB, -16665.52, -30177.99, -71338.17
A.D. 1900-Oct-08 00:00:00.0000 TDB, -16556.49, -30187.46, -71354.05
A.D. 1900-Oct-09 00:00:00.0000 TDB, -16447.42, -30196.87, -71369.79
A.D. 1900-Oct-10 00:00:00.0000 TDB, -16338.33, -30206.22, -71385.4
A.D. 1900-Oct-11 00:00:00.0000 TDB, -16229.19, -30215.51, -71400.86
A.D. 1900-Oct-12 00:00:00.0000 TDB, -16120.01, -30224.75, -71416.18
A.D. 1900-Oct-13 00:00:00.0000 TDB, -16010.81, -30233.92, -71431.34
A.D. 1900-Oct-14 00:00:00.0000 TDB, -15901.58, -30243.03, -71446.38
A.D. 1900-Oct-15 00:00:00.0000 TDB, -15792.32, -30252.08, -71461.27
A.D. 1900-Oct-16 00:00:00.0000 TDB, -15683.03, -30261.07, -71476.02
A.D. 1900-Oct-17 00:00:00.0000 TDB, -15573.71, -30270, -71490.64
A.D. 1900-Oct-18 00:00:00.0000 TDB, -15464.35, -30278.88, -71505.12
A.D. 1900-Oct-19 00:00:00.0000 TDB, -15354.96, -30287.7, -71519.45
A.D. 1900-Oct-20 00:00:00.0000 TDB, -15245.52, -30296.45, -71533.63
A.D. 1900-Oct-21 00:00:00.0000 TDB, -15136.07, -30305.13, -71547.66
A.D. 1900-Oct-22 00:00:00.0000 TDB, -15026.59, -30313.76, -71561.55
A.D. 1900-Oct-23 00:00:00.0000 TDB, -14917.08, -30322.33, -71575.31
A.D. 1900-Oct-24 00:00:00.0000 TDB, -14807.55, -30330.84, -71588.91
A.D. 1900-Oct-25 00:00:00.0000 TDB, -14697.97, -30339.29, -71602.39
A.D. 1900-Oct-26 00:00:00.0000 TDB, -14588.37, -30347.68, -71615.72
A.D. 1900-Oct-27 00:00:00.0000 TDB, -14478.74, -30356, -71628.9
A.D. 1900-Oct-28 00:00:00.0000 TDB, -14369.08, -30364.26, -71641.93
A.D. 1900-Oct-29 00:00:00.0000 TDB, -14259.4, -30372.47, -71654.82
A.D. 1900-Oct-30 00:00:00.0000 TDB, -14149.69, -30380.61, -71667.57
A.D. 1900-Oct-31 00:00:00.0000 TDB, -14039.97, -30388.7, -71680.19
A.D. 1900-Nov-01 00:00:00.0000 TDB, -13930.2, -30396.73, -71692.66
A.D. 1900-Nov-02 00:00:00.0000 TDB, -13820.4, -30404.7, -71705.01
A.D. 1900-Nov-03 00:00:00.0000 TDB, -13710.56, -30412.6, -71717.19
A.D. 1900-Nov-04 00:00:00.0000 TDB, -13600.71, -30420.44, -71729.23
A.D. 1900-Nov-05 00:00:00.0000 TDB, -13490.83, -30428.22, -71741.12
A.D. 1900-Nov-06 00:00:00.0000 TDB, -13380.92, -30435.95, -71752.87
A.D. 1900-Nov-07 00:00:00.0000 TDB, -13270.99, -30443.6, -71764.48
A.D. 1900-Nov-08 00:00:00.0000 TDB, -13161.03, -30451.21, -71775.95
