Date, X, Y, Z
A.D. 2023-Apr-14 00:00:00.0000 TDB, -17807.87, 7618.893, 15562.55
A.D. 2023-Apr-15 00:00:00.0000 TDB, -17945.89, 7566.802, 15440.85
A.D. 2023-Apr-16 00:00:00.0000 TDB, -18082.75, 7514.216, 15318.14
A.D. 2023-Apr-17 00:00:00.0000 TDB, -18218.44, 7461.141, 15194.44
A.D. 2023-Apr-18 00:00:00.0000 TDB, -18352.95, 7407.58, 15069.75
A.D. 2023-Apr-19 00:00:00.0000 TDB, -18486.28, 7353.537, 14944.07
A.D. 2023-Apr-20 00:00:00.0000 TDB, -18618.41, 7299.015, 14817.42
A.D. 2023-Apr-21 00:00:00.0000 TDB, -18749.34, 7244.02, 14689.81
A.D. 2023-Apr-22 00:00:00.0000 TDB, -18879.07, 7188.554, 14561.25
A.D. 2023-Apr-23 00:00:00.0000 TDB, -19007.57, 7132.621, 14431.74
A.D. 2023-Apr-24 00:00:00.0000 TDB, -19134.86, 7076.227, 14301.29
A.D. 2023-Apr-25 00:00:00.0000 TDB, -19260.91, 7019.373, 14169.92
A.D. 2023-Apr-26 00:00:00.0000 TDB, -19385.72, 6962.064, 14037.62
A.D. 2023-Apr-27 00:00:00.0000 TDB, -19509.29, 6904.306, 13904.42
A.D. 2023-Apr-28 00:00:00.0000 TDB, -19631.61, 6846.1, 13770.32
A.D. 2023-Apr-29 00:00:00.0000 TDB, -19752.66, 6787.452, 13635.33
A.D. 2023-Apr-30 00:00:00.0000 TDB, -19872.45, 6728.366, 13499.45
A.D. 2023-May-01 00:00:00.0000 TDB, -19990.96, 6668.845, 13362.71
A.D. 2023-May-02 00:00:00.0000 TDB, -20108.2, 6608.893, 13225.09
A.D. 2023-May-03 00:00:00.0000 TDB, -20224.14, 6548.516, 13086.63
A.D. 2023-May-04 00:00:00.0000 TDB, -20338.79, 6487.716, 12947.32
A.D. 2023-May-05 00:00:00.0000 TDB, -20452.14, 6426.498, 12807.18
A.D. 2023-May-06 00:00:00.0000 TDB, -20564.18, 6364.866, 12666.21
A.D. 2023-May-07 00:00:00.0000 TDB, -20674.9, 6302.824, 12524.43
A.D. 2023-May-08 00:00:00.0000 TDB, -20784.3, 6240.376, 12381.84
A.D. 2023-May-09 00:00:00.0000 TDB, -20892.38, 6177.528, 12238.45
A.D. 2023-May-10 00:00:00.0000 TDB, -20999.12, 6114.281, 12094.28
A.D. 2023-May-11 00:00:00.0000 TDB, -21104.52, 6050.642, 11949.32
A.D. 2023-May-12 00:00:00.0000 TDB, -21208.57, 5986.614, 11803.6
A.D. 2023-May-13 00:00:00.0000 TDB, -21311.27, 5922.202, 11657.12
A.D. 2023-May-14 00:00:00.0000 TDB, -21412.61, 5857.408, 11509.89
A.D. 2023-May-15 00:00:00.0000 TDB, -21512.58, 5792.24, 11361.92
A.D. 2023-May-16 00:00:00.0000 TDB, -21611.18, 5726.699, 11213.22
A.D. 2023-May-17 00:00:00.0000 TDB, -21708.4, 5660.791, 11063.8
A.D. 2023-May-18 00:00:00.0000 TDB, -21804.25, 5594.519, 10913.67
A.D. 2023-May-19 00:00:00.0000 TDB, -21898.7, 5527.889, 10762.84
A.D. 2023-May-20 00:00:00.0000 TDB, -21991.76, 5460.904, 10611.32
A.D. 2023-May-21 00:00:00.0000 TDB, -22083.41, 5393.57, 10459.12
A.D. 2023-May-22 00:00:00.0000 TDB, -22173.66, 5325.889, 10306.24
A.D. 2023-May-23 00:00:00.0000 TDB, -22262.5, 5257.867, 10152.71
A.D. 2023-May-24 00:00:00.0000 TDB, -22349.92, 5189.508, 9998.524
A.D. 2023-May-25 00:00:00.0000 TDB, -22435.92, 5120.817, 9843.697
A.D. 2023-May-26 00:00:00.0000 TDB, -22520.49, 5051.797, 9688.239
A.D. 2023-May-27 00:00:00.0000 TDB, -22603.62, 4982.455, 9532.16
A.D. 2023-May-28 00:00:00.0000 TDB, -22685.32, 4912.792, 9375.47
A.D. 2023-May-29 00:00:00.0000 TDB, -22765.58, 4842.815, 9218.178
A.D. 2023-May-30 00:00:00.0000 TDB, -22844.38, 4772.528, 9060.295
A.D. 2023-May-31 00:00:00.0000 TDB, -22921.73, 4701.935, 8901.831
A.D. 2023-Jun-01 00:00:00.0000 TDB, -22997.63, 4631.041, 8742.796
A.D. 2023-Jun-02 00:00:00.0000 TDB, -23072.06, 4559.851, 8583.201
A.D. 2023-Jun-03 00:00:00.0000 TDB, -23145.02, 4488.368, 8423.056
A.D. 2023-Jun-04 00:00:00.0000 TDB, -23216.51, 4416.597, 8262.369
A.D. 2023-Jun-05 00:00:00.0000 TDB, -23286.52, 4344.544, 8101.153
A.D. 2023-Jun-06 00:00:00.0000 TDB, -23355.04, 4272.212, 7939.417
A.D. 2023-Jun-07 00:00:00.0000 TDB, -23422.08, 4199.606, 7777.171
A.D. 2023-Jun-08 00:00:00.0000 TDB, -23487.63, 4126.732, 7614.426
A.D. 2023-Jun-09 00:00:00.0000 TDB, -23551.69, 4053.592, 7451.193
A.D. 2023-Jun-10 00:00:00.0000 TDB, -23614.24, 3980.193, 7287.481
A.D. 2023-Jun-11 00:00:00.0000 TDB, -23675.29, 3906.539, 7123.302
A.D. 2023-Jun-12 00:00:00.0000 TDB, -23734.83, 3832.634, 6958.664
A.D. 2023-Jun-13 00:00:00.0000 TDB, -23792.86, 3758.482, 6793.58
A.D. 2023-Jun-14 00:00:00.0000 TDB, -23849.37, 3684.09, 6628.059
A.D. 2023-Jun-15 00:00:00.0000 TDB, -23904.36, 3609.461, 6462.111
A.D. 2023-Jun-16 00:00:00.0000 TDB, -23957.82, 3534.601, 6295.748
A.D. 2023-Jun-17 00:00:00.0000 TDB, -24009.76, 3459.513, 6128.979
A.D. 2023-Jun-18 00:00:00.0000 TDB, -24060.16, 3384.203, 5961.816
A.D. 2023-Jun-19 00:00:00.0000 TDB, -24109.03, 3308.675, 5794.27
A.D. 2023-Jun-20 00:00:00.0000 TDB, -24156.36, 3232.935, 5626.35
A.D. 2023-Jun-21 00:00:00.0000 TDB, -24202.14, 3156.987, 5458.067
A.D. 2023-Jun-22 00:00:00.0000 TDB, -24246.38, 3080.835, 5289.432
A.D. 2023-Jun-23 00:00:00.0000 TDB, -24289.07, 3004.485, 5120.456
A.D. 2023-Jun-24 00:00:00.0000 TDB, -24330.2, 2927.942, 4951.149
A.D. 2023-Jun-25 00:00:00.0000 TDB, -24369.78, 2851.21, 4781.523
A.D. 2023-Jun-26 00:00:00.0000 TDB, -24407.79, 2774.294, 4611.587
A.D. 2023-Jun-27 00:00:00.0000 TDB, -24444.25, 2697.198, 4441.353
A.D. 2023-Jun-28 00:00:00.0000 TDB, -24479.13, 2619.929, 4270.832
A.D. 2023-Jun-29 00:00:00.0000 TDB, -24512.45, 2542.491, 4100.034
A.D. 2023-Jun-30 00:00:00.0000 TDB, -24544.2, 2464.888, 3928.97
A.D. 2023-Jul-01 00:00:00.0000 TDB, -24574.37, 2387.126, 3757.652
A.D. 2023-Jul-02 00:00:00.0000 TDB, -24602.96, 2309.21, 3586.089
A.D. 2023-Jul-03 00:00:00.0000 TDB, -24629.96, 2231.144, 3414.294
A.D. 2023-Jul-04 00:00:00.0000 TDB, -24655.39, 2152.933, 3242.276
A.D. 2023-Jul-05 00:00:00.0000 TDB, -24679.23, 2074.583, 3070.048
A.D. 2023-Jul-06 00:00:00.0000 TDB, -24701.48, 1996.098, 2897.619
A.D. 2023-Jul-07 00:00:00.0000 TDB, -24722.14, 1917.483, 2725.001
A.D. 2023-Jul-08 00:00:00.0000 TDB, -24741.21, 1838.744, 2552.206
A.D. 2023-Jul-09 00:00:00.0000 TDB, -24758.68, 1759.885, 2379.243
A.D. 2023-Jul-10 00:00:00.0000 TDB, -24774.55, 1680.912, 2206.125
A.D. 2023-Jul-11 00:00:00.0000 TDB, -24788.83, 1601.829, 2032.862
A.D. 2023-Jul-12 00:00:00.0000 TDB, -24801.5, 1522.642, 1859.465
A.D. 2023-Jul-13 00:00:00.0000 TDB, -24812.56, 1443.355, 1685.946
A.D. 2023-Jul-14 00:00:00.0000 TDB, -24822.02, 1363.974, 1512.316
A.D. 2023-Jul-15 00:00:00.0000 TDB, -24829.87, 1284.503, 1338.586
A.D. 2023-Jul-16 00:00:00.0000 TDB, -24836.12, 1204.949, 1164.767
A.D. 2023-Jul-17 00:00:00.0000 TDB, -24840.75, 1125.315, 990.8713
A.D. 2023-Jul-18 00:00:00.0000 TDB, -24843.76, 1045.608, 816.9089
A.D. 2023-Jul-19 00:00:00.0000 TDB, -24845.16, 965.8319, 642.8917
A.D. 2023-Jul-20 00:00:00.0000 TDB, -24844.95, 885.9922, 468.831
A.D. 2023-Jul-21 00:00:00.0000 TDB, -24843.12, 806.0941, 294.738
A.D. 2023-Jul-22 00:00:00.0000 TDB, -24839.66, 726.1427, 120.6242
A.D. 2023-Jul-23 00:00:00.0000 TDB, -24834.59, 646.1433, -53.49905
A.D. 2023-Jul-24 00:00:00.0000 TDB, -24827.9, 566.1011, -227.6203
A.D. 2023-Jul-25 00:00:00.0000 TDB, -24819.58, 486.0211, -401.7281
A.D. 2023-Jul-26 00:00:00.0000 TDB, -24809.64, 405.9089, -575.8112
A.D. 2023-Jul-27 00:00:00.0000 TDB, -24798.08, 325.7694, -749.8578
A.D. 2023-Jul-28 00:00:00.0000 TDB, -24784.89, 245.608, -923.8566
A.D. 2023-Jul-29 00:00:00.0000 TDB, -24770.07, 165.43, -1097.796
A.D. 2023-Jul-30 00:00:00.0000 TDB, -24753.63, 85.24062, -1271.665
A.D. 2023-Jul-31 00:00:00.0000 TDB, -24735.56, 5.045101, -1445.451
A.D. 2023-Aug-01 00:00:00.0000 TDB, -24715.86, -75.15121, -1619.143
A.D. 2023-Aug-02 00:00:00.0000 TDB, -24694.54, -155.343, -1792.729
A.D. 2023-Aug-03 00:00:00.0000 TDB, -24671.58, -235.525, -1966.199
A.D. 2023-Aug-04 00:00:00.0000 TDB, -24646.99, -315.6918, -2139.539
A.D. 2023-Aug-05 00:00:00.0000 TDB, -24620.78, -395.8382, -2312.739
A.D. 2023-Aug-06 00:00:00.0000 TDB, -24592.93, -475.9586, -2485.787
A.D. 2023-Aug-07 00:00:00.0000 TDB, -24563.46, -556.0479, -2658.67
A.D. 2023-Aug-08 00:00:00.0000 TDB, -24532.36, -636.1006, -2831.378
A.D. 2023-Aug-09 00:00:00.0000 TDB, -24499.62, -716.1113, -3003.899
A.D. 2023-Aug-10 00:00:00.0000 TDB, -24465.26, -796.0746, -3176.221
A.D. 2023-Aug-11 00:00:00.0000 TDB, -24429.27, -875.9852, -3348.331
A.D. 2023-Aug-12 00:00:00.0000 TDB, -24391.65, -955.8376, -3520.219
A.D. 2023-Aug-13 00:00:00.0000 TDB, -24352.4, -1035.626, -3691.873
A.D. 2023-Aug-14 00:00:00.0000 TDB, -24311.52, -1115.346, -3863.28
A.D. 2023-Aug-15 00:00:00.0000 TDB, -24269.02, -1194.991, -4034.429
A.D. 2023-Aug-16 00:00:00.0000 TDB, -24224.89, -1274.556, -4205.308
A.D. 2023-Aug-17 00:00:00.0000 TDB, -24179.13, -1354.036, -4375.905
A.D. 2023-Aug-18 00:00:00.0000 TDB, -24131.75, -1433.425, -4546.208
A.D. 2023-Aug-19 00:00:00.0000 TDB, -24082.75, -1512.717, -4716.206
A.D. 2023-Aug-20 00:00:00.0000 TDB, -24032.12, -1591.908, -4885.886
A.D. 2023-Aug-21 00:00:00.0000 TDB, -23979.88, -1670.991, -5055.236
A.D. 2023-Aug-22 00:00:00.0000 TDB, -23926.01, -1749.961, -5224.245
A.D. 2023-Aug-23 00:00:00.0000 TDB, -23870.52, -1828.813, -5392.9
A.D. 2023-Aug-24 00:00:00.0000 TDB, -23813.42, -1907.54, -5561.19
A.D. 2023-Aug-25 00:00:00.0000 TDB, -23754.7, -1986.138, -5729.103
A.D. 2023-Aug-26 00:00:00.0000 TDB, -23694.36, -2064.601, -5896.625
A.D. 2023-Aug-27 00:00:00.0000 TDB, -23632.42, -2142.923, -6063.746
A.D. 2023-Aug-28 00:00:00.0000 TDB, -23568.86, -2221.099, -6230.454
A.D. 2023-Aug-29 00:00:00.0000 TDB, -23503.69, -2299.123, -6396.735
A.D. 2023-Aug-30 00:00:00.0000 TDB, -23436.92, -2376.99, -6562.579
A.D. 2023-Aug-31 00:00:00.0000 TDB, -23368.54, -2454.694, -6727.974
A.D. 2023-Sep-01 00:00:00.0000 TDB, -23298.56, -2532.229, -6892.906
A.D. 2023-Sep-02 00:00:00.0000 TDB, -23226.98, -2609.589, -7057.363
A.D. 2023-Sep-03 00:00:00.0000 TDB, -23153.8, -2686.77, -7221.335
A.D. 2023-Sep-04 00:00:00.0000 TDB, -23079.03, -2763.765, -7384.809
A.D. 2023-Sep-05 00:00:00.0000 TDB, -23002.66, -2840.57, -7547.772
A.D. 2023-Sep-06 00:00:00.0000 TDB, -22924.71, -2917.177, -7710.212
A.D. 2023-Sep-07 00:00:00.0000 TDB, -22845.16, -2993.582, -7872.118
A.D. 2023-Sep-08 00:00:00.0000 TDB, -22764.03, -3069.778, -8033.476
A.D. 2023-Sep-09 00:00:00.0000 TDB, -22681.32, -3145.761, -8194.275
A.D. 2023-Sep-10 00:00:00.0000 TDB, -22597.04, -3221.524, -8354.503
A.D. 2023-Sep-11 00:00:00.0000 TDB, -22511.17, -3297.062, -8514.147
A.D. 2023-Sep-12 00:00:00.0000 TDB, -22423.74, -3372.369, -8673.195
A.D. 2023-Sep-13 00:00:00.0000 TDB, -22334.73, -3447.44, -8831.636
A.D. 2023-Sep-14 00:00:00.0000 TDB, -22244.16, -3522.268, -8989.455
A.D. 2023-Sep-15 00:00:00.0000 TDB, -22152.03, -3596.848, -9146.644
A.D. 2023-Sep-16 00:00:00.0000 TDB, -22058.34, -3671.175, -9303.186
A.D. 2023-Sep-17 00:00:00.0000 TDB, -21963.1, -3745.242, -9459.071
A.D. 2023-Sep-18 00:00:00.0000 TDB, -21866.31, -3819.044, -9614.287
A.D. 2023-Sep-19 00:00:00.0000 TDB, -21767.97, -3892.575, -9768.822
A.D. 2023-Sep-20 00:00:00.0000 TDB, -21668.09, -3965.83, -9922.663
A.D. 2023-Sep-21 00:00:00.0000 TDB, -21566.67, -4038.802, -10075.8
A.D. 2023-Sep-22 00:00:00.0000 TDB, -21463.72, -4111.486, -10228.21
A.D. 2023-Sep-23 00:00:00.0000 TDB, -21359.24, -4183.875, -10379.9
A.D. 2023-Sep-24 00:00:00.0000 TDB, -21253.23, -4255.966, -10530.84
A.D. 2023-Sep-25 00:00:00.0000 TDB, -21145.71, -4327.751, -10681.03
A.D. 2023-Sep-26 00:00:00.0000 TDB, -21036.67, -4399.225, -10830.45
A.D. 2023-Sep-27 00:00:00.0000 TDB, -20926.12, -4470.382, -10979.09
A.D. 2023-Sep-28 00:00:00.0000 TDB, -20814.07, -4541.216, -11126.94
A.D. 2023-Sep-29 00:00:00.0000 TDB, -20700.52, -4611.722, -11273.98
A.D. 2023-Sep-30 00:00:00.0000 TDB, -20585.47, -4681.894, -11420.21
A.D. 2023-Oct-01 00:00:00.0000 TDB, -20468.93, -4751.726, -11565.61
A.D. 2023-Oct-02 00:00:00.0000 TDB, -20350.91, -4821.211, -11710.17
A.D. 2023-Oct-03 00:00:00.0000 TDB, -20231.42, -4890.346, -11853.87
A.D. 2023-Oct-04 00:00:00.0000 TDB, -20110.45, -4959.123, -11996.71
A.D. 2023-Oct-05 00:00:00.0000 TDB, -19988.01, -5027.537, -12138.67
A.D. 2023-Oct-06 00:00:00.0000 TDB, -19864.11, -5095.582, -12279.75
A.D. 2023-Oct-07 00:00:00.0000 TDB, -19738.76, -5163.252, -12419.91
A.D. 2023-Oct-08 00:00:00.0000 TDB, -19611.96, -5230.542, -12559.17
A.D. 2023-Oct-09 00:00:00.0000 TDB, -19483.72, -5297.446, -12697.49
A.D. 2023-Oct-10 00:00:00.0000 TDB, -19354.05, -5363.958, -12834.88
A.D. 2023-Oct-11 00:00:00.0000 TDB, -19222.94, -5430.072, -12971.32
A.D. 2023-Oct-12 00:00:00.0000 TDB, -19090.41, -5495.782, -13106.79
A.D. 2023-Oct-13 00:00:00.0000 TDB, -18956.47, -5561.083, -13241.29
A.D. 2023-Oct-14 00:00:00.0000 TDB, -18821.12, -5625.97, -13374.8
A.D. 2023-Oct-15 00:00:00.0000 TDB, -18684.37, -5690.435, -13507.31
A.D. 2023-Oct-16 00:00:00.0000 TDB, -18546.23, -5754.474, -13638.81
A.D. 2023-Oct-17 00:00:00.0000 TDB, -18406.69, -5818.081, -13769.28
A.D. 2023-Oct-18 00:00:00.0000 TDB, -18265.78, -5881.249, -13898.72
A.D. 2023-Oct-19 00:00:00.0000 TDB, -18123.5, -5943.974, -14027.11
A.D. 2023-Oct-20 00:00:00.0000 TDB, -17979.85, -6006.249, -14154.44
A.D. 2023-Oct-21 00:00:00.0000 TDB, -17834.85, -6068.068, -14280.7
A.D. 2023-Oct-22 00:00:00.0000 TDB, -17688.5, -6129.427, -14405.87
A.D. 2023-Oct-23 00:00:00.0000 TDB, -17540.8, -6190.319, -14529.95
A.D. 2023-Oct-24 00:00:00.0000 TDB, -17391.78, -6250.738, -14652.91
A.D. 2023-Oct-25 00:00:00.0000 TDB, -17241.44, -6310.679, -14774.76
A.D. 2023-Oct-26 00:00:00.0000 TDB, -17089.77, -6370.137, -14895.48
A.D. 2023-Oct-27 00:00:00.0000 TDB, -16936.81, -6429.104, -15015.04
A.D. 2023-Oct-28 00:00:00.0000 TDB, -16782.54, -6487.577, -15133.46
A.D. 2023-Oct-29 00:00:00.0000 TDB, -16626.99, -6545.549, -15250.71
A.D. 2023-Oct-30 00:00:00.0000 TDB, -16470.15, -6603.014, -15366.77
A.D. 2023-Oct-31 00:00:00.0000 TDB, -16312.05, -6659.966, -15481.65
A.D. 2023-Nov-01 00:00:00.0000 TDB, -16152.68, -6716.401, -15595.32
A.D. 2023-Nov-02 00:00:00.0000 TDB, -15992.07, -6772.313, -15707.78
A.D. 2023-Nov-03 00:00:00.0000 TDB, -15830.21, -6827.695, -15819.01
A.D. 2023-Nov-04 00:00:00.0000 TDB, -15667.12, -6882.542, -15929
A.D. 2023-Nov-05 00:00:00.0000 TDB, -15502.81, -6936.85, -16037.74
A.D. 2023-Nov-06 00:00:00.0000 TDB, -15337.28, -6990.611, -16145.22
A.D. 2023-Nov-07 00:00:00.0000 TDB, -15170.55, -7043.821, -16251.43
A.D. 2023-Nov-08 00:00:00.0000 TDB, -15002.63, -7096.474, -16356.36
