Date, X, Y, Z
A.D. 2023-Feb-07 00:00:00.0000 TDB, 123279, -34967.08, -71800.55
A.D. 2023-Feb-08 00:00:00.0000 TDB, 123319.6, -34941.87, -71735.26
A.D. 2023-Feb-09 00:00:00.0000 TDB, 123360.2, -34916.64, -71669.95
A.D. 2023-Feb-10 00:00:00.0000 TDB, 123400.8, -34891.41, -71604.63
A.D. 2023-Feb-11 00:00:00.0000 TDB, 123441.3, -34866.17, -71539.28
A.D. 2023-Feb-12 00:00:00.0000 TDB, 123481.8, -34840.91, -71473.93
A.D. 2023-Feb-13 00:00:00.0000 TDB, 123522.3, -34815.64, -71408.55
A.D. 2023-Feb-14 00:00:00.0000 TDB, 123562.7, -34790.37, -71343.15
A.D. 2023-Feb-15 00:00:00.0000 TDB, 123603.1, -34765.08, -71277.73
A.D. 2023-Feb-16 00:00:00.0000 TDB, 123643.4, -34739.78, -71212.28
A.D. 2023-Feb-17 00:00:00.0000 TDB, 123683.7, -34714.47, -71146.81
A.D. 2023-Feb-18 00:00:00.0000 TDB, 123724, -34689.16, -71081.32
A.D. 2023-Feb-19 00:00:00.0000 TDB, 123764.3, -34663.82, -71015.8
A.D. 2023-Feb-20 00:00:00.0000 TDB, 123804.4, -34638.48, -70950.25
A.D. 2023-Feb-21 00:00:00.0000 TDB, 123844.6, -34613.13, -70884.68
A.D. 2023-Feb-22 00:00:00.0000 TDB, 123884.7, -34587.77, -70819.08
A.D. 2023-Feb-23 00:00:00.0000 TDB, 123924.8, -34562.4, -70753.46
A.D. 2023-Feb-24 00:00:00.0000 TDB, 123964.8, -34537.01, -70687.81
A.D. 2023-Feb-25 00:00:00.0000 TDB, 124004.8, -34511.62, -70622.15
A.D. 2023-Feb-26 00:00:00.0000 TDB, 124044.8, -34486.21, -70556.48
A.D. 2023-Feb-27 00:00:00.0000 TDB, 124084.7, -34460.79, -70490.77
A.D. 2023-Feb-28 00:00:00.0000 TDB, 124124.6, -34435.36, -70425.05
A.D. 2023-Mar-01 00:00:00.0000 TDB, 124164.4, -34409.92, -70359.32
A.D. 2023-Mar-02 00:00:00.0000 TDB, 124204.2, -34384.47, -70293.57
A.D. 2023-Mar-03 00:00:00.0000 TDB, 124244, -34359.01, -70227.8
A.D. 2023-Mar-04 00:00:00.0000 TDB, 124283.7, -34333.54, -70162
A.D. 2023-Mar-05 00:00:00.0000 TDB, 124323.4, -34308.06, -70096.17
A.D. 2023-Mar-06 00:00:00.0000 TDB, 124363, -34282.57, -70030.32
A.D. 2023-Mar-07 00:00:00.0000 TDB, 124402.7, -34257.06, -69964.45
A.D. 2023-Mar-08 00:00:00.0000 TDB, 124442.2, -34231.55, -69898.55
A.D. 2023-Mar-09 00:00:00.0000 TDB, 124481.8, -34206.03, -69832.62
A.D. 2023-Mar-10 00:00:00.0000 TDB, 124521.3, -34180.49, -69766.67
A.D. 2023-Mar-11 00:00:00.0000 TDB, 124560.7, -34154.95, -69700.7
A.D. 2023-Mar-12 00:00:00.0000 TDB, 124600.1, -34129.39, -69634.71
A.D. 2023-Mar-13 00:00:00.0000 TDB, 124639.5, -34103.82, -69568.69
A.D. 2023-Mar-14 00:00:00.0000 TDB, 124678.8, -34078.24, -69502.66
A.D. 2023-Mar-15 00:00:00.0000 TDB, 124718.1, -34052.65, -69436.61
A.D. 2023-Mar-16 00:00:00.0000 TDB, 124757.4, -34027.05, -69370.54
A.D. 2023-Mar-17 00:00:00.0000 TDB, 124796.6, -34001.44, -69304.46
A.D. 2023-Mar-18 00:00:00.0000 TDB, 124835.8, -33975.82, -69238.35
A.D. 2023-Mar-19 00:00:00.0000 TDB, 124874.9, -33950.18, -69172.23
A.D. 2023-Mar-20 00:00:00.0000 TDB, 124914, -33924.54, -69106.08
A.D. 2023-Mar-21 00:00:00.0000 TDB, 124953.1, -33898.89, -69039.91
A.D. 2023-Mar-22 00:00:00.0000 TDB, 124992.1, -33873.23, -68973.72
A.D. 2023-Mar-23 00:00:00.0000 TDB, 125031.1, -33847.55, -68907.48
A.D. 2023-Mar-24 00:00:00.0000 TDB, 125070.1, -33821.87, -68841.24
A.D. 2023-Mar-25 00:00:00.0000 TDB, 125109, -33796.17, -68774.96
A.D. 2023-Mar-26 00:00:00.0000 TDB, 125147.8, -33770.47, -68708.66
A.D. 2023-Mar-27 00:00:00.0000 TDB, 125186.7, -33744.75, -68642.34
A.D. 2023-Mar-28 00:00:00.0000 TDB, 125225.5, -33719.02, -68576.01
A.D. 2023-Mar-29 00:00:00.0000 TDB, 125264.2, -33693.29, -68509.65
A.D. 2023-Mar-30 00:00:00.0000 TDB, 125302.9, -33667.54, -68443.27
A.D. 2023-Mar-31 00:00:00.0000 TDB, 125341.6, -33641.78, -68376.87
A.D. 2023-Apr-01 00:00:00.0000 TDB, 125380.2, -33616.01, -68310.46
A.D. 2023-Apr-02 00:00:00.0000 TDB, 125418.8, -33590.22, -68244.03
A.D. 2023-Apr-03 00:00:00.0000 TDB, 125457.3, -33564.43, -68177.58
A.D. 2023-Apr-04 00:00:00.0000 TDB, 125495.8, -33538.63, -68111.11
A.D. 2023-Apr-05 00:00:00.0000 TDB, 125534.3, -33512.82, -68044.62
A.D. 2023-Apr-06 00:00:00.0000 TDB, 125572.7, -33487, -67978.1
A.D. 2023-Apr-07 00:00:00.0000 TDB, 125611.1, -33461.16, -67911.55
A.D. 2023-Apr-08 00:00:00.0000 TDB, 125649.5, -33435.32, -67844.99
A.D. 2023-Apr-09 00:00:00.0000 TDB, 125687.8, -33409.47, -67778.4
A.D. 2023-Apr-10 00:00:00.0000 TDB, 125726.1, -33383.61, -67711.78
A.D. 2023-Apr-11 00:00:00.0000 TDB, 125764.4, -33357.73, -67645.14
A.D. 2023-Apr-12 00:00:00.0000 TDB, 125802.6, -33331.85, -67578.48
A.D. 2023-Apr-13 00:00:00.0000 TDB, 125840.7, -33305.95, -67511.8
A.D. 2023-Apr-14 00:00:00.0000 TDB, 125878.8, -33280.04, -67445.09
A.D. 2023-Apr-15 00:00:00.0000 TDB, 125916.9, -33254.13, -67378.38
A.D. 2023-Apr-16 00:00:00.0000 TDB, 125954.9, -33228.2, -67311.64
A.D. 2023-Apr-17 00:00:00.0000 TDB, 125992.9, -33202.26, -67244.88
A.D. 2023-Apr-18 00:00:00.0000 TDB, 126030.9, -33176.31, -67178.12
A.D. 2023-Apr-19 00:00:00.0000 TDB, 126068.8, -33150.35, -67111.33
A.D. 2023-Apr-20 00:00:00.0000 TDB, 126106.6, -33124.38, -67044.52
A.D. 2023-Apr-21 00:00:00.0000 TDB, 126144.5, -33098.4, -66977.68
A.D. 2023-Apr-22 00:00:00.0000 TDB, 126182.3, -33072.41, -66910.83
A.D. 2023-Apr-23 00:00:00.0000 TDB, 126220.1, -33046.41, -66843.95
A.D. 2023-Apr-24 00:00:00.0000 TDB, 126257.8, -33020.41, -66777.05
A.D. 2023-Apr-25 00:00:00.0000 TDB, 126295.5, -32994.39, -66710.11
A.D. 2023-Apr-26 00:00:00.0000 TDB, 126333.2, -32968.36, -66643.16
A.D. 2023-Apr-27 00:00:00.0000 TDB, 126370.8, -32942.31, -66576.17
A.D. 2023-Apr-28 00:00:00.0000 TDB, 126408.3, -32916.26, -66509.18
A.D. 2023-Apr-29 00:00:00.0000 TDB, 126445.9, -32890.2, -66442.16
A.D. 2023-Apr-30 00:00:00.0000 TDB, 126483.3, -32864.13, -66375.12
A.D. 2023-May-01 00:00:00.0000 TDB, 126520.8, -32838.04, -66308.06
A.D. 2023-May-02 00:00:00.0000 TDB, 126558.1, -32811.95, -66240.99
A.D. 2023-May-03 00:00:00.0000 TDB, 126595.5, -32785.85, -66173.9
A.D. 2023-May-04 00:00:00.0000 TDB, 126632.8, -32759.73, -66106.8
A.D. 2023-May-05 00:00:00.0000 TDB, 126670.1, -32733.6, -66039.67
A.D. 2023-May-06 00:00:00.0000 TDB, 126707.3, -32707.47, -65972.53
A.D. 2023-May-07 00:00:00.0000 TDB, 126744.5, -32681.32, -65905.36
A.D. 2023-May-08 00:00:00.0000 TDB, 126781.7, -32655.17, -65838.17
A.D. 2023-May-09 00:00:00.0000 TDB, 126818.9, -32629, -65770.95
A.D. 2023-May-10 00:00:00.0000 TDB, 126856, -32602.83, -65703.72
A.D. 2023-May-11 00:00:00.0000 TDB, 126893, -32576.65, -65636.45
A.D. 2023-May-12 00:00:00.0000 TDB, 126930, -32550.45, -65569.16
A.D. 2023-May-13 00:00:00.0000 TDB, 126967, -32524.24, -65501.85
A.D. 2023-May-14 00:00:00.0000 TDB, 127003.9, -32498.03, -65434.52
A.D. 2023-May-15 00:00:00.0000 TDB, 127040.8, -32471.8, -65367.17
A.D. 2023-May-16 00:00:00.0000 TDB, 127077.6, -32445.56, -65299.8
A.D. 2023-May-17 00:00:00.0000 TDB, 127114.4, -32419.31, -65232.41
A.D. 2023-May-18 00:00:00.0000 TDB, 127151.2, -32393.06, -65165
A.D. 2023-May-19 00:00:00.0000 TDB, 127187.9, -32366.79, -65097.59
A.D. 2023-May-20 00:00:00.0000 TDB, 127224.6, -32340.51, -65030.15
A.D. 2023-May-21 00:00:00.0000 TDB, 127261.2, -32314.22, -64962.7
A.D. 2023-May-22 00:00:00.0000 TDB, 127297.8, -32287.92, -64895.23
A.D. 2023-May-23 00:00:00.0000 TDB, 127334.4, -32261.61, -64827.73
A.D. 2023-May-24 00:00:00.0000 TDB, 127370.9, -32235.29, -64760.2
A.D. 2023-May-25 00:00:00.0000 TDB, 127407.4, -32208.96, -64692.66
A.D. 2023-May-26 00:00:00.0000 TDB, 127443.9, -32182.63, -64625.09
A.D. 2023-May-27 00:00:00.0000 TDB, 127480.3, -32156.28, -64557.5
A.D. 2023-May-28 00:00:00.0000 TDB, 127516.7, -32129.92, -64489.88
A.D. 2023-May-29 00:00:00.0000 TDB, 127553, -32103.55, -64422.24
A.D. 2023-May-30 00:00:00.0000 TDB, 127589.3, -32077.17, -64354.58
A.D. 2023-May-31 00:00:00.0000 TDB, 127625.5, -32050.78, -64286.9
A.D. 2023-Jun-01 00:00:00.0000 TDB, 127661.7, -32024.38, -64219.21
A.D. 2023-Jun-02 00:00:00.0000 TDB, 127697.9, -31997.97, -64151.5
A.D. 2023-Jun-03 00:00:00.0000 TDB, 127734, -31971.55, -64083.76
A.D. 2023-Jun-04 00:00:00.0000 TDB, 127770, -31945.12, -64016.02
A.D. 2023-Jun-05 00:00:00.0000 TDB, 127806.1, -31918.68, -63948.26
A.D. 2023-Jun-06 00:00:00.0000 TDB, 127842.1, -31892.22, -63880.48
A.D. 2023-Jun-07 00:00:00.0000 TDB, 127878.1, -31865.76, -63812.68
A.D. 2023-Jun-08 00:00:00.0000 TDB, 127914, -31839.29, -63744.86
A.D. 2023-Jun-09 00:00:00.0000 TDB, 127949.9, -31812.81, -63677.01
A.D. 2023-Jun-10 00:00:00.0000 TDB, 127985.7, -31786.32, -63609.14
A.D. 2023-Jun-11 00:00:00.0000 TDB, 128021.5, -31759.82, -63541.25
A.D. 2023-Jun-12 00:00:00.0000 TDB, 128057.3, -31733.31, -63473.33
A.D. 2023-Jun-13 00:00:00.0000 TDB, 128093, -31706.8, -63405.39
A.D. 2023-Jun-14 00:00:00.0000 TDB, 128128.7, -31680.27, -63337.43
A.D. 2023-Jun-15 00:00:00.0000 TDB, 128164.3, -31653.72, -63269.45
A.D. 2023-Jun-16 00:00:00.0000 TDB, 128199.9, -31627.17, -63201.45
A.D. 2023-Jun-17 00:00:00.0000 TDB, 128235.5, -31600.62, -63133.43
A.D. 2023-Jun-18 00:00:00.0000 TDB, 128271, -31574.04, -63065.39
A.D. 2023-Jun-19 00:00:00.0000 TDB, 128306.5, -31547.46, -62997.34
A.D. 2023-Jun-20 00:00:00.0000 TDB, 128341.9, -31520.87, -62929.28
A.D. 2023-Jun-21 00:00:00.0000 TDB, 128377.3, -31494.27, -62861.2
A.D. 2023-Jun-22 00:00:00.0000 TDB, 128412.6, -31467.65, -62793.09
A.D. 2023-Jun-23 00:00:00.0000 TDB, 128447.9, -31441.03, -62724.98
A.D. 2023-Jun-24 00:00:00.0000 TDB, 128483.2, -31414.4, -62656.84
A.D. 2023-Jun-25 00:00:00.0000 TDB, 128518.5, -31387.76, -62588.67
A.D. 2023-Jun-26 00:00:00.0000 TDB, 128553.7, -31361.11, -62520.49
A.D. 2023-Jun-27 00:00:00.0000 TDB, 128588.8, -31334.46, -62452.27
A.D. 2023-Jun-28 00:00:00.0000 TDB, 128623.9, -31307.79, -62384.04
A.D. 2023-Jun-29 00:00:00.0000 TDB, 128659, -31281.11, -62315.78
A.D. 2023-Jun-30 00:00:00.0000 TDB, 128694.1, -31254.42, -62247.5
A.D. 2023-Jul-01 00:00:00.0000 TDB, 128729, -31227.72, -62179.2
A.D. 2023-Jul-02 00:00:00.0000 TDB, 128764, -31201.01, -62110.88
A.D. 2023-Jul-03 00:00:00.0000 TDB, 128798.9, -31174.29, -62042.55
A.D. 2023-Jul-04 00:00:00.0000 TDB, 128833.7, -31147.56, -61974.2
A.D. 2023-Jul-05 00:00:00.0000 TDB, 128868.6, -31120.82, -61905.83
A.D. 2023-Jul-06 00:00:00.0000 TDB, 128903.3, -31094.07, -61837.45
A.D. 2023-Jul-07 00:00:00.0000 TDB, 128938.1, -31067.31, -61769.05
A.D. 2023-Jul-08 00:00:00.0000 TDB, 128972.8, -31040.54, -61700.64
A.D. 2023-Jul-09 00:00:00.0000 TDB, 129007.4, -31013.76, -61632.2
A.D. 2023-Jul-10 00:00:00.0000 TDB, 129042.1, -30986.97, -61563.75
A.D. 2023-Jul-11 00:00:00.0000 TDB, 129076.7, -30960.18, -61495.27
A.D. 2023-Jul-12 00:00:00.0000 TDB, 129111.2, -30933.37, -61426.77
A.D. 2023-Jul-13 00:00:00.0000 TDB, 129145.7, -30906.55, -61358.24
A.D. 2023-Jul-14 00:00:00.0000 TDB, 129180.2, -30879.72, -61289.7
A.D. 2023-Jul-15 00:00:00.0000 TDB, 129214.6, -30852.89, -61221.13
A.D. 2023-Jul-16 00:00:00.0000 TDB, 129249, -30826.04, -61152.53
A.D. 2023-Jul-17 00:00:00.0000 TDB, 129283.3, -30799.19, -61083.92
A.D. 2023-Jul-18 00:00:00.0000 TDB, 129317.6, -30772.32, -61015.29
A.D. 2023-Jul-19 00:00:00.0000 TDB, 129351.9, -30745.44, -60946.64
A.D. 2023-Jul-20 00:00:00.0000 TDB, 129386.1, -30718.56, -60877.98
A.D. 2023-Jul-21 00:00:00.0000 TDB, 129420.2, -30691.66, -60809.3
A.D. 2023-Jul-22 00:00:00.0000 TDB, 129454.4, -30664.76, -60740.61
A.D. 2023-Jul-23 00:00:00.0000 TDB, 129488.4, -30637.84, -60671.91
A.D. 2023-Jul-24 00:00:00.0000 TDB, 129522.5, -30610.91, -60603.19
A.D. 2023-Jul-25 00:00:00.0000 TDB, 129556.5, -30583.98, -60534.45
A.D. 2023-Jul-26 00:00:00.0000 TDB, 129590.5, -30557.03, -60465.68
A.D. 2023-Jul-27 00:00:00.0000 TDB, 129624.4, -30530.08, -60396.89
A.D. 2023-Jul-28 00:00:00.0000 TDB, 129658.3, -30503.12, -60328.08
A.D. 2023-Jul-29 00:00:00.0000 TDB, 129692.2, -30476.14, -60259.25
A.D. 2023-Jul-30 00:00:00.0000 TDB, 129726, -30449.16, -60190.39
A.D. 2023-Jul-31 00:00:00.0000 TDB, 129759.7, -30422.17, -60121.51
A.D. 2023-Aug-01 00:00:00.0000 TDB, 129793.5, -30395.17, -60052.61
A.D. 2023-Aug-02 00:00:00.0000 TDB, 129827.1, -30368.16, -59983.69
A.D. 2023-Aug-03 00:00:00.0000 TDB, 129860.8, -30341.14, -59914.75
A.D. 2023-Aug-04 00:00:00.0000 TDB, 129894.4, -30314.11, -59845.8
A.D. 2023-Aug-05 00:00:00.0000 TDB, 129927.9, -30287.07, -59776.83
A.D. 2023-Aug-06 00:00:00.0000 TDB, 129961.4, -30260.01, -59707.85
A.D. 2023-Aug-07 00:00:00.0000 TDB, 129994.9, -30232.95, -59638.86
A.D. 2023-Aug-08 00:00:00.0000 TDB, 130028.3, -30205.88, -59569.84
A.D. 2023-Aug-09 00:00:00.0000 TDB, 130061.7, -30178.8, -59500.82
A.D. 2023-Aug-10 00:00:00.0000 TDB, 130095.1, -30151.71, -59431.77
A.D. 2023-Aug-11 00:00:00.0000 TDB, 130128.4, -30124.62, -59362.7
A.D. 2023-Aug-12 00:00:00.0000 TDB, 130161.6, -30097.51, -59293.61
A.D. 2023-Aug-13 00:00:00.0000 TDB, 130194.9, -30070.39, -59224.49
A.D. 2023-Aug-14 00:00:00.0000 TDB, 130228.1, -30043.27, -59155.36
A.D. 2023-Aug-15 00:00:00.0000 TDB, 130261.2, -30016.13, -59086.2
A.D. 2023-Aug-16 00:00:00.0000 TDB, 130294.4, -29988.99, -59017.01
A.D. 2023-Aug-17 00:00:00.0000 TDB, 130327.4, -29961.83, -58947.81
A.D. 2023-Aug-18 00:00:00.0000 TDB, 130360.4, -29934.67, -58878.59
A.D. 2023-Aug-19 00:00:00.0000 TDB, 130393.4, -29907.49, -58809.35
A.D. 2023-Aug-20 00:00:00.0000 TDB, 130426.3, -29880.31, -58740.1
A.D. 2023-Aug-21 00:00:00.0000 TDB, 130459.2, -29853.11, -58670.84
A.D. 2023-Aug-22 00:00:00.0000 TDB, 130492.1, -29825.91, -58601.55
A.D. 2023-Aug-23 00:00:00.0000 TDB, 130524.9, -29798.7, -58532.26
A.D. 2023-Aug-24 00:00:00.0000 TDB, 130557.6, -29771.47, -58462.95
A.D. 2023-Aug-25 00:00:00.0000 TDB, 130590.4, -29744.24, -58393.61
A.D. 2023-Aug-26 00:00:00.0000 TDB, 130623.1, -29717, -58324.27
A.D. 2023-Aug-27 00:00:00.0000 TDB, 130655.7, -29689.75, -58254.9
A.D. 2023-Aug-28 00:00:00.0000 TDB, 130688.3, -29662.49, -58185.51
A.D. 2023-Aug-29 00:00:00.0000 TDB, 130720.9, -29635.22, -58116.1
A.D. 2023-Aug-30 00:00:00.0000 TDB, 130753.4, -29607.95, -58046.66
A.D. 2023-Aug-31 00:00:00.0000 TDB, 130785.9, -29580.66, -57977.2
A.D. 2023-Sep-01 00:00:00.0000 TDB, 130818.4, -29553.36, -57907.73
A.D. 2023-Sep-02 00:00:00.0000 TDB, 130850.8, -29526.06, -57838.22
A.D. 2023-Sep-03 00:00:00.0000 TDB, 130883.1, -29498.74, -57768.7
A.D. 2023-Sep-04 00:00:00.0000 TDB, 130915.4, -29471.42, -57699.18
A.D. 2023-Sep-05 00:00:00.0000 TDB, 130947.7, -29444.08, -57629.63
A.D. 2023-Sep-06 00:00:00.0000 TDB, 130979.9, -29416.74, -57560.06
A.D. 2023-Sep-07 00:00:00.0000 TDB, 131012.1, -29389.38, -57490.48
A.D. 2023-Sep-08 00:00:00.0000 TDB, 131044.2, -29362.02, -57420.89
A.D. 2023-Sep-09 00:00:00.0000 TDB, 131076.3, -29334.64, -57351.29
A.D. 2023-Sep-10 00:00:00.0000 TDB, 131108.4, -29307.26, -57281.66
A.D. 2023-Sep-11 00:00:00.0000 TDB, 131140.4, -29279.87, -57212.03
A.D. 2023-Sep-12 00:00:00.0000 TDB, 131172.4, -29252.47, -57142.36
A.D. 2023-Sep-13 00:00:00.0000 TDB, 131204.4, -29225.06, -57072.68
A.D. 2023-Sep-14 00:00:00.0000 TDB, 131236.3, -29197.64, -57002.97
A.D. 2023-Sep-15 00:00:00.0000 TDB, 131268.1, -29170.22, -56933.24
A.D. 2023-Sep-16 00:00:00.0000 TDB, 131300, -29142.78, -56863.5
A.D. 2023-Sep-17 00:00:00.0000 TDB, 131331.8, -29115.34, -56793.72
A.D. 2023-Sep-18 00:00:00.0000 TDB, 131363.5, -29087.88, -56723.93
A.D. 2023-Sep-19 00:00:00.0000 TDB, 131395.2, -29060.42, -56654.13
A.D. 2023-Sep-20 00:00:00.0000 TDB, 131426.8, -29032.94, -56584.3
A.D. 2023-Sep-21 00:00:00.0000 TDB, 131458.4, -29005.46, -56514.46
A.D. 2023-Sep-22 00:00:00.0000 TDB, 131490, -28977.96, -56444.61
A.D. 2023-Sep-23 00:00:00.0000 TDB, 131521.5, -28950.46, -56374.74
A.D. 2023-Sep-24 00:00:00.0000 TDB, 131553, -28922.95, -56304.86
A.D. 2023-Sep-25 00:00:00.0000 TDB, 131584.4, -28895.43, -56234.97
A.D. 2023-Sep-26 00:00:00.0000 TDB, 131615.8, -28867.9, -56165.05
A.D. 2023-Sep-27 00:00:00.0000 TDB, 131647.1, -28840.36, -56095.13
A.D. 2023-Sep-28 00:00:00.0000 TDB, 131678.5, -28812.81, -56025.17
A.D. 2023-Sep-29 00:00:00.0000 TDB, 131709.7, -28785.25, -55955.2
A.D. 2023-Sep-30 00:00:00.0000 TDB, 131741, -28757.69, -55885.21
A.D. 2023-Oct-01 00:00:00.0000 TDB, 131772.2, -28730.12, -55815.2
A.D. 2023-Oct-02 00:00:00.0000 TDB, 131803.3, -28702.53, -55745.16
A.D. 2023-Oct-03 00:00:00.0000 TDB, 131834.4, -28674.94, -55675.1
A.D. 2023-Oct-04 00:00:00.0000 TDB, 131865.5, -28647.34, -55605.02
A.D. 2023-Oct-05 00:00:00.0000 TDB, 131896.5, -28619.72, -55534.93
A.D. 2023-Oct-06 00:00:00.0000 TDB, 131927.5, -28592.1, -55464.82
A.D. 2023-Oct-07 00:00:00.0000 TDB, 131958.4, -28564.47, -55394.7
A.D. 2023-Oct-08 00:00:00.0000 TDB, 131989.3, -28536.83, -55324.56
A.D. 2023-Oct-09 00:00:00.0000 TDB, 132020.1, -28509.18, -55254.41
A.D. 2023-Oct-10 00:00:00.0000 TDB, 132050.9, -28481.52, -55184.24
A.D. 2023-Oct-11 00:00:00.0000 TDB, 132081.7, -28453.86, -55114.06
A.D. 2023-Oct-12 00:00:00.0000 TDB, 132112.4, -28426.18, -55043.87
A.D. 2023-Oct-13 00:00:00.0000 TDB, 132143.1, -28398.5, -54973.65
A.D. 2023-Oct-14 00:00:00.0000 TDB, 132173.8, -28370.8, -54903.43
A.D. 2023-Oct-15 00:00:00.0000 TDB, 132204.4, -28343.1, -54833.16
A.D. 2023-Oct-16 00:00:00.0000 TDB, 132234.9, -28315.39, -54762.89
A.D. 2023-Oct-17 00:00:00.0000 TDB, 132265.5, -28287.67, -54692.59
A.D. 2023-Oct-18 00:00:00.0000 TDB, 132295.9, -28259.94, -54622.27
A.D. 2023-Oct-19 00:00:00.0000 TDB, 132326.4, -28232.2, -54551.94
A.D. 2023-Oct-20 00:00:00.0000 TDB, 132356.8, -28204.46, -54481.57
A.D. 2023-Oct-21 00:00:00.0000 TDB, 132387.1, -28176.7, -54411.2
A.D. 2023-Oct-22 00:00:00.0000 TDB, 132417.4, -28148.93, -54340.81
A.D. 2023-Oct-23 00:00:00.0000 TDB, 132447.6, -28121.16, -54270.41
A.D. 2023-Oct-24 00:00:00.0000 TDB, 132477.8, -28093.37, -54199.99
A.D. 2023-Oct-25 00:00:00.0000 TDB, 132508, -28065.58, -54129.56
A.D. 2023-Oct-26 00:00:00.0000 TDB, 132538.1, -28037.78, -54059.12
A.D. 2023-Oct-27 00:00:00.0000 TDB, 132568.2, -28009.96, -53988.66
A.D. 2023-Oct-28 00:00:00.0000 TDB, 132598.3, -27982.14, -53918.19
A.D. 2023-Oct-29 00:00:00.0000 TDB, 132628.3, -27954.31, -53847.69
A.D. 2023-Oct-30 00:00:00.0000 TDB, 132658.3, -27926.48, -53777.18
A.D. 2023-Oct-31 00:00:00.0000 TDB, 132688.2, -27898.63, -53706.65
A.D. 2023-Nov-01 00:00:00.0000 TDB, 132718.1, -27870.78, -53636.1
A.D. 2023-Nov-02 00:00:00.0000 TDB, 132747.9, -27842.92, -53565.52
A.D. 2023-Nov-03 00:00:00.0000 TDB, 132777.7, -27815.04, -53494.93
A.D. 2023-Nov-04 00:00:00.0000 TDB, 132807.5, -27787.16, -53424.31
A.D. 2023-Nov-05 00:00:00.0000 TDB, 132837.2, -27759.27, -53353.68
A.D. 2023-Nov-06 00:00:00.0000 TDB, 132866.9, -27731.37, -53283.03
A.D. 2023-Nov-07 00:00:00.0000 TDB, 132896.5, -27703.46, -53212.36
A.D. 2023-Nov-08 00:00:00.0000 TDB, 132926.1, -27675.54, -53141.69
A.D. 2023-Nov-09 00:00:00.0000 TDB, 132955.6, -27647.62, -53071
