Date, X, Y, Z
A.D. 2023-Feb-13 00:00:00.0000 TDB, -134.6801, 1.189338, -5.232973
A.D. 2023-Feb-14 00:00:00.0000 TDB, -134.6578, 1.137106, -5.354847
A.D. 2023-Feb-15 00:00:00.0000 TDB, -134.6353, 1.084893, -5.476668
A.D. 2023-Feb-16 00:00:00.0000 TDB, -134.6126, 1.032697, -5.598433
A.D. 2023-Feb-17 00:00:00.0000 TDB, -134.5898, 0.9805204, -5.720143
A.D. 2023-Feb-18 00:00:00.0000 TDB, -134.5668, 0.9283619, -5.841797
A.D. 2023-Feb-19 00:00:00.0000 TDB, -134.5436, 0.8762222, -5.963394
A.D. 2023-Feb-20 00:00:00.0000 TDB, -134.5202, 0.8241014, -6.084935
A.D. 2023-Feb-21 00:00:00.0000 TDB, -134.4966, 0.7719998, -6.206418
A.D. 2023-Feb-22 00:00:00.0000 TDB, -134.4729, 0.7199175, -6.327843
A.D. 2023-Feb-23 00:00:00.0000 TDB, -134.4489, 0.6678548, -6.449211
A.D. 2023-Feb-24 00:00:00.0000 TDB, -134.4248, 0.6158119, -6.570519
A.D. 2023-Feb-25 00:00:00.0000 TDB, -134.4005, 0.5637889, -6.69177
A.D. 2023-Feb-26 00:00:00.0000 TDB, -134.3761, 0.511786, -6.812959
A.D. 2023-Feb-27 00:00:00.0000 TDB, -134.3515, 0.4598035, -6.93409
A.D. 2023-Feb-28 00:00:00.0000 TDB, -134.3266, 0.4078416, -7.05516
A.D. 2023-Mar-01 00:00:00.0000 TDB, -134.3016, 0.3559003, -7.17617
A.D. 2023-Mar-02 00:00:00.0000 TDB, -134.2765, 0.3039798, -7.297119
A.D. 2023-Mar-03 00:00:00.0000 TDB, -134.2511, 0.2520804, -7.418006
A.D. 2023-Mar-04 00:00:00.0000 TDB, -134.2256, 0.2002023, -7.538832
A.D. 2023-Mar-05 00:00:00.0000 TDB, -134.1999, 0.1483456, -7.659596
A.D. 2023-Mar-06 00:00:00.0000 TDB, -134.174, 0.09651046, -7.780298
A.D. 2023-Mar-07 00:00:00.0000 TDB, -134.148, 0.04469708, -7.900936
A.D. 2023-Mar-08 00:00:00.0000 TDB, -134.1218, -0.007094365, -8.021512
A.D. 2023-Mar-09 00:00:00.0000 TDB, -134.0954, -0.05886369, -8.142023
A.D. 2023-Mar-10 00:00:00.0000 TDB, -134.0688, -0.1106107, -8.262472
A.D. 2023-Mar-11 00:00:00.0000 TDB, -134.0421, -0.1623352, -8.382855
A.D. 2023-Mar-12 00:00:00.0000 TDB, -134.0152, -0.2140371, -8.503175
A.D. 2023-Mar-13 00:00:00.0000 TDB, -133.9881, -0.2657161, -8.623429
A.D. 2023-Mar-14 00:00:00.0000 TDB, -133.9608, -0.3173719, -8.743618
A.D. 2023-Mar-15 00:00:00.0000 TDB, -133.9334, -0.3690045, -8.863742
A.D. 2023-Mar-16 00:00:00.0000 TDB, -133.9058, -0.4206136, -8.983798
A.D. 2023-Mar-17 00:00:00.0000 TDB, -133.878, -0.4721988, -9.103788
A.D. 2023-Mar-18 00:00:00.0000 TDB, -133.8501, -0.5237601, -9.223711
A.D. 2023-Mar-19 00:00:00.0000 TDB, -133.822, -0.575297, -9.343566
A.D. 2023-Mar-20 00:00:00.0000 TDB, -133.7937, -0.6268093, -9.463353
A.D. 2023-Mar-21 00:00:00.0000 TDB, -133.7653, -0.6782966, -9.583072
A.D. 2023-Mar-22 00:00:00.0000 TDB, -133.7366, -0.7297587, -9.702721
A.D. 2023-Mar-23 00:00:00.0000 TDB, -133.7079, -0.7811953, -9.8223
A.D. 2023-Mar-24 00:00:00.0000 TDB, -133.6789, -0.8326058, -9.941808
A.D. 2023-Mar-25 00:00:00.0000 TDB, -133.6498, -0.88399, -10.06124
A.D. 2023-Mar-26 00:00:00.0000 TDB, -133.6205, -0.9353476, -10.18061
A.D. 2023-Mar-27 00:00:00.0000 TDB, -133.5911, -0.986678, -10.2999
A.D. 2023-Mar-28 00:00:00.0000 TDB, -133.5615, -1.037981, -10.41912
A.D. 2023-Mar-29 00:00:00.0000 TDB, -133.5317, -1.089256, -10.53827
A.D. 2023-Mar-30 00:00:00.0000 TDB, -133.5018, -1.140503, -10.65735
A.D. 2023-Mar-31 00:00:00.0000 TDB, -133.4717, -1.191722, -10.77635
A.D. 2023-Apr-01 00:00:00.0000 TDB, -133.4415, -1.242912, -10.89527
A.D. 2023-Apr-02 00:00:00.0000 TDB, -133.4111, -1.294073, -11.01412
A.D. 2023-Apr-03 00:00:00.0000 TDB, -133.3805, -1.345206, -11.1329
A.D. 2023-Apr-04 00:00:00.0000 TDB, -133.3498, -1.39631, -11.2516
A.D. 2023-Apr-05 00:00:00.0000 TDB, -133.319, -1.447384, -11.37023
A.D. 2023-Apr-06 00:00:00.0000 TDB, -133.288, -1.49843, -11.48879
A.D. 2023-Apr-07 00:00:00.0000 TDB, -133.2568, -1.549448, -11.60727
A.D. 2023-Apr-08 00:00:00.0000 TDB, -133.2255, -1.600437, -11.72568
A.D. 2023-Apr-09 00:00:00.0000 TDB, -133.1941, -1.651398, -11.84402
A.D. 2023-Apr-10 00:00:00.0000 TDB, -133.1625, -1.702331, -11.96229
A.D. 2023-Apr-11 00:00:00.0000 TDB, -133.1307, -1.753236, -12.08049
A.D. 2023-Apr-12 00:00:00.0000 TDB, -133.0988, -1.804114, -12.19862
A.D. 2023-Apr-13 00:00:00.0000 TDB, -133.0668, -1.854966, -12.31669
A.D. 2023-Apr-14 00:00:00.0000 TDB, -133.0347, -1.90579, -12.43468
A.D. 2023-Apr-15 00:00:00.0000 TDB, -133.0023, -1.956589, -12.55261
A.D. 2023-Apr-16 00:00:00.0000 TDB, -132.9699, -2.007361, -12.67047
A.D. 2023-Apr-17 00:00:00.0000 TDB, -132.9373, -2.058108, -12.78827
A.D. 2023-Apr-18 00:00:00.0000 TDB, -132.9046, -2.10883, -12.906
A.D. 2023-Apr-19 00:00:00.0000 TDB, -132.8717, -2.159527, -13.02367
A.D. 2023-Apr-20 00:00:00.0000 TDB, -132.8387, -2.210199, -13.14127
A.D. 2023-Apr-21 00:00:00.0000 TDB, -132.8055, -2.260847, -13.25881
A.D. 2023-Apr-22 00:00:00.0000 TDB, -132.7722, -2.311471, -13.37629
A.D. 2023-Apr-23 00:00:00.0000 TDB, -132.7388, -2.362071, -13.49371
A.D. 2023-Apr-24 00:00:00.0000 TDB, -132.7052, -2.412647, -13.61106
A.D. 2023-Apr-25 00:00:00.0000 TDB, -132.6715, -2.463201, -13.72836
A.D. 2023-Apr-26 00:00:00.0000 TDB, -132.6377, -2.513731, -13.8456
A.D. 2023-Apr-27 00:00:00.0000 TDB, -132.6037, -2.564239, -13.96277
A.D. 2023-Apr-28 00:00:00.0000 TDB, -132.5696, -2.614725, -14.07989
A.D. 2023-Apr-29 00:00:00.0000 TDB, -132.5353, -2.665188, -14.19695
A.D. 2023-Apr-30 00:00:00.0000 TDB, -132.5009, -2.71563, -14.31395
A.D. 2023-May-01 00:00:00.0000 TDB, -132.4664, -2.76605, -14.4309
A.D. 2023-May-02 00:00:00.0000 TDB, -132.4317, -2.816448, -14.54779
A.D. 2023-May-03 00:00:00.0000 TDB, -132.3969, -2.866825, -14.66462
A.D. 2023-May-04 00:00:00.0000 TDB, -132.3619, -2.917182, -14.7814
A.D. 2023-May-05 00:00:00.0000 TDB, -132.3268, -2.967517, -14.89812
A.D. 2023-May-06 00:00:00.0000 TDB, -132.2916, -3.017833, -15.01479
A.D. 2023-May-07 00:00:00.0000 TDB, -132.2562, -3.068128, -15.13141
A.D. 2023-May-08 00:00:00.0000 TDB, -132.2207, -3.118402, -15.24797
A.D. 2023-May-09 00:00:00.0000 TDB, -132.1851, -3.168658, -15.36447
A.D. 2023-May-10 00:00:00.0000 TDB, -132.1493, -3.218894, -15.48093
A.D. 2023-May-11 00:00:00.0000 TDB, -132.1134, -3.26911, -15.59733
A.D. 2023-May-12 00:00:00.0000 TDB, -132.0773, -3.319307, -15.71368
A.D. 2023-May-13 00:00:00.0000 TDB, -132.0411, -3.369486, -15.82998
A.D. 2023-May-14 00:00:00.0000 TDB, -132.0048, -3.419645, -15.94623
A.D. 2023-May-15 00:00:00.0000 TDB, -131.9683, -3.469787, -16.06243
A.D. 2023-May-16 00:00:00.0000 TDB, -131.9317, -3.51991, -16.17858
A.D. 2023-May-17 00:00:00.0000 TDB, -131.895, -3.570015, -16.29468
A.D. 2023-May-18 00:00:00.0000 TDB, -131.8581, -3.620103, -16.41073
A.D. 2023-May-19 00:00:00.0000 TDB, -131.821, -3.670172, -16.52673
A.D. 2023-May-20 00:00:00.0000 TDB, -131.7839, -3.720225, -16.64269
A.D. 2023-May-21 00:00:00.0000 TDB, -131.7466, -3.77026, -16.75859
A.D. 2023-May-22 00:00:00.0000 TDB, -131.7091, -3.820279, -16.87445
A.D. 2023-May-23 00:00:00.0000 TDB, -131.6715, -3.870281, -16.99026
A.D. 2023-May-24 00:00:00.0000 TDB, -131.6338, -3.920266, -17.10603
A.D. 2023-May-25 00:00:00.0000 TDB, -131.5959, -3.970234, -17.22175
A.D. 2023-May-26 00:00:00.0000 TDB, -131.5579, -4.020187, -17.33742
A.D. 2023-May-27 00:00:00.0000 TDB, -131.5197, -4.070124, -17.45305
A.D. 2023-May-28 00:00:00.0000 TDB, -131.4814, -4.120045, -17.56864
A.D. 2023-May-29 00:00:00.0000 TDB, -131.443, -4.16995, -17.68418
A.D. 2023-May-30 00:00:00.0000 TDB, -131.4044, -4.219841, -17.79967
A.D. 2023-May-31 00:00:00.0000 TDB, -131.3657, -4.269715, -17.91512
A.D. 2023-Jun-01 00:00:00.0000 TDB, -131.3268, -4.319575, -18.03053
A.D. 2023-Jun-02 00:00:00.0000 TDB, -131.2878, -4.36942, -18.14589
A.D. 2023-Jun-03 00:00:00.0000 TDB, -131.2486, -4.41925, -18.26121
A.D. 2023-Jun-04 00:00:00.0000 TDB, -131.2093, -4.469065, -18.37649
A.D. 2023-Jun-05 00:00:00.0000 TDB, -131.1698, -4.518866, -18.49172
A.D. 2023-Jun-06 00:00:00.0000 TDB, -131.1302, -4.568652, -18.60691
A.D. 2023-Jun-07 00:00:00.0000 TDB, -131.0905, -4.618424, -18.72206
A.D. 2023-Jun-08 00:00:00.0000 TDB, -131.0506, -4.668181, -18.83717
A.D. 2023-Jun-09 00:00:00.0000 TDB, -131.0105, -4.717925, -18.95223
A.D. 2023-Jun-10 00:00:00.0000 TDB, -130.9703, -4.767654, -19.06725
A.D. 2023-Jun-11 00:00:00.0000 TDB, -130.93, -4.817369, -19.18223
A.D. 2023-Jun-12 00:00:00.0000 TDB, -130.8895, -4.86707, -19.29717
A.D. 2023-Jun-13 00:00:00.0000 TDB, -130.8488, -4.916756, -19.41206
A.D. 2023-Jun-14 00:00:00.0000 TDB, -130.808, -4.966428, -19.52691
A.D. 2023-Jun-15 00:00:00.0000 TDB, -130.767, -5.016086, -19.64172
A.D. 2023-Jun-16 00:00:00.0000 TDB, -130.7259, -5.06573, -19.75648
A.D. 2023-Jun-17 00:00:00.0000 TDB, -130.6846, -5.115358, -19.8712
A.D. 2023-Jun-18 00:00:00.0000 TDB, -130.6432, -5.164972, -19.98588
A.D. 2023-Jun-19 00:00:00.0000 TDB, -130.6016, -5.214571, -20.10051
A.D. 2023-Jun-20 00:00:00.0000 TDB, -130.5599, -5.264154, -20.2151
A.D. 2023-Jun-21 00:00:00.0000 TDB, -130.518, -5.313722, -20.32964
A.D. 2023-Jun-22 00:00:00.0000 TDB, -130.4759, -5.363274, -20.44413
A.D. 2023-Jun-23 00:00:00.0000 TDB, -130.4337, -5.41281, -20.55858
A.D. 2023-Jun-24 00:00:00.0000 TDB, -130.3913, -5.46233, -20.67298
A.D. 2023-Jun-25 00:00:00.0000 TDB, -130.3488, -5.511833, -20.78733
A.D. 2023-Jun-26 00:00:00.0000 TDB, -130.3061, -5.561319, -20.90164
A.D. 2023-Jun-27 00:00:00.0000 TDB, -130.2633, -5.610787, -21.01589
A.D. 2023-Jun-28 00:00:00.0000 TDB, -130.2203, -5.660239, -21.1301
A.D. 2023-Jun-29 00:00:00.0000 TDB, -130.1771, -5.709672, -21.24426
A.D. 2023-Jun-30 00:00:00.0000 TDB, -130.1338, -5.759089, -21.35837
A.D. 2023-Jul-01 00:00:00.0000 TDB, -130.0903, -5.808487, -21.47243
A.D. 2023-Jul-02 00:00:00.0000 TDB, -130.0467, -5.857868, -21.58644
A.D. 2023-Jul-03 00:00:00.0000 TDB, -130.0029, -5.90723, -21.7004
A.D. 2023-Jul-04 00:00:00.0000 TDB, -129.959, -5.956576, -21.81431
A.D. 2023-Jul-05 00:00:00.0000 TDB, -129.9148, -6.005904, -21.92818
A.D. 2023-Jul-06 00:00:00.0000 TDB, -129.8706, -6.055214, -22.042
A.D. 2023-Jul-07 00:00:00.0000 TDB, -129.8262, -6.104508, -22.15577
A.D. 2023-Jul-08 00:00:00.0000 TDB, -129.7816, -6.153784, -22.26949
A.D. 2023-Jul-09 00:00:00.0000 TDB, -129.7369, -6.203044, -22.38316
A.D. 2023-Jul-10 00:00:00.0000 TDB, -129.692, -6.252287, -22.49679
A.D. 2023-Jul-11 00:00:00.0000 TDB, -129.6469, -6.301514, -22.61037
A.D. 2023-Jul-12 00:00:00.0000 TDB, -129.6017, -6.350725, -22.72391
A.D. 2023-Jul-13 00:00:00.0000 TDB, -129.5564, -6.39992, -22.83739
A.D. 2023-Jul-14 00:00:00.0000 TDB, -129.5108, -6.449098, -22.95084
A.D. 2023-Jul-15 00:00:00.0000 TDB, -129.4651, -6.49826, -23.06423
A.D. 2023-Jul-16 00:00:00.0000 TDB, -129.4193, -6.547408, -23.17759
A.D. 2023-Jul-17 00:00:00.0000 TDB, -129.3733, -6.596539, -23.29089
A.D. 2023-Jul-18 00:00:00.0000 TDB, -129.3271, -6.645655, -23.40415
A.D. 2023-Jul-19 00:00:00.0000 TDB, -129.2808, -6.694756, -23.51736
A.D. 2023-Jul-20 00:00:00.0000 TDB, -129.2343, -6.74384, -23.63053
A.D. 2023-Jul-21 00:00:00.0000 TDB, -129.1876, -6.792909, -23.74365
A.D. 2023-Jul-22 00:00:00.0000 TDB, -129.1408, -6.841962, -23.85672
A.D. 2023-Jul-23 00:00:00.0000 TDB, -129.0938, -6.891, -23.96975
A.D. 2023-Jul-24 00:00:00.0000 TDB, -129.0466, -6.940022, -24.08273
A.D. 2023-Jul-25 00:00:00.0000 TDB, -128.9993, -6.989029, -24.19566
A.D. 2023-Jul-26 00:00:00.0000 TDB, -128.9518, -7.03802, -24.30854
A.D. 2023-Jul-27 00:00:00.0000 TDB, -128.9041, -7.086995, -24.42138
A.D. 2023-Jul-28 00:00:00.0000 TDB, -128.8563, -7.135953, -24.53416
A.D. 2023-Jul-29 00:00:00.0000 TDB, -128.8083, -7.184896, -24.6469
A.D. 2023-Jul-30 00:00:00.0000 TDB, -128.7601, -7.233821, -24.75959
A.D. 2023-Jul-31 00:00:00.0000 TDB, -128.7117, -7.282731, -24.87222
A.D. 2023-Aug-01 00:00:00.0000 TDB, -128.6632, -7.331624, -24.98481
A.D. 2023-Aug-02 00:00:00.0000 TDB, -128.6145, -7.380499, -25.09735
A.D. 2023-Aug-03 00:00:00.0000 TDB, -128.5656, -7.429358, -25.20983
A.D. 2023-Aug-04 00:00:00.0000 TDB, -128.5165, -7.4782, -25.32226
A.D. 2023-Aug-05 00:00:00.0000 TDB, -128.4673, -7.527024, -25.43464
A.D. 2023-Aug-06 00:00:00.0000 TDB, -128.4179, -7.57583, -25.54697
A.D. 2023-Aug-07 00:00:00.0000 TDB, -128.3683, -7.624619, -25.65924
A.D. 2023-Aug-08 00:00:00.0000 TDB, -128.3185, -7.67339, -25.77146
A.D. 2023-Aug-09 00:00:00.0000 TDB, -128.2686, -7.722141, -25.88362
A.D. 2023-Aug-10 00:00:00.0000 TDB, -128.2185, -7.770875, -25.99573
A.D. 2023-Aug-11 00:00:00.0000 TDB, -128.1682, -7.81959, -26.10778
A.D. 2023-Aug-12 00:00:00.0000 TDB, -128.1177, -7.868285, -26.21977
A.D. 2023-Aug-13 00:00:00.0000 TDB, -128.067, -7.916961, -26.3317
A.D. 2023-Aug-14 00:00:00.0000 TDB, -128.0162, -7.965617, -26.44357
A.D. 2023-Aug-15 00:00:00.0000 TDB, -127.9651, -8.014253, -26.55539
A.D. 2023-Aug-16 00:00:00.0000 TDB, -127.9139, -8.062869, -26.66715
A.D. 2023-Aug-17 00:00:00.0000 TDB, -127.8625, -8.111465, -26.77884
A.D. 2023-Aug-18 00:00:00.0000 TDB, -127.811, -8.160038, -26.89047
A.D. 2023-Aug-19 00:00:00.0000 TDB, -127.7592, -8.208591, -27.00204
A.D. 2023-Aug-20 00:00:00.0000 TDB, -127.7073, -8.257122, -27.11355
A.D. 2023-Aug-21 00:00:00.0000 TDB, -127.6551, -8.305632, -27.22499
A.D. 2023-Aug-22 00:00:00.0000 TDB, -127.6028, -8.354118, -27.33636
A.D. 2023-Aug-23 00:00:00.0000 TDB, -127.5503, -8.402583, -27.44768
A.D. 2023-Aug-24 00:00:00.0000 TDB, -127.4976, -8.451024, -27.55892
A.D. 2023-Aug-25 00:00:00.0000 TDB, -127.4448, -8.499443, -27.67009
A.D. 2023-Aug-26 00:00:00.0000 TDB, -127.3917, -8.547837, -27.7812
A.D. 2023-Aug-27 00:00:00.0000 TDB, -127.3385, -8.596208, -27.89224
A.D. 2023-Aug-28 00:00:00.0000 TDB, -127.285, -8.644554, -28.00321
A.D. 2023-Aug-29 00:00:00.0000 TDB, -127.2314, -8.692874, -28.1141
A.D. 2023-Aug-30 00:00:00.0000 TDB, -127.1776, -8.74117, -28.22492
A.D. 2023-Aug-31 00:00:00.0000 TDB, -127.1236, -8.78944, -28.33567
A.D. 2023-Sep-01 00:00:00.0000 TDB, -127.0694, -8.837685, -28.44635
A.D. 2023-Sep-02 00:00:00.0000 TDB, -127.0151, -8.885902, -28.55695
A.D. 2023-Sep-03 00:00:00.0000 TDB, -126.9605, -8.934093, -28.66747
A.D. 2023-Sep-04 00:00:00.0000 TDB, -126.9057, -8.982256, -28.77791
A.D. 2023-Sep-05 00:00:00.0000 TDB, -126.8508, -9.030391, -28.88828
A.D. 2023-Sep-06 00:00:00.0000 TDB, -126.7956, -9.078498, -28.99857
A.D. 2023-Sep-07 00:00:00.0000 TDB, -126.7403, -9.126575, -29.10877
A.D. 2023-Sep-08 00:00:00.0000 TDB, -126.6848, -9.174623, -29.21889
A.D. 2023-Sep-09 00:00:00.0000 TDB, -126.6291, -9.222642, -29.32893
A.D. 2023-Sep-10 00:00:00.0000 TDB, -126.5732, -9.27063, -29.43889
A.D. 2023-Sep-11 00:00:00.0000 TDB, -126.5171, -9.318586, -29.54876
A.D. 2023-Sep-12 00:00:00.0000 TDB, -126.4608, -9.36651, -29.65854
A.D. 2023-Sep-13 00:00:00.0000 TDB, -126.4044, -9.414402, -29.76823
A.D. 2023-Sep-14 00:00:00.0000 TDB, -126.3477, -9.462261, -29.87783
A.D. 2023-Sep-15 00:00:00.0000 TDB, -126.2908, -9.510086, -29.98734
A.D. 2023-Sep-16 00:00:00.0000 TDB, -126.2338, -9.557877, -30.09676
A.D. 2023-Sep-17 00:00:00.0000 TDB, -126.1766, -9.605631, -30.20608
A.D. 2023-Sep-18 00:00:00.0000 TDB, -126.1192, -9.65335, -30.31531
A.D. 2023-Sep-19 00:00:00.0000 TDB, -126.0615, -9.701032, -30.42443
A.D. 2023-Sep-20 00:00:00.0000 TDB, -126.0038, -9.748675, -30.53346
A.D. 2023-Sep-21 00:00:00.0000 TDB, -125.9458, -9.796282, -30.64239
A.D. 2023-Sep-22 00:00:00.0000 TDB, -125.8876, -9.843848, -30.75121
A.D. 2023-Sep-23 00:00:00.0000 TDB, -125.8292, -9.891376, -30.85994
A.D. 2023-Sep-24 00:00:00.0000 TDB, -125.7707, -9.938863, -30.96856
A.D. 2023-Sep-25 00:00:00.0000 TDB, -125.712, -9.986308, -31.07707
A.D. 2023-Sep-26 00:00:00.0000 TDB, -125.6531, -10.03371, -31.18547
A.D. 2023-Sep-27 00:00:00.0000 TDB, -125.594, -10.08107, -31.29378
A.D. 2023-Sep-28 00:00:00.0000 TDB, -125.5347, -10.12839, -31.40197
A.D. 2023-Sep-29 00:00:00.0000 TDB, -125.4753, -10.17567, -31.51005
A.D. 2023-Sep-30 00:00:00.0000 TDB, -125.4156, -10.22291, -31.61802
A.D. 2023-Oct-01 00:00:00.0000 TDB, -125.3558, -10.2701, -31.72589
A.D. 2023-Oct-02 00:00:00.0000 TDB, -125.2959, -10.31724, -31.83364
A.D. 2023-Oct-03 00:00:00.0000 TDB, -125.2357, -10.36435, -31.94129
A.D. 2023-Oct-04 00:00:00.0000 TDB, -125.1754, -10.41141, -32.04882
A.D. 2023-Oct-05 00:00:00.0000 TDB, -125.1149, -10.45842, -32.15625
A.D. 2023-Oct-06 00:00:00.0000 TDB, -125.0543, -10.5054, -32.26356
A.D. 2023-Oct-07 00:00:00.0000 TDB, -124.9934, -10.55233, -32.37077
A.D. 2023-Oct-08 00:00:00.0000 TDB, -124.9324, -10.59921, -32.47786
A.D. 2023-Oct-09 00:00:00.0000 TDB, -124.8712, -10.64605, -32.58484
A.D. 2023-Oct-10 00:00:00.0000 TDB, -124.8099, -10.69285, -32.6917
A.D. 2023-Oct-11 00:00:00.0000 TDB, -124.7484, -10.7396, -32.79846
A.D. 2023-Oct-12 00:00:00.0000 TDB, -124.6867, -10.7863, -32.9051
A.D. 2023-Oct-13 00:00:00.0000 TDB, -124.6249, -10.83296, -33.01163
A.D. 2023-Oct-14 00:00:00.0000 TDB, -124.5629, -10.87958, -33.11804
A.D. 2023-Oct-15 00:00:00.0000 TDB, -124.5007, -10.92615, -33.22435
A.D. 2023-Oct-16 00:00:00.0000 TDB, -124.4384, -10.97268, -33.33054
A.D. 2023-Oct-17 00:00:00.0000 TDB, -124.3759, -11.01916, -33.43661
A.D. 2023-Oct-18 00:00:00.0000 TDB, -124.3132, -11.06559, -33.54256
A.D. 2023-Oct-19 00:00:00.0000 TDB, -124.2504, -11.11198, -33.64841
A.D. 2023-Oct-20 00:00:00.0000 TDB, -124.1874, -11.15832, -33.75414
A.D. 2023-Oct-21 00:00:00.0000 TDB, -124.1243, -11.20462, -33.85975
A.D. 2023-Oct-22 00:00:00.0000 TDB, -124.061, -11.25087, -33.96524
A.D. 2023-Oct-23 00:00:00.0000 TDB, -123.9975, -11.29707, -34.07061
A.D. 2023-Oct-24 00:00:00.0000 TDB, -123.9339, -11.34323, -34.17587
A.D. 2023-Oct-25 00:00:00.0000 TDB, -123.8701, -11.38933, -34.28101
A.D. 2023-Oct-26 00:00:00.0000 TDB, -123.8061, -11.4354, -34.38603
A.D. 2023-Oct-27 00:00:00.0000 TDB, -123.742, -11.48141, -34.49094
A.D. 2023-Oct-28 00:00:00.0000 TDB, -123.6778, -11.52738, -34.59572
A.D. 2023-Oct-29 00:00:00.0000 TDB, -123.6133, -11.57329, -34.70038
A.D. 2023-Oct-30 00:00:00.0000 TDB, -123.5488, -11.61917, -34.80492
A.D. 2023-Oct-31 00:00:00.0000 TDB, -123.484, -11.66499, -34.90935
A.D. 2023-Nov-01 00:00:00.0000 TDB, -123.4192, -11.71076, -35.01365
A.D. 2023-Nov-02 00:00:00.0000 TDB, -123.3541, -11.75649, -35.11783
A.D. 2023-Nov-03 00:00:00.0000 TDB, -123.2889, -11.80216, -35.22189
A.D. 2023-Nov-04 00:00:00.0000 TDB, -123.2236, -11.84779, -35.32583
A.D. 2023-Nov-05 00:00:00.0000 TDB, -123.1581, -11.89337, -35.42965
A.D. 2023-Nov-06 00:00:00.0000 TDB, -123.0925, -11.9389, -35.53334
A.D. 2023-Nov-07 00:00:00.0000 TDB, -123.0267, -11.98438, -35.63691
